Here are the two tables extracted from the document in CSV format:
```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Thomasville Bancshares,"Inc."","Thomasville,"GA"","2014","Stephen H. Cheney","Voting Securities","273310","4.71%","2346010"
"Thomasville Bancshares,"Inc."","Thomasville,"GA"","2014","Stephen H. Cheney","Restricted Stock Rights (Deferred Director Comp/Exec Stock Grant)","44252","n/a","2346010"
"Thomasville Bancshares,"Inc."","Thomasville,"GA"","2014","Stephen H. Cheney","Stock Options (exercisable)","19200","n/a","2346010"
"Thomasville Bancshares,"Inc."","Thomasville,"GA"","2014","Richard L. Singletary","Voting Securities","305490","5.26%","2346010"
"Thomasville Bancshares,"Inc."","Thomasville,"GA"","2014","Richard L. Singletary","Restricted Stock Rights (Deferred Director Compensation)","36474","n/a","2346010"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Thomasville Bancshares,"Inc."","President","Charles A Balfour","President","Balfour Timber Co.,"Inc."","2014","Balfour Timber Company,"Inc."","2346010"
"Thomasville Bancshares,"Inc."","President","Charles A Balfour","President","Balfour Pole Company,"LLC"","2014","Balfour Timber Company,"Inc."","2346010"
"Thomasville Bancshares,"Inc."","President","Charles A Balfour","Director","Balfour Land Company","2014","Balfour Timber Company,"Inc."","2346010"
"Thomasville Bancshares,"Inc."","President","John Bannister","President","Bannister Electric Co.","2014","Bannister Electric Co.","2346010"
"Thomasville Bancshares,"Inc."","President","John Bannister","President","K & L Land,"LLC"","2014","Bannister Electric Co.","2346010"
"Thomasville Bancshares,"Inc."","President","John Bannister","","Thomasville Service Center","2014","Bannister Electric Co.","2346010"
"Thomasville Bancshares,"Inc."","EVP","Joel W. Barrett","n/a","None","2014","Thomasville National Bank","2346010"
"Thomasville Bancshares,"Inc."","CEO","Stephen H Cheney","n/a","None","2014","Thomasville National Bank","2346010"
"Thomasville Bancshares,"Inc."","President","David A. Cone","President","Cone Machinery,"Inc."","2014","Cone Machinery,"Inc."","2346010"
"Thomasville Bancshares,"Inc."","President","David A. Cone","President","PDK Investments,"Inc."","2014","Cone Machinery,"Inc."","2346010"
"Thomasville Bancshares,"Inc."","Director","Charles E Hancock","Chairman","Affiliated Physicians of Tville,"LLC"","2014","Orthopedic Surgeon","2346010"
"Thomasville Bancshares,"Inc."","Director","Charles E Hancock","Chairman","DEVHAN Holdings","2014","Orthopedic Surgeon","2346010"
"Thomasville Bancshares,"Inc."","Director","Charles E Hancock","Chairman","Smith,"Dawson Associates","LLC"","2014","Orthopedic Surgeon","2346010"
"Thomasville Bancshares,"Inc."","Director","Charles E Hancock","Chairman","Grandaddy's BBQ,"LLC"","2014","Orthopedic Surgeon","2346010"
"Thomasville Bancshares,"Inc."","Director","Charles E Hancock","Chairman","Devour Brands,"LLC"","2014","Orthopedic Surgeon","2346010"
"Thomasville Bancshares,"Inc."","Director","Charles E Hancock","Chairman","Homecoming of Thomasville,"LLC"","2014","Orthopedic Surgeon","2346010"
"Thomasville Bancshares,"Inc."","Owner/Broker","Mills Herndon","Owner/Broker","First Thomasville Realty,"Inc."","2014","First Thomasville Realty,"Inc."","2346010"
"Thomasville Bancshares,"Inc."","Owner/Broker","Mills Herndon","Partner","Cumbest Mill,"LLC"","2014","First Thomasville Realty,"Inc."","2346010"
"Thomasville Bancshares,"Inc."","Owner/Broker","Mills Herndon","Partner","BLVD Acquisition,"LLC"","2014","First Thomasville Realty,"Inc."","2346010"
"Thomasville Bancshares,"Inc."","President","Charles H. Hodges,"III"","n/a","None","2014","Thomasville National Bank","2346010"
"Thomasville Bancshares,"Inc."","President","Harold Jackson","President","Petroleum Products","2014","Petroleum Products","2346010"
"Thomasville Bancshares,"Inc."","President","Harold Jackson","CEO","Jack Rabbit Foods","2014","Petroleum Products","2346010"
"Thomasville Bancshares,"Inc."","President","Harold Jackson","President","Petroleum Transportation","2014","Petroleum Products","2346010"
"Thomasville Bancshares,"Inc."","President","Randall L. Moore","President","Moore & Porter Produce Brokers","2014","Moore & Porter Produce Brokers","2346010"
"Thomasville Bancshares,"Inc."","Developer/Investor","Richard L Singletary,"Jr."","Partner & President of","Cumberland Associates,"Inc."","2014","n/a","2346010"
"Thomasville Bancshares,"Inc."","Developer/Investor","Richard L Singletary,"Jr."","Partner & President of","Pine Landing,"LLC"","2014","n/a","2346010"
"Thomasville Bancshares,"Inc."","Developer/Investor","Richard L Singletary,"Jr."","Member","Tallahasse Homes,"LLC"","2014","n/a","2346010"
"Thomasville Bancshares,"Inc."","Developer/Investor","Richard L Singletary,"Jr."","Member","Alligator Point Homes,"LLC"","2014","n/a","2346010"
"Thomasville Bancshares,"Inc."","Developer/Investor","Richard L Singletary,"Jr."","Member","Manassas Homes,"LLC"","2014","n/a","2346010"
"Thomasville Bancshares,"Inc."","Developer/Investor","Richard L Singletary,"Jr."","Member","Halleck Homes,"LLC"","2014","n/a","2346010"
"Thomasville Bancshares,"Inc."","Developer/Investor","Richard L Singletary,"Jr."","Member","Cold Harbor Homes,"LLC"","2014","n/a","2346010"
```
