Here are the requested CSV tables:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First McMinnville Corporation","Murfreesboro,"TN"","2022","Mark A Pirtle Estate","n/a","90659","9.21%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First McMinnville Corporation","Director","John G. Brock","Owner","Brock Construction,"LLC"","2022","Constuction","n/a"
"First McMinnville Corporation","Director","John G. Brock","Partner","BRB Partnership","2022","Constuction","n/a"
"First McMinnville Corporation","Director","John G. Brock","n/a","Bouldin Corp","2022","Constuction","n/a"
"First McMinnville Corporation","Director Secretary","Rufus W. Gonder","Partner","Harvest Farms Property","2022","CPA","n/a"
"First McMinnville Corporation","Director Secretary","Rufus W. Gonder","n/a","Warren County Screw Machine,"LLC"","2022","CPA","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Brookhaven Partners","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","D&M Properties","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Eighth South","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","GTown,"LLC"","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","HD K Partners","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Hoover & Son Insurance","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","HPHK Partners","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","IPM","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Investment Partners","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","JBL Partners","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","K & H Contruction","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","K & H Properties","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Kirby Real Estate Co","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","MOB Partners","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","MT Medical Management","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Murfreesboro 96 Partners","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Old Fort Town Houses Partners","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Providence Point Partners","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Salem Investment Partners","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","THK Partners","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Blues Brothers Partners","2022","Real Estate Development","n/a"
"First McMinnville Corporation","Director","C. Levoy Knowles","Director","Telecom Management Services","2022","Retired","n/a"
"First McMinnville Corporation","Director Member","Mitchell Shane McFarland","Owner","Shane McFarland Construction,"LLC"","2022","Construction","n/a"
"First McMinnville Corporation","Director Member","Mitchell Shane McFarland","n/a","D & M Properties","2022","Construction","n/a"
"First McMinnville Corporation","Director Member","Mitchell Shane McFarland","n/a","MC2 Properties","2022","Construction","n/a"
"First McMinnville Corporation","Director Member","Mitchell Shane McFarland","n/a","Mid TN Medical Mgmt,"PLLC"","2022","Construction","n/a"
"First McMinnville Corporation","Director Member","Mitchell Shane McFarland","n/a","DM Homes","2022","Construction","n/a"
"First McMinnville Corporation","Director Member","Mitchell Shane McFarland","n/a","Leads,"LLC"","2022","Construction","n/a"
"First McMinnville Corporation","Director Member","Mitchell Shane McFarland","n/a","Caroline Farms,"LLC"","2022","Construction","n/a"
"First McMinnville Corporation","Director Member","Mitchell Shane McFarland","n/a","SSRE Investments","2022","Construction","n/a"
"First McMinnville Corporation","Director","William S. Rogers","n/a","n/a","2022","Public Utilites General Manager","n/a"
"First McMinnville Corporation","Director","Gentry B Underhill,"Jr."","Partner","Kensington Square Investments","2022","CPA","n/a"
"First McMinnville Corporation","President & CEO","Pieter J van Vuuren","n/a","n/a","2022","Banking","n/a"
"First McMinnville Corporation","Executive Vice President Chief Risk Officer","Scott Uselton","n/a","n/a","2022","Banking","n/a"
"First McMinnville Corporation","Senior Vice President","Davoua Vang","Chief Financial Officer","n/a","2022","Banking","n/a"
"First McMinnville Corporation","Executive Vice President","Michael Weeter","Chief Information Technology Officer","n/a","2022","Banking","n/a"
"First McMinnville Corporation","Executive Vice President","Brian Wilcox","Chief Lending Officer","n/a","2022","Banking","n/a"
"First McMinnville Corporation","Vice President","Anne Vance","Chief Experience Officer","n/a","2022","Banking","n/a"
"First McMinnville Corporation","Executive Vice President","John Morse","Executive Vice President","n/a","2022","Banking","n/a"
```
