```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FCB FINANCIAL HOLDINGS,"INC."","Short Hills,"NJ"","2014","Franklin Mutual Advisers,"LLC"","Class A shares","2619595","7.5326%","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","New York,"NY"","2014","Elliott Associates","Class A shares","2578661","7.4149%","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Weston,"FL"","2014","Bond Street Investors LLC","Class A shares","1772843","5.0978%","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","n/a","2014","Cohen & Steers","Class A shares","1887074","5.4263%","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","New York,"NY"","2014","Leslie J. Lieberman","Class A shares","379180","1.0903%","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","New York,"NY"","2014","Leslie J. Lieberman","warrants","295418","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","New York,"NY"","2014","Leslie J. Lieberman","options","396667","n/a","3948420"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"BOND STREET MANAGEMENT,"LLC"","Manager","Daniel Healy","Director","Hiscox Ltd","2014","n/a","3948420"
"BOND STREET MANAGEMENT,"LLC"","Director","Daniel Healy","n/a","FCB Financial Holdings,"Inc."","2014","n/a","3948420"
"BOND STREET MANAGEMENT,"LLC"","Director","Daniel Healy","n/a","Florida Community Bank,"N.A."","2014","n/a","3948420"
"BOND STREET MANAGEMENT,"LLC"","Manager","Leslie J. Lieberman","Managing Member","SEI Capital,"LLC"","2014","n/a","3948420"
"BOND STREET MANAGEMENT,"LLC"","Manager","Leslie J. Lieberman","Managing Member","Sterling Partners,"LLC"","2014","n/a","3948420"
"BOND STREET MANAGEMENT,"LLC"","Director and Executive Vice Chairman","Leslie J. Lieberman","n/a","FCB Financial Holdings,"Inc."","2014","n/a","3948420"
"BOND STREET MANAGEMENT,"LLC"","Director and Executive Vice Chairman","Leslie J. Lieberman","n/a","Florida Community Bank,"N.A."","2014","n/a","3948420"
"BOND STREET MANAGEMENT,"LLC"","Manager","Vincent Tese","Partner","PRM/ALP Partnership","2014","n/a","3948420"
"BOND STREET MANAGEMENT,"LLC"","Director and Executive Chairman","Vincent Tese","Chairman","Children's Cancer & Blood Foundation","2014","n/a","3948420"
"BOND STREET MANAGEMENT,"LLC"","Director and Executive Chairman","Vincent Tese","Director","Cablevision Systems Corp.,","2014","n/a","3948420"
"BOND STREET MANAGEMENT,"LLC"","Director and Executive Chairman","Vincent Tese","Director","InterContinental Exchange,"Inc.",","2014","n/a","3948420"
"BOND STREET MANAGEMENT,"LLC"","Director and Executive Chairman","Vincent Tese","Director","Mack-Cali Realty Corp.,","2014","n/a","3948420"
"BOND STREET MANAGEMENT,"LLC"","Director and Executive Chairman","Vincent Tese","Director","Madison Square Garden","2014","n/a","3948420"
"BOND STREET INVESTORS LLC","Manager of the Managing Member","Daniel Healy","Director","Hiscox Ltd","2014","n/a","3948420"
"BOND STREET INVESTORS LLC","Director","Daniel Healy","n/a","FCB Financial Holdings,"Inc."","2014","n/a","3948420"
"BOND STREET INVESTORS LLC","Director","Daniel Healy","n/a","Florida Community Bank,"N.A."","2014","n/a","3948420"
"BOND STREET INVESTORS LLC","Manager of the Managing Member","Leslie J. Lieberman","Managing Member","SEI Capital,"LLC"","2014","n/a","3948420"
"BOND STREET INVESTORS LLC","Manager of the Managing Member","Leslie J. Lieberman","Managing Member","Sterling Partners,"LLC"","2014","n/a","3948420"
"BOND STREET INVESTORS LLC","Director and Executive Vice Chairman","Leslie J. Lieberman","n/a","FCB Financial Holdings,"Inc."","2014","n/a","3948420"
"BOND STREET INVESTORS LLC","Director and Executive Vice Chairman","Leslie J. Lieberman","n/a","Florida Community Bank,"N.A."","2014","n/a","3948420"
"BOND STREET INVESTORS LLC","Manager of the Managing Member","Vincent Tese","Partner","PRM/ALP Partnership","2014","n/a","3948420"
"BOND STREET INVESTORS LLC","Chairman","Vincent Tese","Chairman","Children's Cancer & Blood Foundation","2014","n/a","3948420"
"BOND STREET INVESTORS LLC","Director and Executive Chairman","Vincent Tese","Director","Cablevision Systems Corp.,","2014","n/a","3948420"
"BOND STREET INVESTORS LLC","Director and Executive Chairman","Vincent Tese","Director","InterContinental Exchange,"Inc.",","2014","n/a","3948420"
"BOND STREET INVESTORS LLC","Director and Executive Chairman","Vincent Tese","Director","Mack-Cali Realty Corp.,","2014","n/a","3948420"
"BOND STREET INVESTORS LLC","Director and Executive Chairman","Vincent Tese","Director","Madison Square Garden","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Daniel Healy","Director","Hiscox Ltd","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Daniel Healy","n/a","Florida Community Bank,"N.A."","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive Vice Chairman","Leslie J. Lieberman","Managing Member","SEI Capital,"LLC"","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive Vice Chairman","Leslie J. Lieberman","Managing Member","Sterling Partners,"LLC"","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Chairman","Leslie J. Lieberman","n/a","Florida Community Bank,"N.A."","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive","Vincent Tese","Director","Cablevision Systems Corp.,","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director and Executive Chairman","Vincent Tese","n/a","n/a","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Chairman","Stuart I. Oran","Director","GGCP,"Inc.",","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Chairman","Stuart I. Oran","Director","InterContinental Exchange,"Inc.",","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Chairman","Stuart I. Oran","Director","Mack-Cali Realty Corp.,","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Chairman","Stuart I. Oran","Director","Madison Square Garden","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Stuart I. Oran","Director","Florida Community Bank,"N.A."","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director,"President and Chief Executive Officer"","Kent S. Ellert","n/a","n/a","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director,"President and Chief Executive Officer"","Kent S. Ellert","n/a","Florida Community Bank,"N.A."","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Executive Vice President and Chief Financial Officer","Paul D. Burner","n/a","n/a","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Executive Vice President and Chief Financial Officer","Paul D. Burner","n/a","Florida Community Bank,"N.A."","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Alan Bernikow","Director","Revlon,"Inc.",","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Alan Bernikow","Director","Mack-Cali Realty Corp.,","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Alan Bernikow","Director","Destination XL Group,"Inc.",","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Alan Bernikow","Director","UBS Global Asset Management (US),"Inc."","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Alan Bernikow","n/a","Florida Community Bank,"N.A."","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director/Trustee","Gerald Luterman","Director","Harbinger Group,"Inc.",","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director/Trustee","Gerald Luterman","Director","Lutheran Medical Center","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director/Trustee","Gerald Luterman","n/a","Florida Community Bank,"N.A."","2014","n/a","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Thomas E. Constance","Partner","Kramer Levin Naftalis & Frankel LLP","2014","Attorney","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Thomas E. Constance","Director","SIGA Technologies,"Inc."","2014","Attorney","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Thomas E. Constance","n/a","Florida Community Bank,"N.A."","2014","Attorney","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Howard Curd","Chairman/CEO","Uniroyal Engineered Products,"LLC"","2014","Executive,"Manufacturing and Engineering"","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Howard Curd","Director","A. Schulman Inc.","2014","Executive,"Manufacturing and Engineering"","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Howard Curd","n/a","Florida Community Bank,"N.A."","2014","Executive,"Manufacturing and Engineering"","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Frederic V. Salerno","Director","Akamai Tech,"CBS",","2014","Retired","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Frederic V. Salerno","Director","Intercontinental Exchange,","2014","Retired","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Frederic V. Salerno","Director","Viacom Inc.","2014","Retired","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","Frederic V. Salerno","n/a","Florida Community Bank,"N.A."","2014","Retired","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","William L. Mack","Founder and Chairman","Mack Real Estate Group","2014","Executive,"Real Estate"","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","William L. Mack","President and Senior Managing Partner","The Mack Organization","2014","Executive,"Real Estate"","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","William L. Mack","Chairman of the Board","Mack-Cali Realty Corporation","2014","Executive,"Real Estate"","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","William L. Mack","Director","Hudson's Bay Company","2014","Executive,"Real Estate"","3948420"
"FCB FINANCIAL HOLDINGS,"INC."","Director","William L. Mack","n/a","Florida Community Bank,"N.A."","2014","Executive,"Real Estate"","3948420"
```
