```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Pinnacle Bank","New York,"NY"","2020","BlackRock,"Inc."","n/a","6862282","9.03%","n/a"
"Pinnacle Bank","Malvern,"PA"","2020","The Vanguard Group,"Inc."","n/a","6610538","8.70%","n/a"
"Pinnacle Bank","Baltimore,"MD"","2020","T. Rowe Price Associates,"Inc."","n/a","5537429","7.29%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Pinnacle Bank","Director","Abney S. Boxley,"III"","President and CEO","Boxley Materials Company","2020","Construction Materials Executive","n/a"
"Pinnacle Bank","Director","Charles E. Brock","President and CEO","Brock Partnership","2020","Business Creation Executive","n/a"
"Pinnacle Bank","Director","Renda J. Burkhart","President","Burkhart & Company,"P.C."","2020","Certified Public Accountant","n/a"
"Pinnacle Bank","Director","Gregory L. Burns","President and CEO","Gregory Burns Consulting Group,"LLC"","2020","Consultant","n/a"
"Pinnacle Bank","Chairman of the Carolinas and Virginia","Richard D. Callicutt","n/a","n/a","2020","Retired Telecommunications Executive","n/a"
"Pinnacle Bank","Director","Marty G. Dickens","n/a","n/a","2020","n/a","n/a"
"Pinnacle Bank","Director","Thomas C. Farnsworth,"III"","President","Farnsworth Investment Company","2020","Real Estate Investor","n/a"
"Pinnacle Bank","Director","Joseph C. Galante","n/a","n/a","2020","Retired Music & Entertainment Industry Executive","n/a"
"Pinnacle Bank","Director","Glenda Baskin Glover","President","Tennessee State University","2020","Educator","n/a"
"Pinnacle Bank","Director","David B. Ingram","Chairman of the Board","Ingram Entertainment,"Inc."","2020","Entertainment Industry Executive","n/a"
"Pinnacle Bank","Chairman of the Board","Robert A. McCabe,"Jr."","n/a","n/a","2020","N/A","n/a"
"Pinnacle Bank","Vice Chairman of the Board","Ronald L. Samuels","n/a","n/a","2020","Retired Banker","n/a"
"Pinnacle Bank","Director","Gary L. Scott","n/a","n/a","2020","Retired Banker","n/a"
"Pinnacle Bank","Director","Reese L. Smith III","President","Haury & Smith Contractors,"Inc."","2020","Builder/Developer","n/a"
"Pinnacle Bank","Director","G. Kennedy Thompson","Principal","Aquiline Capital Partners,"LLC"","2020","Private Equity Investor","n/a"
"Pinnacle Bank","President and Chief Executive Officer","M. Terry Turner","n/a","n/a","2020","N/A","n/a"
"Pinnacle Bank","Executive Vice President and Chief Administrative Officer","Hugh M. Queener","n/a","n/a","2020","N/A","n/a"
"Pinnacle Bank","Executive Vice President and Chief Financial Officer","Harold R. Carpenter","n/a","n/a","2020","N/A","n/a"
```
