```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Farmers State Bancshares,"Inc."","Mountain City,"TN"","2022","n/a","n/a","n/a","n/a","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Farmers State Bancshares,"Inc."","Vice Chairman of the Board and Director","Dr. Sam B. Adams,"Jr."","Owner","Adams Pharmacy","2022","Owner Adams Pharmacy","n/a"
"Farmers State Bancshares,"Inc."","Director","William P. McGuire","Partner","Cunningham & McGuire","2022","Retired","n/a"
"Farmers State Bancshares,"Inc."","President & CEO/Director and Chairman of the Board","John Howard Muse","n/a","n/a","2022","Banking","n/a"
"Farmers State Bancshares,"Inc."","Director","Dorothy Shupe","n/a","n/a","2022","Retired","n/a"
"Farmers State Bancshares,"Inc."","Director","Daniel Cullop","Owner","Mountain City Funeral Home","2022","Funeral Home Owner","n/a"
"Farmers State Bancshares,"Inc."","Director/Executive Vice President","David D. Arnold","n/a","n/a","2022","Banking","n/a"
"Farmers State Bancshares,"Inc."","Director","Joseph D. Herman","Owner","Danny Herman Trucking","2022","Owner-Danny Herman Trucking","n/a"
"Farmers State Bancshares,"Inc."","Director","Joseph D. Herman","Owner","DHT Leasing","2022","Owner-Danny Herman Trucking","n/a"
"Farmers State Bancshares,"Inc."","Director","Samuel E. Icenhour","Owner","Iron Mountain Construction","2022","Owner- Iron Mountain Construction","n/a"
```
