```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Federal Bancorp,"MHC"","Lake City,"Florida"","2020","N/A","n/a","n/a","n/a","n/a"
"First Federal Bancorp,"Inc."","Lake City,"Florida"","2020","N/A","n/a","n/a","n/a","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Federal Bancorp,"MHC"","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","Managing Partner","Odom Moses and Co.,"LLP"","2020","Financial Advisor","n/a"
"First Federal Bancorp,"MHC"","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","President","Philip J. Moses,"Jr. P.A."","2020","Financial Advisor","n/a"
"First Federal Bancorp,"MHC"","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","General Partner","Northwest Quadrant Land Trust","2020","Financial Advisor","n/a"
"First Federal Bancorp,"MHC"","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","Board Member","Florida Gateway College Foundation","2020","Financial Advisor","n/a"
"First Federal Bancorp,"MHC"","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","Council Member","Epiphany Catholic Church Finance Committee","2020","Financial Advisor","n/a"
"First Federal Bancorp,"MHC"","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","Board member","The Catholic Foundation Diocese of St. Augustine","2020","Financial Advisor","n/a"
"First Federal Bancorp,"MHC"","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","Board member","Haven Hospice","2020","Financial Advisor","n/a"
"First Federal Bancorp,"MHC"","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","Limited partner","Belford Pines and Low Angle Group","2020","Financial Advisor","n/a"
"First Federal Bancorp,"Inc."","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","Managing Partner","Odom Moses and Co.,"LLP"","2020","Financial Advisor","n/a"
"First Federal Bancorp,"Inc."","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","President","Philip J. Moses,"Jr. P.A."","2020","Financial Advisor","n/a"
"First Federal Bancorp,"Inc."","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","General Partner","Northwest Quadrant Land Trust","2020","Financial Advisor","n/a"
"First Federal Bancorp,"Inc."","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","Board Member","Florida Gateway College Foundation","2020","Financial Advisor","n/a"
"First Federal Bancorp,"Inc."","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","Council Member","Epiphany Catholic Church Finance Committee","2020","Financial Advisor","n/a"
"First Federal Bancorp,"Inc."","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","Board member","The Catholic Foundation Diocese of St. Augustine","2020","Financial Advisor","n/a"
"First Federal Bancorp,"Inc."","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","Board member","Haven Hospice","2020","Financial Advisor","n/a"
"First Federal Bancorp,"Inc."","Director,"Vice Chairman","Secretary and Treasurer"","Philip J. Moses Jr.","Limited partner","Belford Pines and Low Angle Group","2020","Financial Advisor","n/a"
"First Federal Bancorp,"MHC"","Director","Lawrence A. McGrath","n/a","n/a","2020","n/a","n/a"
"First Federal Bancorp,"Inc."","Director","Lawrence A. McGrath","n/a","n/a","2020","n/a","n/a"
"First Federal Bancorp,"MHC"","Director","Stephen A. Smith","Officer","Smith & Smith,"P.A."","2020","Attorney","n/a"
"First Federal Bancorp,"MHC"","Director","Stephen A. Smith","General Partner","Northwest Quadrant Land Trust","2020","Attorney","n/a"
"First Federal Bancorp,"MHC"","Director","Stephen A. Smith","General Partner","I-75 Land Trust","2020","Attorney","n/a"
"First Federal Bancorp,"MHC"","Director","Stephen A. Smith","Owner","Cypress Lake Properties of Lake City,"Inc."","2020","Attorney","n/a"
"First Federal Bancorp,"MHC"","Director","Stephen A. Smith","General Partner","Cypress Lake Land Trust","2020","Attorney","n/a"
"First Federal Bancorp,"MHC"","Director","Stephen A. Smith","General Partner","C&W Land Trust","2020","Attorney","n/a"
"First Federal Bancorp,"MHC"","Director","Stephen A. Smith","General Partner","Forest Lake Land Trust","2020","Attorney","n/a"
"First Federal Bancorp,"MHC"","Director","Stephen A. Smith","Limited Partner","Price Creek LLC","2020","Attorney","n/a"
"First Federal Bancorp,"MHC"","Director","Stephen A. Smith","Limited Partner","Beulah Road Properties LLC","2020","Attorney","n/a"
"First Federal Bancorp,"MHC"","Director","Stephen A. Smith","Limited Partner","US 90 Gators LLC","2020","Attorney","n/a"
"First Federal Bancorp,"Inc."","Director","Stephen A. Smith","Officer","Smith & Smith,"P.A."","2020","Attorney","n/a"
"First Federal Bancorp,"Inc."","Director","Stephen A. Smith","General Partner","Northwest Quadrant Land Trust","2020","Attorney","n/a"
"First Federal Bancorp,"Inc."","Director","Stephen A. Smith","General Partner","I-75 Land Trust","2020","Attorney","n/a"
"First Federal Bancorp,"Inc."","Director","Stephen A. Smith","Owner","Cypress Lake Properties of Lake City,"Inc."","2020","Attorney","n/a"
"First Federal Bancorp,"Inc."","Director","Stephen A. Smith","General Partner","Cypress Lake Land Trust","2020","Attorney","n/a"
"First Federal Bancorp,"Inc."","Director","Stephen A. Smith","General Partner","C&W Land Trust","2020","Attorney","n/a"
"First Federal Bancorp,"Inc."","Director","Stephen A. Smith","General Partner","Forest Lake Land Trust","2020","Attorney","n/a"
"First Federal Bancorp,"Inc."","Director","Stephen A. Smith","Limited Partner","Price Creek LLC","2020","Attorney","n/a"
"First Federal Bancorp,"Inc."","Director","Stephen A. Smith","Limited Partner","Beulah Road Properties LLC","2020","Attorney","n/a"
"First Federal Bancorp,"Inc."","Director","Stephen A. Smith","Limited Partner","US 90 Gators LLC","2020","Attorney","n/a"
"First Federal Bancorp,"MHC"","Director","Ronald D. Poole","General Partner","Poole & Poole","2020","Realtor","n/a"
"First Federal Bancorp,"MHC"","Director","Ronald D. Poole","Owner","Poole Realty,"Inc."","2020","Realtor","n/a"
"First Federal Bancorp,"MHC"","Director","Ronald D. Poole","Limited Partner","Alimar Properties","2020","Realtor","n/a"
"First Federal Bancorp,"MHC"","Director","Ronald D. Poole","Owner","51 Land Trust","2020","Realtor","n/a"
"First Federal Bancorp,"MHC"","Director","Ronald D. Poole","Owner/Managing Partner","PMC Land,"LLC"","2020","Realtor","n/a"
"First Federal Bancorp,"MHC"","Director","Ronald D. Poole","Limited Partner","Pelham Land Group LLC","2020","Realtor","n/a"
"First Federal Bancorp,"MHC"","Director","Ronald D. Poole","President","Oakridge Owners Association,"LLC"","2020","Realtor","n/a"
"First Federal Bancorp,"MHC"","Director","Ronald D. Poole","Board Member","Carriage Place","2020","Realtor","n/a"
"First Federal Bancorp,"MHC"","Director","Ronald D. Poole","Board Member","Advent Christian Village","2020","Realtor","n/a"
"First Federal Bancorp,"MHC"","Director","Ronald D. Poole","Board Member","Heritage Park and Gardens","2020","Realtor","n/a"
"First Federal Bancorp,"Inc."","Director","Ronald D. Poole","General Partner","Poole & Poole","2020","Realtor","n/a"
"First Federal Bancorp,"Inc."","Director","Ronald D. Poole","Owner","Poole Realty,"Inc."","2020","Realtor","n/a"
"First Federal Bancorp,"Inc."","Director","Ronald D. Poole","Limited Partner","Alimar Properties","2020","Realtor","n/a"
"First Federal Bancorp,"Inc."","Director","Ronald D. Poole","Owner","51 Land Trust","2020","Realtor","n/a"
"First Federal Bancorp,"Inc."","Director","Ronald D. Poole","Owner/Managing Partner","PMC Land,"LLC"","2020","Realtor","n/a"
"First Federal Bancorp,"Inc."","Director","Ronald D. Poole","Limited Partner","Pelham Land Group LLC","2020","Realtor","n/a"
"First Federal Bancorp,"Inc."","Director","Ronald D. Poole","President","Oakridge Owners Association,"LLC"","2020","Realtor","n/a"
"First Federal Bancorp,"Inc."","Director","Ronald D. Poole","Board Member","Carriage Place","2020","Realtor","n/a"
"First Federal Bancorp,"Inc."","Director","Ronald D. Poole","Board Member","Advent Christian Village","2020","Realtor","n/a"
"First Federal Bancorp,"Inc."","Director","Ronald D. Poole","Board Member","Heritage Park and Gardens","2020","Realtor","n/a"
"First Federal Bancorp,"MHC"","Director","Brian K. Leibfried","Director of Client Insights and Analytics","Performance Trust Capital Partners","2020","Investment Advisor","n/a"
"First Federal Bancorp,"MHC"","Director","Brian K. Leibfried","Limited Partner","Bayside Equity,"LLC"","2020","Investment Advisor","n/a"
"First Federal Bancorp,"Inc."","Director","Brian K. Leibfried","Director of Client Insights and Analytics","Performance Trust Capital Partners","2020","Investment Advisor","n/a"
"First Federal Bancorp,"Inc."","Director","Brian K. Leibfried","Limited Partner","Bayside Equity,"LLC"","2020","Investment Advisor","n/a"
"First Federal Bancorp,"MHC"","Director,"Chairman"","Keith C. Leibfried","n/a","n/a","2020","n/a","n/a"
