```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Tri-Parish Bancshares,"Ltd."","Lafayette,"LA"","2015","Mary Margaret McGlasson Francez","n/a","28760","n/a","n/a"
"Tri-Parish Bancshares,"Ltd."","Lafayette,"LA"","2015","Karen V. McGlasson Trust #1","n/a","20120","n/a","n/a"
"Tri-Parish Bancshares,"Ltd."","Lafayette,"LA"","2015","Karen V. McGlasson Trust #2","n/a","20120","n/a","n/a"
"Tri-Parish Bancshares,"Ltd."","Lafayette,"LA"","2015","E. Warner Veillon","Eunice,"LA"","2015","n/a","39000","n/a","n/a"
"Tri-Parish Bancshares,"Ltd."","Eunice,"LA"","2015","E. Warner Veillon","Separate Estate","27000","n/a","n/a"
"Tri-Parish Bancshares,"Ltd."","Baton Rouge,"LA"","2015","Edward Warner Veillon,"Jr."","n/a","3000","n/a","n/a"
"Tri-Parish Bancshares,"Ltd."","Baton Rouge,"LA"","2015","The E Warner Veillon Family Trust","Common Stock","23000","9.45%","n/a"
"Tri-Parish Bancshares,"Ltd."","Lafayette,"LA USA"","2015","Mary Margaret Francez","XLXLV","n/a","25.09%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Tri-Parish Bancshares,"Ltd."","Director","Benjamin Dal Miller,"III"","Director","Atchafalaya Measurement,"Inc"","2015","CPA","n/a"
"Tri-Parish Bancshares,"Ltd."","Director","Benjamin Dal Miller,"III"","Member","BDMiii Investments,"LLC"","2015","CPA","n/a"
"Tri-Parish Bancshares,"Ltd."","Director","Benjamin Dal Miller,"III"","Member","Miller Rental Properties,"LLC"","2015","CPA","n/a"
"Tri-Parish Bancshares,"Ltd."","Director","Benjamin Dal Miller,"III"","Member","Mallard Minerals,"LLC"","2015","CPA","n/a"
"Tri-Parish Bancshares,"Ltd."","Director","Robert Francez","Owner","Jefferson Terrace Self-Storage,"LLC"","2015","Attorney","n/a"
"Tri-Parish Bancshares,"Ltd."","Director","Robert Francez","Owner","RMMMF,"LLC"","2015","Attorney","n/a"
"Tri-Parish Bancshares,"Ltd."","Director","Robert Francez","Owner","Collection Bureau of Acadiana","2015","Attorney","n/a"
"Tri-Parish Bancshares,"Ltd."","Director","Pat Manuel","Owner","Manco Vegetation,"Inc."","2015","Consultant Oilfield Related","n/a"
"Tri-Parish Bancshares,"Ltd."","Director","Pat Manuel","Treasurer","Manco Rental & Sales","2015","Consultant Oilfield Related","n/a"
