Here are the requested CSV tables:
```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"RCB Financial Corporation","Rome,"GA"","2023","Magic Holdings II,"LLC"","Common Stock","279672","13.11%","n/a"
"RCB Financial Corporation","Rome,"GA"","2023","Michael W Mathis","Common Stock","279672","13.11%","n/a"
"RCB Financial Corporation","Rome,"GA"","2023","Sharon Mathis","Common Stock","279672","13.11%","n/a"
"RCB Financial Corporation","Rome,"GA"","2023","M Willam Mathis Jr","Common Stock","279672","13.11%","n/a"
"RCB Financial Corporation","Rome,"GA"","2023","Mark C Mathis","Common Stock","279672","13.11%","n/a"
"RCB Financial Corporation","Rome,"GA"","2023","N Von Lambert","Common Stock","279672","13.11%","n/a"
"RCB Financial Corporation","Blairsville,"GA"","2023","Jimmy Tallent","Common Stock","134050","6.28%","n/a"
"RCB Financial Corporation","Blairsville,"GA"","2023","Jeanne Tallent","Common Stock","134050","6.28%","n/a"
"RCB Financial Corporation","Blairsville,"GA"","2023","Jamie Tallent","Common Stock","134050","6.28%","n/a"
"RCB Financial Corporation","Blairsville,"GA"","2023","Daniel Hemphill","Common Stock","134050","6.28%","n/a"
"RCB Financial Corporation","Blairsville,"GA"","2023","Jana Hemphill","Common Stock","134050","6.28%","n/a"
"RCB Financial Corporation","Blairsville,"GA"","2023","Kanon Hemphill","Common Stock","134050","6.28%","n/a"
"RCB Financial Corporation","Blairsville,"GA"","2023","Kaston Hemphill","Common Stock","134050","6.28%","n/a"
"RCB Financial Corporation","Rome,"GA"","2023","Jarrett E. Shadday","Common Stock","138930","6.51%","n/a"
"RCB Financial Corporation","Rome,"GA"","2023","Holly Dudley Shadday","Common Stock","138930","6.51%","n/a"
"RCB Financial Corporation","Rome,"GA"","2023","Jimmie G Dudley Jr.","Common Stock","138930","6.51%","n/a"
"RCB Financial Corporation","Rome,"GA"","2023","Jimmie Gadsen Dudley III","Common Stock","4506","6.73%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"RCB Financial Corporation","Director and Chairman","C. King Askew","President","C. King Askew PC","2023","Attorney","n/a"
"RCB Financial Corporation","Director","Paula D. Englis","CFO","Mind/Share,"Inc"","2023","Professor","n/a"
"RCB Financial Corporation","Director","Penny Evans-Plants","Board Member","Rome First United Methodist Church","2023","Technology Director","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Pres/CEO","Ra-Lin and Assoc","2023","Construction Co Exec","n/a"
