"Okay","I will extract the requested tables from the provided document and format them as CSV files."
```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Bessemer,"AL"","2022","James E. Mulkin","n/a","n/a","14.89%","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Bessemer,"AL"","2022","B. K. Goodwin,"III"","n/a","n/a","7.79%","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Bessemer,"AL"","2022","R. Shan Paden","n/a","n/a","4.58%","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Bessemer,"AL"","2022","Kyle Goodwin","n/a","n/a","2.62%","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Bessemer,"AL"","2022","Susan Kirkpatrick","n/a","n/a","1.30%","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Bessemer,"AL"","2022","William Wes Russell","n/a","n/a","0.62%","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Bessemer,"AL"","2022","Joel Mulkin","n/a","n/a","0.69%","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Bessemer,"AL"","2022","Neil Walker","n/a","n/a","0.38%","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Bessemer,"AL"","2022","Joel King","n/a","n/a","0.00%","n/a"
```
```text
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Trustee","FirstFed Bancorp,"Inc. ESOP Trustee Committee"","n/a","n/a","2022","N/A","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director Emeritus","James E. Mulkin","n/a","Mulkin Enterprises","2022","Investments","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Chairman of the Board","B. K. Goodwin,"III"","n/a","n/a","2022","N/A","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","R. Shan Paden","n/a","Paden and Paden,"P.C."","2022","Attorney","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","R. Shan Paden","n/a","Mark Point Properties Inc.","2022","Attorney","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","R. Shan Paden","n/a","GFP Properties","2022","Attorney","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director,"President and C.E.O."","Kyle Goodwin","n/a","n/a","2022","N/A","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","Susan Kirkpatrick","Executive Vice President and C.F.O.","Buddy Moore Trucking,"Inc."","2022","C.F.O.","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","Susan Kirkpatrick","Executive Vice President and C.F.O.","Moore Holding,"LLC"","2022","C.F.O.","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","William Wes Russell","n/a","Russell & Company,"LLC"","2022","C.P.A.","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","William Wes Russell","n/a","Russell Holdings,"LLC"","2022","C.P.A.","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","William Wes Russell","n/a","RTR Transport,"LLC"","2022","C.P.A.","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","Joel Mulkin","n/a","Highpoint Development,"Inc."","2022","Real estate development","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","Joel Mulkin","n/a","White Oak Land Company,"Inc."","2022","Real estate development","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","Joel Mulkin","n/a","Silver Lakes,"LLC"","2022","Real estate development","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","Joel Mulkin","n/a","Willow Glenn,"LLC"","2022","Real estate development","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","Joel Mulkin","n/a","Meadow Ridge,"LLC"","2022","Real estate development","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","Joel Mulkin","n/a","Mulkin Holdings,"LLC"","2022","Real estate development","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","Joel Mulkin","n/a","Eastern Valley Partners,"LLC"","2022","Real estate development","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Director","Joel Mulkin","n/a","Exchange Place,"LLC"","2022","Real estate development","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Executive Vice President","Neil Walker","n/a","n/a","2022","N/A","n/a"
"FirstFed Bancorp,"Inc. Employee Stock Ownership Plan"","Senior Vice President","Joel King","n/a","King and Company,"Inc."","2022","Consulting","n/a"
```
