```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"MERCANTIL COMMERCEBANK HOLDING CORPORATION","Venezuela","2015","Mercantil Servicios Financieros,"C.A."","Common Stock","513759092","100%","n/a"
"MERCANTIL COMMERCEBANK FLORIDA BANCORP","USA","2015","Mercantil Commercebank Voting Trust","Common Stock","125769788","100%","n/a"
"MERCANTIL COMMERCEBANK VOTING TRUST","USA","2015","Mercantil Commercebank Holding Corporation","Voting Trust Certificates","1697449","100%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","Director","Gullermo Villar","n/a","J&G Florida Properties. LLC","2015","Investor","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","Director","Gullermo Villar","n/a","Cicera Group,"LLC"","2015","Investor","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","Director","Gullermo Villar","n/a","Alcazar Development Group LLC","2015","Investor","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Chairman and Director","Mercantil Bank & Trust Limited","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Executive President And Director","Mercantil Bank (Panama.S.A.)","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Executive President And Director","Mercantil Bank (Curacao)","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Executive President And Director","Lenita International. N.V.","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Executive President And Director","Alvina Corporation,"N.V."","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Executive President And Director","Curacao Mercantil Management N.V","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Executive President And Director","Diners Club Curaçao,"NV."","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Executive President And Director","Diners Club del Caribe. N.V.","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Executive President And Director","Mercantil International Capital Market. N.V.","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Executive President And Director","Marinvasi,"N.V."","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Executive President And Director","Fundacion Mercantil","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Executive President And Director","Epicarma Limited,"Barbados"","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Executive President And Director","Auyantepuy Holding Inc,"Barbados"","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Executive President And Director","Epica Investments,"Inc.","Barbados"","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Executive President And Director","Avila Investments,"Inc.","Barbados"","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","President & CEO and Director\nTrustee & Administrative Officer","Millar Wilson","Manager","Santa Rosa LLC","2015","n/a","n/a"
"MERCANTIL,"COMMERCEBANK HOLDING CORPORATION"","Director","Frederick C. Copeland Jr","n/a","n/a","2015","Retired","n/a"
