```csv
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Bank of Central Florida Holding Company","Lakeland,"USA"","2023","Wesley L. Beck","Common Stock","262587","7.69%","n/a"
"Bank of Central Florida Holding Company","Lakeland,"USA"","2023","Paul J Noris","Common Stock","280255","8.21%","n/a"
```
```csv
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Director","Bank of Central Florida","2023","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Member","Edgewood Partners,"LLC"","2023","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Tiger Contracting,"LLC"","2023","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Silver Tarpon,"LLC"","2023","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Tiger Holdings,"LLC"","2023","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Member","Baybarman,"LLC"","2023","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Bluesteel Development,"LLC"","2023","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Stockholder","OMS PEO,"Inc."","2023","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Member","OMS Staff Solutions LLC","2023","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Inventive Construction Solutions","2023","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","1-4 Logisitics LLC","2023","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Member","KLC Lakeland LLC","2023","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","BSD-CL LLC","2023","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","President","BecKryger Capital Partners","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","Beckryger Capital Partners LLLP","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","Lakeland Cold Storage LLLP","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","Beverage Resources LLC","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","ATEM Partnership LTD","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Shareholder","Aspyre Aviation LLC","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Shareholder","Qgiv LLC","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","Lob One LLC","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Owner","Aspyre Properties of FL Inc","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Owner","Beck Property Holdings","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Limited Partner","Lakeland Qualified Opportunity Fund","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Owner","Beck Property Holdings II","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","ATEM Partnership II LLC","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","County Line Farms Holdings LLC","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","CLF One LLC","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","CL Development LLC","2023","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Virginia C. Harris","President","Harris & Hahn P.A.","2023","Certified Public Accountant","n/a"
"Bank of Central Florida Holding Company","Director","M. Clayton Hollis,"Jr."","President","Hollis Family Partnership","2023","Retired Executive","n/a"
"Bank of Central Florida Holding Company","Director","M. Clayton Hollis,"Jr."","President","Hollis & Sons,"Inc"","2023","Retired Executive","n/a"
"Bank of Central Florida Holding Company","Director","M. Clayton Hollis,"Jr."","Executive","Publix Super Markets","2023","Retired Executive","n/a"
"Bank of Central Florida Holding Company","Director","M. Clayton Hollis,"Jr."","General Manager","CCJ Longboat","2023","Retired Executive","n/a"
"Bank of Central Florida Holding Company","Director","M. Clayton Hollis,"Jr."","General Manager","CCJ Keowee","2023","Retired Executive","n/a"
"Bank of Central Florida Holding Company","Director","M. Clayton Hollis,"Jr."","Manager","HFP-MCHJR LLC","2023","Retired Executive","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","UBS Properties","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","Florida Properties and Development of Greater Lakeland","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","MMA Ventures,"LLP"","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","Member","Windsor Properties of Kissimmee","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","Member","Leisure Meadows OSV LLC","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","Member","Leisure Meadows Homes,"LLC"","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","S&D Holdings LLC","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","S&D Beach Properties LLC","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","Gamo,"Inc."","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","County Line Property of Polk County","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","S and J Assets","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Chairman,"President & CEO"","Paul J. Noris","n/a","n/a","2023","n/a","n/a"
"Bank of Central Florida Holding Company","Director","J. Greg Ruthven","Member","Ruthven Family Limited Partnership II","2023","Real Estate/ Warehousing","n/a"
"Bank of Central Florida Holding Company","Director","J. Greg Ruthven","Member","Ruthven Group Partnership","2023","Real Estate/ Warehousing","n/a"
"Bank of Central Florida Holding Company","Director","J. Greg Ruthven","Member","Ruthven Airpark,"LLC"","2023","Real Estate/ Warehousing","n/a"
"Bank of Central Florida Holding Company","Director","J. Greg Ruthven","Member","Ruthven Parkway Center","2023","Real Estate/ Warehousing","n/a"
"Bank of Central Florida Holding Company","Director","J. Greg Ruthven","Member","Ruthven Holdings","2023","Real Estate/ Warehousing","n/a"
"Bank of Central Florida Holding Company","Director","J. Greg Ruthven","Member","Anchuca Holdings","2023","Real Estate/ Warehousing","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","CEO","Six/Ten,"LLC"","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","Managing Member","Island Grove,"LLC"","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","Managing Member","H Block,"LLC"","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","Managing Member","Strang Groves,"LLC"","2023","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","VP Director","Gapway Grove Corporation","2023","Real Estate","n/a"
