"Here are the two tables in CSV format","as requested:"
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Southern Community Bancshares,"Inc."","Cullman,"Alabama"","2023","Southern Community Bancshares,"Inc."","Common Stock","126541","26.09%","n/a"
"Southern Community Bancshares,"Inc."","Cullman,"Alabama"","2023","William R. Faulk","Common Stock","36597","7.55%","n/a"
"Southern Community Bancshares,"Inc."","Cullman,"Alabama"","2023","W. Daniel Keel","Common Stock","37835","7.80%","n/a"
"Southern Community Bancshares,"Inc."","Arab,"Alabama"","2023","Gerald L. Jones","Common Stock","26197","5.40%","n/a"
"Southern Community Bancshares,"Inc."","Cullman,"Alabama"","2023","Ronald P. Martin","Common Stock","32620","6.73%","n/a"
"Southern Community Bancshares,"Inc."","Cullman,"Alabama"","2023","Yvonne Pichelmayer","Common Stock","31150","6.42%","n/a"
"Southern Community Bancshares,"Inc."","Cullman,"Alabama"","2023","Finis E. St. John,"IV"","Common Stock","33307","6.87%","n/a"
"Southern Community Bancshares,"Inc Employee Stock Ownership Plan"","Cullman,"Alabama"","2023","William R. Faulk","Common Stock","40881","32.31%","n/a"
"Southern Community Bancshares,"Inc Employee Stock Ownership Plan"","Cullman,"Alabama"","2023","Beth Branch","Common Stock","22433","17.73%","n/a"
"Southern Community Bancshares,"Inc Employee Stock Ownership Plan"","Cullman,"Alabama"","2023","Yvonne Pichelmayer","Common Stock","12791","10.11%","n/a"
"Southern Community Bancshares,"Inc Employee Stock Ownership Plan"","Cullman,"Alabama"","2023","Terry Harbin","Common Stock","10498","8.30%","n/a"
"Southern Community Bancshares,"Inc Employee Stock Ownership Plan"","Cullman,"Alabama"","2023","Kellie Johnson","Common Stock","9810","7.75%","n/a"
"Southern Community Bancshares,"Inc Employee Stock Ownership Plan"","Cullman,"Alabama"","2023","Patricia Wren","Common Stock","8029","6.35%","n/a"
"Southern Community Bancshares,"Inc Employee Stock Ownership Plan"","Cullman,"Alabama"","2023","Kim Flynn","Common Stock","8196","6.48%","n/a"
"Southern Community Bancshares,"Inc Employee Stock Ownership Plan"","Cullman,"Alabama"","2023","Arleen Banks","Common Stock","6456","5.10%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Southern Community Bancshares,"Inc."","President/Director","William R. Faulk","President","First Community Bank","2023","n/a","n/a"
"Southern Community Bancshares,"Inc."","Director","Garlan Gudger","Owner","G & P Properties","2023","Antique Salvage","n/a"
"Southern Community Bancshares,"Inc."","Director","Garlan Gudger","Owner","Gudger Properties","2023","Antique Salvage","n/a"
"Southern Community Bancshares,"Inc."","Director","Garlan Gudger","Owner","Southern Accents","2023","Antique Salvage","n/a"
"Southern Community Bancshares,"Inc."","Director","Garlan Gudger","Owner","Architectural Antiques","2023","Antique Salvage","n/a"
"Southern Community Bancshares,"Inc."","Director","Garlan Gudger","Owner","Southern Makers","2023","Antique Salvage","n/a"
"Southern Community Bancshares,"Inc."","Director","Garlan Gudger","Owner","Southern Makers Nonprofit,"Inc."","2023","Antique Salvage","n/a"
"Southern Community Bancshares,"Inc."","Director","Garlan Gudger","Owner","Gudger for Senate","2023","Antique Salvage","n/a"
"Southern Community Bancshares,"Inc."","Director","Maxie T. Hudson","n/a","n/a","2023","Retired","n/a"
"Southern Community Bancshares,"Inc."","Director/Chairman","Finis E. St. John,"IV"","Former Partner","ST. John & St. John","2023","Chancellor University of Alabama","n/a"
"Southern Community Bancshares,"Inc."","Director","Terri McGriff Waldrop","Owner","ERA Real Estate","2023","Realtor","n/a"
"Southern Community Bancshares,"Inc."","Director","Terri McGriff Waldrop","Member","BCJT,"LLC"","2023","Realtor","n/a"
"Southern Community Bancshares,"Inc."","Director","Terri McGriff Waldrop","Member","TLTJ,"LLC"","2023","Realtor","n/a"
"Southern Community Bancshares,"Inc."","n/a","Southern Community Bancshares,"Inc."","n/a","n/a","2023","ESOP Plan","n/a"
"Southern Community Bancshares,"Inc Employee Stock Ownership Plan"","Trustee","William R. Faulk","n/a","n/a","2023","n/a","n/a"
"Southern Community Bancshares,"Inc Employee Stock Ownership Plan"","Trustee","Finis E. St. John,"IV"","Former Partner","ST. John & ST. John","2023","Chancellor University of Alabama","n/a"
"Southern Community Bancshares,"Inc Employee Stock Ownership Plan"","n/a","Beth Branch","n/a","n/a","2023","Retired From BHC","n/a"
"Southern Community Bancshares,"Inc Employee Stock Ownership Plan"","n/a","Yvonne Pichelmayer","n/a","n/a","2023","Retired From BHC","n/a"
```
