```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"UNITED COMMUNITY BANKS,"INC."","San Francisco,"CA"","2015","BlackRock Fund Advisors","n/a","5670947","7.86%","n/a"
"UNITED COMMUNITY BANKS,"INC."","Boston,"MA"","2015","Wellington Management Co.,"LLP"","n/a","5471662","7.58%","n/a"
"UNITED COMMUNITY BANKS,"INC."","New York NY","2015","CapGen Capital Group,"LP"","n/a","3992453","5.53%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"UNITED COMMUNITY BANKS,"INC."","Lead Director","W C Nelson. Jr.","Owner","Nelson Tractor Company,"Inc."","2015","Owner/Nelson Tractor Company,"Inc."","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director,"United Community Bank (Charter)"","W C Nelson. Jr.","n/a","WC Family Enterprises,"LLLP"","2015","Owner/Nelson Tractor Company,"Inc."","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director,"United Community Bank (Charter)"","W C Nelson. Jr.","n/a","Con-Ag Rental Inc.","2015","Owner/Nelson Tractor Company,"Inc."","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director,"United Community Bank (Charter)"","W C Nelson. Jr.","n/a","Tri-State Ford Inc. DBA King Ford","2015","Owner/Nelson Tractor Company,"Inc."","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director,"United Community Bank (Charter)"","W C Nelson. Jr.","n/a","Pro-Flame Gas Company Inc.","2015","Owner/Nelson Tractor Company,"Inc."","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director,"United Community Bank (Charter)"","W C Nelson. Jr.","n/a","BORD Gulch Ranch LLC","2015","Owner/Nelson Tractor Company,"Inc."","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director,"United Community Bank (Charter)"","W C Nelson. Jr.","n/a","Ashland Cove,"Inc",","2015","Owner/Nelson Tractor Company,"Inc."","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director,"United Community Bank (Charter)"","W C Nelson. Jr.","n/a","Blairsville Motel Properties,"Inc."","2015","Owner/Nelson Tractor Company,"Inc."","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director,"United Community Bank (Charter)"","W C Nelson. Jr.","n/a","Berkley Corners,"LLC"","2015","Owner/Nelson Tractor Company,"Inc."","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director,"United Community Bank (Charter)"","W C Nelson. Jr.","n/a","Berkley Properties,"Inc."","2015","Owner/Nelson Tractor Company,"Inc."","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director,"United Community Bank (Charter)"","W C Nelson. Jr.","n/a","Fannin Broadcasting","2015","Owner/Nelson Tractor Company,"Inc."","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director,"United Community Bank (Charter)"","W C Nelson. Jr.","n/a","North Georgia Radio","2015","Owner/Nelson Tractor Company,"Inc."","n/a"
"UNITED COMMUNITY BANKS,"INC."","Chairman of the Board & CEO","Jimmy C Tallent","n/a","Berkley Corners,"LLC"","2015","n/a","n/a"
"UNITED COMMUNITY BANKS,"INC."","Chairman of the Board & CEO","Jimmy C Tallent","n/a","Berkley Properties,"Inc."","2015","n/a","n/a"
"UNITED COMMUNITY BANKS,"INC."","Chairman of the Board & CEO","Jimmy C Tallent","n/a","Fannin Broadcasting","2015","n/a","n/a"
"UNITED COMMUNITY BANKS,"INC."","Chairman of the Board & CEO","Jimmy C Tallent","n/a","Upper Hiawassee Land Company,"Inc."","2015","n/a","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director","Robert H Blalock","Owner","Blalock Insurance Agency,"Inc."","2015","Owner/Blalock Insurance Agency,"Inc."","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director","Nicholas B. Paumgarten","Founder","Corsair Capital,"LLC"","2015","n/a","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director","Cathy Cox","President","Young Harris College","2015","President,"Young Harris College"","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director","Cathy Cox","Candidate","Cox for Governor","2015","President,"Young Harris College"","n/a"
"UNITED COMMUNITY BANKS,"INC."","Retired","Kenneth L. Daniels","n/a","n/a","2015","Retired","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director","Steven J. Goldstein","Director","None","2015","Retired","n/a"
"UNITED COMMUNITY BANKS,"INC."","President & COO","H. Lynn Harton","n/a","Winston Magnolia Properties,"LLC"","2015","n/a","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director","Thomas A. Richlovsky","n/a","None","2015","Retired","n/a"
"UNITED COMMUNITY BANKS,"INC."","President","Tim Wallis","n/a","Wallis Printing","2015","President/Wallis Printing","n/a"
"UNITED COMMUNITY BANKS,"INC."","Director","Bill M Gilbert","n/a","None","2015","President of Community Banking","n/a"
"UNITED COMMUNITY BANKS,"INC."","President,"Specialized Lending"","Richard W. Bradshaw","n/a","None","2015","President,"Specialized Lending"","n/a"
"UNITED COMMUNITY BANKS,"INC."","Executive Vice-President & CFO","Rex Schuette","n/a","None","2015","n/a","n/a"
"UNITED COMMUNITY BANKS,"INC."","Executive Vice President & Chief Credit Officer","Robert A. Edwards","n/a","None","2015","Executive Vice President & Chief Credit Officer","n/a"
"UNITED COMMUNITY BANKS,"INC."","General Counsel & Chief Risk Officer","Bradley J. Miller","n/a","None","2015","General Counsel & Chief Risk Officer","n/a"
```
