```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Synovus Financial Corp.","Malvern,"Pennsylvania"","2016","The Vanguard Group,"Inc."","Common Stock","10223676","8.4%","1078846"
"Synovus Financial Corp.","New York,"New York"","2016","BlackRock,"Inc."","Common Stock","9848198","8.1%","1078846"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Synovus Financial Corp.","Executive Vice President and Chief Retail Banking Officer","D. Wayne Akins,"Jr."","n/a","n/a","2016","n/a","n/a"
"Synovus Financial Corp.","Director","Catherine A. Allen","Chairman and Chief Executive Officer","The Sante Fe Group","2016","n/a","n/a"
"Synovus Financial Corp.","Director","Catherine A. Allen","Director and CEO","The Sante Fe Group","2016","n/a","n/a"
"Synovus Financial Corp.","Director","Catherine A. Allen","Director","El Paso Electric Corporation","2016","n/a","n/a"
"Synovus Financial Corp.","Director","Catherine A. Allen","Partner","Reboot Partners,"LLC"","2016","n/a","n/a"
"Synovus Financial Corp.","Director","Catherine A. Allen","Director","Analytics Pros,"Inc."","2016","n/a","n/a"
"Synovus Financial Corp.","Director","Catherine A. Allen","Director","The Lensic Center for Performing Arts","2016","n/a","n/a"
"Synovus Financial Corp.","Director","Catherine A. Allen","Director","Women Corporate Directors Foundation","2016","n/a","n/a"
"Synovus Financial Corp.","Director","Catherine A. Allen","Director","International Folk Art Alliance","2016","n/a","n/a"
"Synovus Financial Corp.","Director","Catherine A. Allen","Co-Chair","University of Missouri Capital Campaign","2016","n/a","n/a"
"Synovus Financial Corp.","Director","Catherine A. Allen","Chair","New Mexico Appleseed","2016","n/a","n/a"
"Synovus Financial Corp.","Director","Catherine A. Allen","Director","Museum of New Mexico Foundation","2016","n/a","n/a"
"Synovus Financial Corp.","Director","Catherine A. Allen","Advisory Director","Communities in Schools","2016","n/a","n/a"
"Synovus Financial Corp.","Director","Tim E. Bentsen","Partner,"Retired"","KPMG LLP","2016","n/a","n/a"
"Synovus Financial Corp.","Executive Vice President,"Chief Financial Officer"","Kevin S. Blair","n/a","n/a","2016","n/a","n/a"
"Synovus Financial Corp.","Director","F. Dixon Brooke,"Jr."","President and CEO,"Retired"","EBSCO Industries,"Inc."","2016","n/a","n/a"
"Synovus Financial Corp.","n/a","F. Dixon Brooke,"Jr."","Director","EBSCO Industries,"Inc."","2016","n/a","n/a"
"Synovus Financial Corp.","n/a","F. Dixon Brooke,"Jr."","Director","McWane,"Inc."","2016","n/a","n/a"
"Synovus Financial Corp.","Director","Stephen T. Butler","Chairman of the Board","W.C. Bradley Company","2016","n/a","n/a"
