Here are the two tables extracted from the document in valid CSV format:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"
"1st Jackson Bancshare,"Inc."","Hollywood","2022","Jimmy D. Blevins","n/a","16998","15.14%"
"1st Jackson Bancshare,"Inc."","Stevenson","2022","Shelby Carr","n/a","7576","6.75%"
"1st Jackson Bancshare,"Inc."","Bridgeport","2022","Charles Robert Holder","n/a","11681","10.41%"
"1st Jackson Bancshare,"Inc."","Hoover","2022","Jami McGinty Kennedy","n/a","5781","5.15%"
"1st Jackson Bancshare,"Inc."","Monteagle","2022","Jim Myers","n/a","11891","10.59%"
"1st Jackson Bancshare,"Inc."","Scottsboro","2022","Pam M. Parker","n/a","6887","6.14%"
"1st Jackson Bancshare,"Inc."","Pinson","2022","Dawn Sparks","n/a","6780","6.04%"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"
"1st Jackson Bancshare,"Inc."","Director","J Sherman Barnett","Director","n/a","2022"
"1st Jackson Bancshare,"Inc."","Chairman/Pres Director","Jimmy D. Blevins","President/CEO Director Chairman","n/a","2022"
"1st Jackson Bancshare,"Inc."","Director","Billy Duck","Director","n/a","2022"
"1st Jackson Bancshare,"Inc."","Director/ Vice Chairman","Jim Myers","Director/ Vice Chairman","JimStan-50% Food Star-100%","2022"
"1st Jackson Bancshare,"Inc."","Director/ Secretary","Pam M. Parker","Director/ Secretary","Dawson,"McGinty & Parker-owned by retirement trust"","2022"
"1st Jackson Bancshare,"Inc."","n/a","J. D. Shrader,"Jr."","Director Emeritus","n/a","2022"
"1st Jackson Bancshare,"Inc."","n/a","Charles R. Holder","n/a","n/a","2022"
"1st Jackson Bancshare,"Inc."","n/a","Jami McGinty Kennedy","n/a","n/a","2022"
"1st Jackson Bancshare,"Inc."","n/a","Dawn Sparks","n/a","n/a","2022"
"1st Jackson Bancshare,"Inc."","n/a","William Todd Chapman","n/a","n/a","2022"
```
