"Okay","here are the two tables extracted from the document","formatted as CSV and labeled as requested."
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Marquis Bancorp,"Inc."","Indian Creek Village,"FL"","2018","Javier Holtz","Common","225027","6.60%","n/a"
"Marquis Bancorp,"Inc."","Indian Creek Village,"FL"","2018","Javier Holtz","Common","160501","n/a","n/a"
"Marquis Bancorp,"Inc."","Great Neck,"NY"","2018","Hillel,"Shohett"","Common","184361","5.40%","n/a"
"Marquis Bancorp,"Inc."","Great Neck,"NY"","2018","Hillel,"Shohett"","Common","57250","n/a","n/a"
"Marquis Bancorp,"Inc."","Miami Beach,"FL"","2018","Joseph Cohen","Common","248140","7.27%","n/a"
"Marquis Bancorp,"Inc."","Boca Rator,"FL"","2018","Philip Feldman","Common","136311","4.00%","n/a"
"Marquis Bancorp,"Inc."","Boca Rator,"FL"","2018","Philip Feldman","Common","57250","n/a","n/a"
"Marquis Bancorp,"Inc."","Miami Beach,"FL"","2018","Haim Yehezkel","Common","190000","5.57%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Marquis Bancorp,"Inc."","Chairman of the Board","Javier Holtz","Chairman of the Board/CEO","Marquis Bank","2018","Banker","n/a"
"Marquis Bancorp,"Inc."","CEO","Javier Holtz","Manager","Man Realty,"LLC"","2018","Banker","n/a"
"Marquis Bancorp,"Inc."","CEO","Javier Holtz","Vice President","Lord & Sons,"Inc."","2018","Banker","n/a"
"Marquis Bancorp,"Inc."","President/CLO","Miriam Lopez","President/CLO","Marquis Bank","2018","Banker","n/a"
"Marquis Bancorp,"Inc."","Director","Miriam Lopez","President/CLO","Marquis Bank","2018","Banker","n/a"
"Marquis Bancorp,"Inc."","Director/Vice Chairman of the Board","Philip Feldman","Director/Vice Chairman","Marquis Bank","2018","Attorney","n/a"
"Marquis Bancorp,"Inc."","Director/Vice Chairman of the Board","Philip Feldman","Shareholder/ President","Feldman Law,"P.A."","2018","Attorney","n/a"
"Marquis Bancorp,"Inc."","Director/Vice Chairman of the Board","Philip Feldman","Partner/Manager","Feldman Family Holdings,"Ltd."","2018","Attorney","n/a"
"Marquis Bancorp,"Inc."","Director/Vice Chairman of the Board","Philip Feldman","Partner/Manager","Feldman Family Investments,"LLC"","2018","Attorney","n/a"
"Marquis Bancorp,"Inc."","Director/Vice Chairman of the Board","Philip Feldman","Partner/Manager/ of","Feldman & Getz,"LLP"","2018","Attorney","n/a"
"Marquis Bancorp,"Inc."","Director","Jeffrey Perlow","Director","Marquis Bank","2018","Attorney","n/a"
"Marquis Bancorp,"Inc."","Director","Jeffrey Perlow","President","Fromberg,"Perlow & Kornik","P.A."","2018","Attorney","n/a"
"Marquis Bancorp,"Inc."","Director","Jeffrey Perlow","Manager/Member","J&S Real Estate Consulting Services,"LLC"","2018","Attorney","n/a"
"Marquis Bancorp,"Inc."","Director","Jeffrey Perlow","Manager/Member","J&G Aventura Properties,"LLC"","2018","Attorney","n/a"
"Marquis Bancorp,"Inc."","Director","Jeffrey Perlow","Manager","Azur Title,"LLC"","2018","Attorney","n/a"
"Marquis Bancorp,"Inc."","Director","Norman Edelcup","Director","Marquis Bank","2018","Financial Consultant","n/a"
"Marquis Bancorp,"Inc."","Director","Jarret Gross","Director","Marquis Bank","2018","Financial Consultant","n/a"
"Marquis Bancorp,"Inc."","Director","Jarret Gross","Manager","Frog Funding,"LLC"","2018","Financial Consultant","n/a"
"Marquis Bancorp,"Inc."","Director","Jarret Gross","President","PDG Builders,"Inc."","2018","Financial Consultant","n/a"
"Marquis Bancorp,"Inc."","Director","Jarret Gross","Manager","Elite AG,"LLC"","2018","Financial Consultant","n/a"
"Marquis Bancorp,"Inc."","Director","Paul Chaplin","Director","Marquis Bank","2018","Orthopedic Surgeon","n/a"
"Marquis Bancorp,"Inc."","Director","Hillel Shohet","Director","Marquis Bank","2018","Real Estate Development /Management","n/a"
"Marquis Bancorp,"Inc."","Director","Hillel Shohet","Manager","Ahava Enterprises,"LLC"","2018","Real Estate Development /Management","n/a"
"Marquis Bancorp,"Inc."","Director","Hillel Shohet","Manager","Bellcourt Investments,"LLC"","2018","Real Estate Development /Management","n/a"
"Marquis Bancorp,"Inc."","Director","Hillel Shohet","President","Leah Holding Corp.","2018","Real Estate Development /Management","n/a"
"Marquis Bancorp,"Inc."","Director","Hillel Shohet","President","Blenheim Realty Ltd.","2018","Real Estate Development /Management","n/a"
"Marquis Bancorp,"Inc."","Director","Hillel Shohet","Manager","Edhill Investments,"LLC"","2018","Real Estate Development /Management","n/a"
"Marquis Bancorp,"Inc."","Director","Hillel Shohet","Manager","Edhill Capital,"LLC"","2018","Real Estate Development /Management","n/a"
"Marquis Bancorp,"Inc."","Director","Hillel Shohet","General Partner","Sejaan Realty Corp.","2018","Real Estate Development /Management","n/a"
```
