```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"
"C1 Financial,"Inc."","Toronto","2015","CBM Holdings Qualified Family LP","n/a","3447948","21.41%"
"C1 Financial,"Inc."","Saint Petersburg","2015","Trevor Burgess","n/a","1266179","7.86%"
"C1 Financial,"Inc."","Lewes","2015","Oakland Investment LLC","n/a","1479025","9.19%"
"C1 Financial,"Inc."","Toronto","2015","Amazonite Limited Family Partnership","n/a","1875616","11.65%"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"
"C1 Financial,"Inc."","Director","CBM Holdings Qualified Family LP","Director-C1 Bank","See Exhibit A","2015"
"C1 Financial,"Inc."","CEO,"President & Director"","Trevor Burgess","CEO,"President & Director-C1 Bank"","See Exhibit B","2015"
"C1 Financial,"Inc."","n/a","Oakland Investment LLC","n/a","See Exhibit C","2015"
"C1 Financial,"Inc."","n/a","Amazonite Limited Family Partnership","n/a","See Exhibit D","2015"
"C1 Financial,"Inc."","Director","Brian D. Burghardt","Director-C1 Bank","See Exhibit E","2015"
"C1 Financial,"Inc."","Secretary & Director","Phillip L. Burghardt","Secretary & Director- C1 Bank","See Exhibit F","2015"
"C1 Financial,"Inc."","Director","Robert Glaser","Director- C1 Bank","See Exhibit G","2015"
"C1 Financial,"Inc."","Director","Neil Grossman","Director- C1 Bank","See Exhibit H","2015"
"C1 Financial,"Inc."","Director","Ryan L. Snyder","Director-C1 Bank","See Exhibit I","2015"
"C1 Financial,"Inc."","EVP/ Chief Operating Officer","Rita Lowman","EVP/COO-C1 Bank","None","2015"
"C1 Financial,"Inc."","Director","Duane Moore","Director-C1 Bank","See Exhibit J","2015"
"C1 Financial,"Inc."","n/a","Diane Morton","EVP,"Chief Human Capital Officer & General Counsel","Human Resources"","None","2015"
"C1 Financial,"Inc."","Chairman,"Sr. Advisor & Director"","William H. Sedgeman,"Jr."","Chairman & Sr. Advisor-C1 Bank","None","2015"
"C1 Financial,"Inc."","Director","Alex Sink","Director- C1 Bank","None","2015"
"C1 Financial,"Inc."","EVP/ Chief Financial Officer","Cristian A. Melej","EVP/ Chief Financial Officer- C1 Bank","None","2015"
"C1 Financial,"Inc."","EVP/ Chief Technology Officer","Marcio de Oliveira","EVP/ Chief Technology Officer-C1 Bank","None","2015"
"C1 Financial,"Inc."","EVP/Chief Risk Officer","James Steiner","EVP/Chief Risk Officer- C1 Bank","None","2015"
"C1 Financial,"Inc."","EVP/ Senior Lender","Alan G. Randolph","EVP/Senior Lender- C1 Bank","None","2015"
"C1 Financial,"Inc."","n/a","Dustin Symes","EVP,"Retail Lending Executive","Corporate Administration"","None","2015"
"C1 Financial,"Inc."","EVP/ Chief Credit Officer","Jerry Allen","EVP/ Chief Credit Officer- C1 Bank","None","2015"
```
