"Okay","here are the extracted CSV tables in the requested format:"
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Raymond James Financial,"Inc."","St Petersburg,"FL"","2016","Thomas A. James","Common Stock","14707270","10.37%","3815157"
"Raymond James Financial,"Inc."","St Petersburg,"FL"","2016","Thomas A. James","RSUs on Common Stock","21194","0.02%","3815157"
"Raymond James Financial,"Inc."","Malvern,"PA"","2016","The Vanguard Group,"Inc."","Common Stock","9778323","6.89%","3815157"
"Raymond James Financial,"Inc."","New York,"NY"","2016","BlackRock Fund Advisors","Common Stock","8709317","6.14%","3815157"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Raymond James Financial,"Inc."","Director,"Executive Chairman"","Thomas A. James","Director","Cora Health Services,"Inc."","2016","n/a","3815157"
"Raymond James Financial,"Inc."","Director,"Executive Chairman"","Thomas A. James","President of Board of Trustees","The Salvador Dali Museum","2016","n/a","3815157"
"Raymond James Financial,"Inc."","Director,"Executive Chairman"","Thomas A. James","Chairman","Chi Chi Rodriguez Youth Foundation","2016","n/a","3815157"
"Raymond James Financial,"Inc."","Director,"Executive Chairman"","Thomas A. James","Director","International Tennis Hall of Fame","2016","n/a","3815157"
"Raymond James Financial,"Inc."","Director","Charles G. von Arentschildt","n/a","n/a","2016","Financial Services Industry - Retired Executive","3815157"
"Raymond James Financial,"Inc."","Director","Shelley G. Broader","Director,"President and CEO"","Chico's FAS,"Inc."","2016","Retail - Chico's FAS,"Inc."","3815157"
"Raymond James Financial,"Inc."","Director","Jeffrey N. Edwards","Partner & COO","New Vernon Advisers,"LP"","2016","Finance - New Vernon Capital","3815157"
"Raymond James Financial,"Inc."","Director","Jeffrey N. Edwards","Director","Medusind,"Inc."","2016","Finance - New Vernon Capital","3815157"
"Raymond James Financial,"Inc."","Director","Benjamin C. Esty","The Roy and Elizabeth Simmons Professor of Business Administration","Harvard Graduate School of Business Administration","2016","Academics - Professor","3815157"
"Raymond James Financial,"Inc."","Director,"Vice Chairman"","Francis S. Godbold","Trustee Emeritus","Georgia Tech Foundation,"Inc."","2016","n/a","3815157"
"Raymond James Financial,"Inc."","Director","Gordon L. Johnson","President","Highway Safety Devices,"Inc."","2016","Transportation - Highway Safety Devices,"Inc."","3815157"
"Raymond James Financial,"Inc."","Director","Roderick C. McGeary","Director","Cisco Systems,"Inc."","2016","Technology - Retired Chairman and Executive","3815157"
"Raymond James Financial,"Inc."","Director","Roderick C. McGeary","Director","PACCAR Inc.","2016","Technology - Retired Chairman and Executive","3815157"
"Raymond James Financial,"Inc."","Director,"Chief Executive Officer"","Paul C. Reilly","Director","SIFMA","2016","n/a","3815157"
"Raymond James Financial,"Inc."","Director,"Chief Executive Officer"","Paul C. Reilly","Director","United Way Suncoast","2016","n/a","3815157"
"Raymond James Financial,"Inc."","Director","Robert P. Saltzman","Life Trustee","Northwestern University","2016","Insurance - Retired Executive - Jackson National Life Insurance Company","3815157"
"Raymond James Financial,"Inc."","Director","Susan N. Story","Director,"President and CEO"","American Water Works Company,"Inc."","2016","Utilities - American Water Works Company,"Inc."","3815157"
"Raymond James Financial,"Inc."","Director","Susan N. Story","Director","Alliance to Save Energy","2016","Utilities - American Water Works Company,"Inc."","3815157"
"Raymond James Financial,"Inc."","Director","Susan N. Story","Director","Bipartisan Policy Center","2016","Utilities - American Water Works Company,"Inc."","3815157"
"Raymond James Financial,"Inc."","Director","Susan N. Story","Director","Electric Power Research Institute","2016","Utilities - American Water Works Company,"Inc."","3815157"
"Raymond James Financial,"Inc."","Director","Susan N. Story","Director","H. Lee Moffitt Cancer Center & Research Institute","2016","Utilities - American Water Works Company,"Inc."","3815157"
"Raymond James Financial,"Inc."","Director","Susan N. Story","Director","United Way of Greater Philadelphia and Southern New Jersey","2016","Utilities - American Water Works Company,"Inc."","3815157"
"Raymond James Financial,"Inc."","n/a","Bella Loykhter Allaire","n/a","n/a","2016","n/a","3815157"
"Raymond James Financial,"Inc."","n/a","Paul D. Allison","n/a","n/a","2016","n/a","3815157"
"Raymond James Financial,"Inc."","President","John C. Carson,"Jr."","n/a","n/a","2016","n/a","3815157"
"Raymond James Financial,"Inc."","n/a","Scott A. Curtis","n/a","n/a","2016","n/a","3815157"
"Raymond James Financial,"Inc."","President,"Asset Management Group"","Jeffrey A. Dowdle","n/a","n/a","2016","n/a","3815157"
"Raymond James Financial,"Inc."","n/a","Tashtego S. Elwyn","n/a","n/a","2016","n/a","3815157"
"Raymond James Financial,"Inc."","EVP - Finance,"Chief Financial Officer and Treasurer"","Jeffrey P. Julien","n/a","n/a","2016","n/a","3815157"
"Raymond James Financial,"Inc."","n/a","Steven M. Raney","n/a","n/a","2016","n/a","3815157"
"Raymond James Financial,"Inc."","EVP,"General Counsel and Secretary"","Jonathan N. Santelli","n/a","n/a","2016","n/a","3815157"
"Raymond James Financial,"Inc."","n/a","Jeffrey E. Trocin","n/a","n/a","2016","n/a","3815157"
"Raymond James Financial,"Inc."","Chief Operating Officer","Dennis W. Zank","n/a","n/a","2016","n/a","3815157"
"Raymond James Financial,"Inc."","SVP and Controller","Jennifer C. Ackart","n/a","n/a","2016","n/a","3815157"
"Raymond James Financial,"Inc."","SVP and Chief Risk Officer","George Catanese","n/a","n/a","2016","n/a","3815157"
```
