Here are the two CSV tables extracted from the document:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"
"Bradley County Financial Corp","Cleveland","2019","R. Scott Taylor","n/a","92650","33.90%"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"
"Bradley County Financial Corp","Chairman CEO President","R. Scott Taylor","Chairman CEO","n/a","2019"
"Bradley County Financial Corp","Director","Gerald Burns","Director","Burns Ornamental Iron & Fabricating,"Inc."","2019"
"Bradley County Financial Corp","Director","Fritz G. Harris","Director","Williamson & Trewhitt CPA'S PC","2019"
"Bradley County Financial Corp","Director","Fritz G. Harris","Owner,"Orbit Oil Inc."","Harris Williamsoon & Trewhitt CPA's PC","2019"
"Bradley County Financial Corp","Director","Steve Robinson","Director","Cleveland Plywood Company","2019"
"Bradley County Financial Corp","Director","Steve Lambert","Director","Bradley Concrete Inc.","2019"
"Bradley County Financial Corp","Director","Steve Lambert","Director","Lambcon Inc..","2019"
"Bradley County Financial Corp","Director","Steve Lambert","Director","Lambert Investments Inc","2019"
"Bradley County Financial Corp","Treasurer Director","S. Julian Sullivan III","Director President & CFO","n/a","2019"
"Bradley County Financial Corp","Director","Terry J. Buckner","Director","n/a","2019"
"Bradley County Financial Corp","Director","Clint R. Taylor","n/a","n/a","2019"
```
