Here are the extracted tables in CSV format:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"
"Brantley Bancorp,"Inc."","Director & CEO","James H. Hollis,"Jr."","Director","Brantley Bank & Trust Co.","2022"
"Brantley Bancorp,"Inc."","Director & CEO","James H. Hollis,"Jr."","Chairman","Brantley Bancorp,"Inc."","2022"
"Brantley Bancorp,"Inc."","Director & CEO","James H. Hollis,"Jr."","n/a","The Hollis Company 5%","2022"
"Brantley Bancorp,"Inc."","Director","Hinton M. Walden","Director","Brantley Bank & Trust Co.","2022"
"Brantley Bancorp,"Inc."","Director","Hinton M. Walden","Director","Brantley Bancorp,"Inc."","2022"
"Brantley Bancorp,"Inc."","Director","Hinton M. Walden","Owner","Walden Farms","2022"
"Brantley Bancorp,"Inc."","Director","Hinton M. Walden","n/a","Dozier Lumber Co.","2022"
"Brantley Bancorp,"Inc."","Director","Hinton M. Walden","n/a","Kennedy Walden Inv.LLC","2022"
"Brantley Bancorp,"Inc."","Director","Hinton M. Walden","n/a","WM Cattle","2022"
"Brantley Bancorp,"Inc."","Director","Hinton M. Walden","n/a","Walden Partners","2022"
"Brantley Bancorp,"Inc."","Vice President & Director","Stuart R. Mash,"Jr."","Vice President & Director","Brantley Bank & Trust Co.","2022"
"Brantley Bancorp,"Inc."","Vice President & Director","Stuart R. Mash,"Jr."","Director","Brantley Bancorp,"Inc."","2022"
"Brantley Bancorp,"Inc."","Director","Margaret S. Hollis","Director","Brantley Bank & Trust Co.","2022"
"Brantley Bancorp,"Inc."","Director","Margaret S. Hollis","Director","Brantley Bancorp,"Inc."","2022"
"Brantley Bancorp,"Inc."","Director","Margaret S. Hollis","n/a","The Hollis Company 6%","2022"
"Brantley Bancorp,"Inc."","President & Director","Travis Colquett","President & Director","Brantley Bank & Trust Co.","2022"
"Brantley Bancorp,"Inc."","President & Director","Travis Colquett","Director","Brantley Bancorp,"Inc."","2022"
"Brantley Bancorp,"Inc."","President & Director","Travis Colquett","n/a","TDC Properties,"LLC"","2022"
"Brantley Bancorp,"Inc."","President & Director","Travis Colquett","n/a","Triple T Holdings ","2022"
"Brantley Bancorp,"Inc."","President & Director","Travis Colquett","n/a","Wiregrass Bin Blasters,"LLC"","2022"
"Brantley Bancorp,"Inc."","Director","Stallion Sasser","Director","Brantley Bank & Trust Co.","2022"
"Brantley Bancorp,"Inc."","Director","Stallion Sasser","Director","Brantley Bancorp,"Inc."","2022"
"Brantley Bancorp,"Inc."","Director","Stallion Sasser","n/a","South Alabama Waste Services LLC","2022"
"Brantley Bancorp,"Inc."","Director","Stallion Sasser","n/a","S&S Healthcare LLC","2022"
"Brantley Bancorp,"Inc."","Director","Stallion Sasser","n/a","Possum Branch Farms LLC","2022"
"Brantley Bancorp,"Inc."","Director","Stallion Sasser","n/a","Sasser Enterprises","2022"
"Brantley Bancorp,"Inc."","Director","Stallion Sasser","n/a","Southland Nursing Home,"Inc."","2022"
"Brantley Bancorp,"Inc."","Director","Stallion Sasser","n/a","Andalusia Manor,"Inc."","2022"
"Brantley Bancorp,"Inc."","Director","Stallion Sasser","n/a","Andalusia Healthcare,"Inc."","2022"
"Brantley Bancorp,"Inc."","Director","Stallion Sasser","n/a","The Sasser Group,"LLC."","2022"
"Brantley Bancorp,"Inc."","Director","Stallion Sasser","n/a","Sasser Holdings,"LLC"","2022"
"Brantley Bancorp,"Inc."","Director","Stallion Sasser","n/a","Sasser ALF Properties,"LLC"","2022"
"Brantley Bancorp,"Inc."","Director","Stallion Sasser","n/a","Sasser Consulting,"LLC"","2022"
"Brantley Bancorp,"Inc."","Director","Margaret H Hayslip","Director","Brantley Bank & Trust Co.","2022"
"Brantley Bancorp,"Inc."","Director","Margaret H Hayslip","Director","Brantley Bancorp,"Inc."","2022"
"Brantley Bancorp,"Inc."","Director","Elizabeth H. Walker","Director","Brantley Bank & Trust Co.","2022"
"Brantley Bancorp,"Inc."","Director","Elizabeth H. Walker","Director","Brantley Bancorp,"Inc."","2022"
```
