Here are the two CSV tables you requested:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Summit Financial Enterprises,"Inc."","Panama City,"FL"","2018","Andrew W. Stein","Common Stock","176800","4.97%","n/a"
"Summit Financial Enterprises,"Inc."","Panama City,"FL"","2018","Andrew W. Stein","Options to buy Common Stock","9667","0.27%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Summit Financial Enterprises,"Inc."","Director,"President & Chief Executive Officer"","Andrew W. Stein","Director,"President"","Gulf Management,"LLC"","2018","n/a","n/a"
"Summit Financial Enterprises,"Inc."","Director,"President & Chief Executive Officer"","Andrew W. Stein","Director,"President"","Shipwreck Golf,"LLC"","2018","n/a","n/a"
"Summit Financial Enterprises,"Inc."","Executive Vice President & Chief Financial Officer","Barbara L. Haag","Executive Vice President & Chief Financial Officer","n/a","2018","n/a","n/a"
"Summit Financial Enterprises,"Inc."","Executive Vice President & Chief Opearting Officer","Frank A. Hall","Executive Vice President & Chief Opearting Officer","n/a","2018","n/a","n/a"
"Summit Financial Enterprises,"Inc."","Executive Vice President & Chief Credit Officer","James R. Looker","Executive Vice President & Chief Credit Officer","n/a","2018","n/a","n/a"
"Summit Financial Enterprises,"Inc."","Director & Chairman","Dr. Neal P. Dunn","Director & Chairman","Dunn Properties LLC","2018","U.S. Congressman","n/a"
"Summit Financial Enterprises,"Inc."","Director & Chairman","Dr. Neal P. Dunn","Director & Chairman","Gulf Management,"LLC"","2018","U.S. Congressman","n/a"
"Summit Financial Enterprises,"Inc."","Director & Chairman","Dr. Neal P. Dunn","Director & Chairman","DSI,"LLC"","2018","U.S. Congressman","n/a"
"Summit Financial Enterprises,"Inc."","Director & Chairman","Dr. Neal P. Dunn","Director & Chairman","Gulf Resources,"LLC"","2018","U.S. Congressman","n/a"
"Summit Financial Enterprises,"Inc."","Director & Vice Chairman","Tommy M. Cooley","Director & Vice Chairman","Cooley Management,"LLC"","2018","Owner Cooley Management Co.,"(real estate management)"","n/a"
"Summit Financial Enterprises,"Inc."","Director & Vice Chairman","Tommy M. Cooley","Director & Vice Chairman","Credit Bureau Services,"Inc."","2018","Owner Cooley Management Co.,"(real estate management)"","n/a"
"Summit Financial Enterprises,"Inc."","Director & Vice Chairman","Tommy M. Cooley","Director & Vice Chairman","Assurance Healthcare,"LLC"","2018","Owner Cooley Management Co.,"(real estate management)"","n/a"
"Summit Financial Enterprises,"Inc."","Director & Vice Chairman","Tommy M. Cooley","Director & Vice Chairman","Shipwreck Golf,"LLC"","2018","Owner Cooley Management Co.,"(real estate management)"","n/a"
"Summit Financial Enterprises,"Inc."","Director & Vice Chairman","Tommy M. Cooley","Director & Vice Chairman","Collection Bureau of Ft. Walton Beach,"Inc."","2018","Owner Cooley Management Co.,"(real estate management)"","n/a"
"Summit Financial Enterprises,"Inc."","Director","Dr. James T. Cook","Director","Talmadge Chipola,"Inc."","2018","Retired Cardiologist","n/a"
"Summit Financial Enterprises,"Inc."","Director","Dr. James T. Cook","Director","Econfina Cardiology Estates,"Inc."","2018","Retired Cardiologist","n/a"
"Summit Financial Enterprises,"Inc."","Director","Dr. James T. Cook","Director","Mulelot Timber Group","2018","Retired Cardiologist","n/a"
"Summit Financial Enterprises,"Inc."","Director","Thomas S. Neubauer","Director","Neubauer Real Estate,"Inc."","2018","President and CEO of Neubauer Real Estate,"Inc. (real estate brokerage company)"","n/a"
"Summit Financial Enterprises,"Inc."","Director","Thomas S. Neubauer","Director","Cove Preservation Partners","2018","President and CEO of Neubauer Real Estate,"Inc. (real estate brokerage company)"","n/a"
"Summit Financial Enterprises,"Inc."","Director","Thomas S. Neubauer","Director","Florida Moves,"Inc."","2018","President and CEO of Neubauer Real Estate,"Inc. (real estate brokerage company)"","n/a"
"Summit Financial Enterprises,"Inc."","Director","Neil C. Jones","Director","Gulf Management,"LLC"","2018","Broker/Owner of Resource Realty Group (commercial real estate brokerage & management company)","n/a"
"Summit Financial Enterprises,"Inc."","Director","Neil C. Jones","Director","J & M Timber,"LLC"","2018","Broker/Owner of Resource Realty Group (commercial real estate brokerage & management company)","n/a"
"Summit Financial Enterprises,"Inc."","Director","Neil C. Jones","Director","Jones Boys,"LLC"","2018","Broker/Owner of Resource Realty Group (commercial real estate brokerage & management company)","n/a"
"Summit Financial Enterprises,"Inc."","Director","Neil C. Jones","Director","R. E. Source,"LLC"","2018","Broker/Owner of Resource Realty Group (commercial real estate brokerage & management company)","n/a"
"Summit Financial Enterprises,"Inc."","Director","Neil C. Jones","Director","Resource Realty Group,"LLC"","2018","Broker/Owner of Resource Realty Group (commercial real estate brokerage & management company)","n/a"
"Summit Financial Enterprises,"Inc."","Director","Neil C. Jones","Director","Compton Investments,"LLC"","2018","Broker/Owner of Resource Realty Group (commercial real estate brokerage & management company)","n/a"
"Summit Financial Enterprises,"Inc."","Director","Neil C. Jones","Director","Shipwreck Golf,"LLC"","2018","Broker/Owner of Resource Realty Group (commercial real estate brokerage & management company)","n/a"
"Summit Financial Enterprises,"Inc."","Director","Neil C. Jones","Director","Gulf Resources,"LLC"","2018","Broker/Owner of Resource Realty Group (commercial real estate brokerage & management company)","n/a"
"Summit Financial Enterprises,"Inc."","Director","Neil C. Jones","Director","West PCB Holdings,"LLC"","2018","Broker/Owner of Resource Realty Group (commercial real estate brokerage & management company)","n/a"
"Summit Financial Enterprises,"Inc."","Director","Christine L. Reiss","Director","Cove Pointe Holdings,"LLC"","2018","Attorney,"Sole Practioner (with focus on real estate and banking)"","n/a"
"Summit Financial Enterprises,"Inc."","Director","Christine L. Reiss","Director","SANF,"LLC"","2018","Attorney,"Sole Practioner (with focus on real estate and banking)"","n/a"
"Summit Financial Enterprises,"Inc."","Director","Christine L. Reiss","Director","Glencoe Holdings,"LLC"","2018","Attorney,"Sole Practioner (with focus on real estate and banking)"","n/a"
"Summit Financial Enterprises,"Inc."","Director","Christine L. Reiss","Director","Gulf Management,"LLC"","2018","Attorney,"Sole Practioner (with focus on real estate and banking)"","n/a"
"Summit Financial Enterprises,"Inc."","Director","Christine L. Reiss","Director","Cove Pointe Owners Association,"Inc."","2018","Attorney,"Sole Practioner (with focus on real estate and banking)"","n/a"
"Summit Financial Enterprises,"Inc."","Director","Christine L. Reiss","Director","Cove Preservation Partners,"Inc."","2018","Attorney,"Sole Practioner (with focus on real estate and banking)"","n/a"
"Summit Financial Enterprises,"Inc."","Director","Elizabeth J. Walters","Director","The St. Joe Co.","2018","Attorney,"with a firm"","n/a"
```
