Here are the two CSV tables you requested:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"The Citizens Bank of Forsyth County","n/a","2014","n/a","n/a","n/a","n/a","2505451"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"The Citizens Bank of Forsyth County","Director","Jack W. Allen","President","Ingram Funeral Home","2014","Business Owner","n/a"
"The Citizens Bank of Forsyth County","Director","Jack W. Allen","President","Colonnade Crematory","2014","Business Owner","n/a"
"The Citizens Bank of Forsyth County","Director","Jack W. Allen","President","MMW Services LLC","2014","Business Owner","n/a"
"The Citizens Bank of Forsyth County","Director","Catherine M. Amos","Partner","Slate Properties LLC","2014","Property Management","n/a"
"The Citizens Bank of Forsyth County","Director","Catherine M. Amos","Partner","Soma Properties LLC","2014","Property Management","n/a"
"The Citizens Bank of Forsyth County","Director","Catherine M. Amos","Trustee","Mashburn Family Trusts","2014","Property Management","n/a"
"The Citizens Bank of Forsyth County","Director","Catherine M. Amos","Secretary/Treasurer","Amos Plumbing & Electric","2014","Property Management","n/a"
"The Citizens Bank of Forsyth County","Director","Catherine M. Amos","Partner","A+A Water Co.","2014","Property Management","n/a"
"The Citizens Bank of Forsyth County","Director","Catherine M. Amos","Partner","Cheaten Creek,"LLLP"","2014","Property Management","n/a"
"The Citizens Bank of Forsyth County","Director","Catherine M. Amos","n/a","LC,"LLC"","2014","Property Management","n/a"
"The Citizens Bank of Forsyth County","Director & Vice Chairman","Jeffrey S. Bagley","Superior Court Judge","Bell-Forsyth Judicial Circuit","2014","Judge","n/a"
"The Citizens Bank of Forsyth County","Director & Vice Chairman","Jeffrey S. Bagley","Member","Bobby Bagley Family,"Limited Partnership"","2014","Judge","n/a"
"The Citizens Bank of Forsyth County","Director","Michael P. Bennett","General Manager","Parallise Prop,"LLLP"","2014","Farmer","n/a"
"The Citizens Bank of Forsyth County","Director","Michael P. Bennett","n/a","Bennett & Bryant Electrical,"LLC"","2014","Farmer","n/a"
"The Citizens Bank of Forsyth County","Director","Michael P. Bennett","n/a","Bennett Partners,"LLLP"","2014","Farmer","n/a"
"The Citizens Bank of Forsyth County","Director","Bryan L. Bettis","VP","Midway Bldg. Supply","2014","Sales,"Building Supplies"","n/a"
"The Citizens Bank of Forsyth County","Director","Bryan L. Bettis","Sec-Treasurer","Bettis Investments","2014","Sales,"Building Supplies"","n/a"
"The Citizens Bank of Forsyth County","Director","Bryan L. Bettis","Sec-Treasurer","Bettis Brothers","2014","Sales,"Building Supplies"","n/a"
