Here are the two requested tables in CSV format.
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FIRST SECURITY BANKSHARES,"INC."","SIMPSONVILLE,"SC"","2022","TRACIE DOWIS","n/a","909.0","2.38%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","SIMPSONVILLE,"SC"","2022","GRANT DOWIS","n/a","547.0","1.43%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","SIMPSONVILLE,"SC"","2022","MADELINE DOWIS","n/a","591.0","1.55%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","SIMPSONVILLE,"SC"","2022","HW WHITWORTH IRRV TRUST","n/a","2946.0","7.72%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","SIMPSONVILLE,"SC"","2022","TRACIE GILBERT DOWIS TRUST","n/a","1637.0","4.29%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","MONROE,"GA"","2022","CAROLINE LOUISE KELLY","n/a","740.0","1.94%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","MONROE,"GA"","2022","LEIGH W KELLY","n/a","3184.0","8.34%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","MONROE,"GA"","2022","MATTHEW THOMAS KELLY","n/a","733.0","1.92%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","MONROE,"GA"","2022","WESLEY WILLIAM KELLY","n/a","740.0","1.94%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","MONROE,"GA"","2022","THOMAS F KELLY","n/a","412.0","1.08%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","ANDERSON,"SC"","2022","JANIECE M. WHITE","n/a","2000.0","5.24%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","TOCCOA,"GA"","2022","BARRY S WHITWORTH","n/a","3001.0","7.86%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","TOCCOA,"GA"","2022","SARAH ELIZABETH WHITWORTH","n/a","575.0","1.51%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","TOCCOA,"GA"","2022","STEVEN JARRETT WHITWORTH","n/a","593.0","1.55%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","TOCCOA,"GA"","2022","LAURA J WHITWORTH","n/a","340.0","0.89%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","TOCCOA,"GA"","2022","HW WHITWORTH IRR TRUST","n/a","3501.0","9.17%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","LIBURN,"GA"","2022","WENDY WHITWORTH","n/a","2456.0","6.44%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","HARTWELL,"GA"","2022","RANDY WHITWORTH","n/a","1910.0","5.00%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","FRANKLIN,"TN"","2022","TAMMY GILBERT WILLIAMS","n/a","754.0","1.98%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","FRANKLIN,"TN"","2022","KEITH WILLIAMS","n/a","50.0","0.13%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","FRANKLIN,"TN"","2022","BRADY WILLIAMS","n/a","611.0","1.60%","n/a"
"FIRST SECURITY BANKSHARES,"INC."","FRANKLIN,"TN"","2022","TAMMY GILBERT WILLIAMS TRUST","n/a","1636.0","4.29%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FIRST SECURITY BANKSHARES,"INC."","DIRECTOR","JOHN C SEAY","DIRECTOR","n/a","2022","RETIRED","n/a"
"FIRST SECURITY BANKSHARES,"INC."","CHAIRMAN","BARRY WHITWORTH","CHAIRMAN","FRANKLIN INSURANCE AGENCY","2022","INSURANCE AGENT","n/a"
"FIRST SECURITY BANKSHARES,"INC."","PRESIDENT/CEO DIRECTOR","RICHARD A BASINGER,"JR"","PRESIDENT/CEO DIRECTOR","n/a","2022","BANKING","n/a"
"FIRST SECURITY BANKSHARES,"INC."","DIRECTOR","BOBBY LEE VAUGHN","SVP/DIRECTOR","n/a","2022","BANKING","n/a"
"FIRST SECURITY BANKSHARES,"INC."","CFO/DIRECTOR","ROBERT E CURRY","CFO/DIRECTOR","n/a","2022","BANKING","n/a"
"FIRST SECURITY BANKSHARES,"INC."","PRINCIPAL SHAREHOLDER","LEIGH W KELLY","DIRECTOR","n/a","2022","HOME-MAKER","n/a"
"FIRST SECURITY BANKSHARES,"INC."","DIRECTOR","WILLIAM P HOGAN,"SR"","SENIOR CREDIT OFFICER/DIRECTOR","n/a","2022","BANKING","n/a"
"FIRST SECURITY BANKSHARES,"INC."","DIRECTOR","SHADE W STOREY","SVP/DIRECTOR","n/a","2022","BANKING","n/a"
"FIRST SECURITY BANKSHARES,"INC."","DIRECTOR","PEGGY B SLAPPEY","DIRECTOR","n/a","2022","REAL ESTATE DEVELOPER","n/a"
"FIRST SECURITY BANKSHARES,"INC."","PRINCIPAL SHAREHOLDER","TRACIE DOWIS","n/a","n/a","2022","SCHOOL EMPLOYEE","n/a"
"FIRST SECURITY BANKSHARES,"INC."","DIRECTOR","WESTLEY HARBIN","DIRECTOR","HARBIN FLP","2022","SALES/LUMBER","n/a"
"FIRST SECURITY BANKSHARES,"INC."","DIRECTOR","WESTLEY HARBIN","DIRECTOR","BARRON HARBIN,"INC"","2022","SALES/LUMBER","n/a"
"FIRST SECURITY BANKSHARES,"INC."","DIRECTOR","WESTLEY HARBIN","DIRECTOR","GKE PROPERTIES,"LLC"","2022","SALES/LUMBER","n/a"
```
