Here are the two tables in CSV format as requested:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"
"CB&T Holding Corporation","New Orleans","2016","Gary N. Solomon,"Sr."","Common Stock","47862","31.58%"
"CB&T Holding Corporation","New Orleans","2016","Martha N. Solomon","Common Stock","47861","31.58%"
"CB&T Holding Corporation","New Orleans","2016","Sam M. and Gloria S. Newman Grandchildren's Irrevocable Class Trust #1","Common Stock","44115","29.10%"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"
"CB&T Holding Corporation","Director & Chairman","Gary N. Solomon,"Sr."","Director & Chairman Crescent Bank & Trust","333 Commerce,"LLC ** - Investor"","2016"
"CB&T Holding Corporation","Director & Secretary","Martha N. Solomon","Director & Secretary Crescent Bank & Trust","333 Commerce,"LLC ** - Investor"","2016"
"CB&T Holding Corporation","Shareholder","Sam M. and Gloria S. Newman Grandchildren's Irrevocable Class Trust #1","Shareholder","n/a","2016"
"CB&T Holding Corporation","Director","John Meltzer","Director Crescent Bank & Trust","Meltzer Properties,"LTD - Owner/CEO/President"","2016"
"CB&T Holding Corporation","Director","Robert Redfearn","Director Crescent Bank & Trust","n/a","2016"
"CB&T Holding Corporation","Director","Daniel Buckman","Director Crescent Bank & Trust","n/a","2016"
"CB&T Holding Corporation","Director/President/Vice Chairman","Fred B. Morgan,"III"","Director/President/Vice Chairman Crescent Bank & Trust","n/a","2016"
"CB&T Holding Corporation","Director","Ronald Briggs","Director Crescent Bank & Trust","n/a","2016"
"CB&T Holding Corporation","Director","Gary N. Solomon,"Jr."","Director Crescent Bank & Trust","n/a","2016"
"CB&T Holding Corporation","Director","Sam M. Solomon","Director Crescent Bank & Trust","n/a","2016"
"CB&T Holding Corporation","Director","Conway S. Solomon","Director Crescent Bank & Trust","n/a","2016"
"CB&T Holding Corporation","Director","Brian C. Gibbs","Director Crescent Bank & Trust","n/a","2016"
"CB&T Holding Corporation","Senior Executive Vice President","Charles L. Petrey","Senior Executive Vice President Crescent Bank & Trust","n/a","2016"
"CB&T Holding Corporation","Chief Financial Officer/ Executive Vice President/ Treasurer","Stephen M. Notarianni","Chief Financial Officer/ Executive Vice President Crescent Bank & Trust","n/a","2016"
```
