```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Intracoastal Bancorp Inc.","Flagler Beach,"FL"","2018","Bruce Page","Common Stock","100142","6.48%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Intracoastal Bancorp Inc.","President/CEO","Bruce Page","CEO/President","Intracoastal Bank","2017","President/CEO","n/a"
"Intracoastal Bancorp Inc.","Director","Bruce Page","n/a","AJB of Flagler Cty LLC","2017","President/CEO","n/a"
"Intracoastal Bancorp Inc.","Director","C. Scott Crews","n/a","n/a","2017","Retired","n/a"
"Intracoastal Bancorp Inc.","Director","Thomas Gibbs","Owner","Tom Gibbs Chevrolet","2017","Retired","n/a"
"Intracoastal Bancorp Inc.","Director","Thomas Gibbs","n/a","TLG,"LLC"","2017","Retired","n/a"
"Intracoastal Bancorp Inc.","Director","Thomas Gibbs","n/a","Kings Point Developrs LLC","2017","Retired","n/a"
"Intracoastal Bancorp Inc.","Director","Thomas Gibbs","n/a","Flagler Pioneer Investments LLC","2017","Retired","n/a"
"Intracoastal Bancorp Inc.","Director","Bob DeVore","n/a","n/a","2017","n/a","n/a"
"Intracoastal Bancorp Inc.","Director","Mike Machin","Owner","M Machin Construction","2017","Home Builder","n/a"
"Intracoastal Bancorp Inc.","Director","Mike Machin","n/a","MCILA","2017","Home Builder","n/a"
"Intracoastal Bancorp Inc.","Director","Albert Johnston","Partner","Johnston Bros Farms","2017","Farmer","n/a"
"Intracoastal Bancorp Inc.","Director","Gerald Keyes","Partner","KSW Wealth Management LLC","2017","CPA","n/a"
"Intracoastal Bancorp Inc.","Director","Gerald Keyes","n/a","Mad Hatters Mgmt Inc","2017","CPA","n/a"
"Intracoastal Bancorp Inc.","Director","Gerald Keyes","n/a","Keyes Stange & Wooten CPA Firm LLC","2017","CPA","n/a"
"Intracoastal Bancorp Inc.","Director","Gerald Keyes","n/a","Keyes,"Stange","Wooten Wealth Mgmt LLC"","2017","CPA","n/a"
"Intracoastal Bancorp Inc.","Director","Gerald Keyes","n/a","Easy Day Holding LLC","2017","CPA","n/a"
"Intracoastal Bancorp Inc.","Director","Gerald Keyes","n/a","IHRE LLC","2017","CPA","n/a"
"Intracoastal Bancorp Inc.","Director","Pamela Carbiener","Partner","Schwenker & Stavoy PA","2017","Doctor","n/a"
"Intracoastal Bancorp Inc.","Director","Anand Jobalia","President","Jobalia Consulting Group,"Inc"","2017","Developer","n/a"
"Intracoastal Bancorp Inc.","Director","Anand Jobalia","Managing Member","HLPC,"LLC"","2017","Developer","n/a"
"Intracoastal Bancorp Inc.","Director","Anand Jobalia","Managing Member","Padmavati One","2017","Developer","n/a"
"Intracoastal Bancorp Inc.","Director","Anand Jobalia","Managing Member","Padmavti Two","2017","Developer","n/a"
"Intracoastal Bancorp Inc.","Director","Anand Jobalia","Managing Member","Padmavti Three","2017","Developer","n/a"
"Intracoastal Bancorp Inc.","Director","Anand Jobalia","Managing Member","EFL I","2017","Developer","n/a"
"Intracoastal Bancorp Inc.","Director","Anand Jobalia","Managing Member","EFL II","2017","Developer","n/a"
"Intracoastal Bancorp Inc.","Director","Anand Jobalia","Managing Member","Wolfcamp Lodge","2017","Developer","n/a"
"Intracoastal Bancorp Inc.","Director","Anand Jobalia","Managing Member","Shale Lodge Odessa","2017","Developer","n/a"
"Intracoastal Bancorp Inc.","Director","Anand Jobalia","Managing Member","Amelia Hospitality","2017","Developer","n/a"
"Intracoastal Bancorp Inc.","Director","Anand Jobalia","Managing member","JP Fox Creek LLC/Amaya of Volusia LLC","2017","Developer","n/a"
```
