"Here are the two tables extracted from the document","formatted in valid CSV."
```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Greater Community Bancshares,"Inc."","Rome,"GA"","2016","M. Wayne Robinson","n/a","566236","6.32%","n/a"
"Greater Community Bancshares,"Inc."","Atlanta,"GA"","2016","Joe W. Rogers,"Jr."","n/a","776000","8.66%","n/a"
"Greater Community Bancshares,"Inc."","Rome,"GA"","2016","Frank A. Brown,"Jr."","n/a","524233","5.85%","n/a"
"Greater Community Bancshares,"Inc."","Rome,"GA"","2016","Martha B. Walstad","n/a","535191","5.97%","n/a"
"Greater Community Bancshares,"Inc."","Calhoun,"GA"","2016","David J. Lance","n/a","470000","5.17%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Greater Community Bancshares,"Inc."","Director","Robert L. Berry","n/a","n/a","2016","Partner in law firm Brinson,"Askew","Berry","Seigler","Richardson & Davis"","n/a"
"Greater Community Bancshares,"Inc."","Director","Paul B. Brock,"Sr."","n/a","n/a","2016","Surgeon","n/a"
"Greater Community Bancshares,"Inc."","Vice Chairman,"Director"","Frank A. Brown,"Jr."","n/a","n/a","2016","Account Executive - Insurance Agy Brown & Brown Insurance of Georgia,"Inc."","n/a"
"Greater Community Bancshares,"Inc."","Director","Gene G. Davidson,"M.D."","Director","IDK Technologies,"Inc."","2016","Retired Physician","n/a"
"Greater Community Bancshares,"Inc."","Director","Barry R. Henderson","President/CEO","Rome Memorial Park,"Inc."","2016","President/CEO of Henderson & Sons Funeral Home","n/a"
"Greater Community Bancshares,"Inc."","Director","Kenneth Wayne Jones,"Jr.","M.D."","n/a","n/a","2016","Physician with Floyd Medical Center","n/a"
"Greater Community Bancshares,"Inc."","Pres/CEO,"Director"","David J. Lance,"Sr."","n/a","n/a","2016","President/CEO","n/a"
"Greater Community Bancshares,"Inc."","Director","M. Wayne Robinson","Partner","Robinson/Temple","2016","President","n/a"
"Greater Community Bancshares,"Inc."","Director","M. Wayne Robinson","Secretary","CRT Development","2016","President","n/a"
"Greater Community Bancshares,"Inc."","Director","M. Wayne Robinson","n/a","RT&T Enterprise","2016","President","n/a"
"Greater Community Bancshares,"Inc."","Director","M. Wayne Robinson","Member","Great Shakes,"LLC"","2016","President","n/a"
"Greater Community Bancshares,"Inc."","Director","M. Wayne Robinson","Member","Calhoun Foods,"LLC"","2016","President","n/a"
"Greater Community Bancshares,"Inc."","Director","M. Wayne Robinson","Member","Hiram Foods,"LLC"","2016","President","n/a"
"Greater Community Bancshares,"Inc."","Director","M. Wayne Robinson","Member","Cartersville Foods LLC","2016","President","n/a"
"Greater Community Bancshares,"Inc."","Director","M. Wayne Robinson","n/a","Hamilton Ridge Apartments LLC","2016","President","n/a"
"Greater Community Bancshares,"Inc."","Director","M. Wayne Robinson","n/a","707 Turner McCall LLC","2016","President","n/a"
"Greater Community Bancshares,"Inc."","Director","M. Wayne Robinson","n/a","Robinson Holdings LLC","2016","President","n/a"
"Greater Community Bancshares,"Inc."","Director","William B. Temple","n/a","n/a","2016","Real estate agent Toles,"Temple & Wright","Inc."","n/a"
"Greater Community Bancshares,"Inc."","Director","Martha B. Waldstad","Partner","Lake Toccoa Development Co.","2016","Personal investment managment","n/a"
"Greater Community Bancshares,"Inc."","Director","Edwin C. Watters","Partner","Watters Development Corp","2016","President,"Watters & Associates Landscape","Inc."","n/a"
"Greater Community Bancshares,"Inc."","Director","Edwin C. Watters","Member","Watters Properties,"LLC"","2016","President,"Watters & Associates Landscape","Inc."","n/a"
"Greater Community Bancshares,"Inc."","Director","Edwin C. Watters","Member","Brook-Watters,"LLC"","2016","President,"Watters & Associates Landscape","Inc."","n/a"
```
