```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Citizens Bancshares Corporation","Atlanta,"GA"","2021","Estate of Herman J. Russell","n/a","606789","32.17%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Citizens Bancshares Corporation","Principal Shareholder","Estate of Herman J. Russell","N/A","N/A","2021","N/A","n/a"
"Citizens Bancshares Corporation","Chairman/Director","Ray Robinson","Director","Acuity Brands Corporation","2021","Retired","n/a"
"Citizens Bancshares Corporation","Chairman/Director","Ray Robinson","Director","American Airlines","2021","Retired","n/a"
"Citizens Bancshares Corporation","Chairman/Director","Ray Robinson","Director","Progressive Holdings","2021","Retired","n/a"
"Citizens Bancshares Corporation","Chairman/Director","Ray Robinson","Director","Fortress Transportation","2021","Retired","n/a"
"Citizens Bancshares Corporation","Chairman/Director","Ray Robinson","Director","Avnet,"Inc."","2021","Retired","n/a"
"Citizens Bancshares Corporation","Chairman/Director","Ray Robinson","Director","Georgia Aquarium","2021","Retired","n/a"
"Citizens Bancshares Corporation","Director","James E. Williams","Owner","Cheyenne Property Development","2021","President of AT&T Business & Consumer Services","n/a"
"Citizens Bancshares Corporation","Director","James E. Williams","Trustee","Meharry Medical College","2021","President of AT&T Business & Consumer Services","n/a"
"Citizens Bancshares Corporation","Director","C. David Moody","Director","Chick-Fil-A Foundation","2021","President of C.D. Moody Construction Co.,"Inc"","n/a"
"Citizens Bancshares Corporation","Director","C. David Moody","Director","Goodwill of North Georgia","2021","President of C.D. Moody Construction Co.,"Inc"","n/a"
"Citizens Bancshares Corporation","Director","C. David Moody","Director","Zoo Atlanta","2021","President of C.D. Moody Construction Co.,"Inc"","n/a"
"Citizens Bancshares Corporation","Director","H. Jerome Russell","Co-owner","H.J. Russell & Company","2021","President of H.J. Russell & Company and Russell New Urban Development,"LLC"","n/a"
"Citizens Bancshares Corporation","Director","H. Jerome Russell","Co-owner","Concessions International","2021","President of H.J. Russell & Company and Russell New Urban Development,"LLC"","n/a"
"Citizens Bancshares Corporation","Director","H. Jerome Russell","Co-owner","Russell New Urban LLC","2021","President of H.J. Russell & Company and Russell New Urban Development,"LLC"","n/a"
"Citizens Bancshares Corporation","Director","H. Jerome Russell","Chairman","Russell Innovation Center for Entrepreneurs","2021","President of H.J. Russell & Company and Russell New Urban Development,"LLC"","n/a"
"Citizens Bancshares Corporation","Director","H. Jerome Russell","Board member","Central Atlanta Progress","2021","President of H.J. Russell & Company and Russell New Urban Development,"LLC"","n/a"
"Citizens Bancshares Corporation","Director","H. Jerome Russell","Board member","Metro Atlanta YMCA","2021","President of H.J. Russell & Company and Russell New Urban Development,"LLC"","n/a"
"Citizens Bancshares Corporation","Director","H. Jerome Russell","Board member","Concessions International","2021","President of H.J. Russell & Company and Russell New Urban Development,"LLC"","n/a"
"Citizens Bancshares Corporation","Director","H. Jerome Russell","Board member","Tuskegee University","2021","President of H.J. Russell & Company and Russell New Urban Development,"LLC"","n/a"
"Citizens Bancshares Corporation","Director","H. Jerome Russell","Board member","Westend Community Improvement District","2021","President of H.J. Russell & Company and Russell New Urban Development,"LLC"","n/a"
"Citizens Bancshares Corporation","Director","Robert Brown","President & CEO","R.L. Brown & Associates,"Inc."","2021","Principal,"R.L. Brown & Assoc."","n/a"
"Citizens Bancshares Corporation","Director","Robert Brown","Director","Georgia Power Co.","2021","Principal,"R.L. Brown & Assoc."","n/a"
"Citizens Bancshares Corporation","Director","Robert Brown","Director","Georgia Chamber of Commererce","2021","Principal,"R.L. Brown & Assoc."","n/a"
"Citizens Bancshares Corporation","Director","Steven A. Elmore,"Sr."","Managing Principal","Elmore CPAs,"LLC"","2021","Managing Principal of Elmore CPAs,"LLC"","n/a"
"Citizens Bancshares Corporation","Director","C. Howie Hodges,"II"","CEO","CH Hodges,"Inc."","2021","CEO of CH Hodges,"Inc."","n/a"
"Citizens Bancshares Corporation","Director","C. Howie Hodges,"II"","Founding Partner","Centri Tech","2021","CEO of CH Hodges,"Inc."","n/a"
"Citizens Bancshares Corporation","President & CEO","Cynthia Day","Director","Aarons,"Inc."","2021","President & CEO","n/a"
"Citizens Bancshares Corporation","President & CEO","Cynthia Day","Director","Primerica.","2021","President & CEO","n/a"
"Citizens Bancshares Corporation","Executive VP & CFO","Samuel J. Cox","N/A","N/A","2021","Executive VP & CFO","n/a"
"Citizens Bancshares Corporation","Executive VP & COO","Frederick L. Daniels,"Jr."","N/A","N/A","2021","Executive VP & COO","n/a"
"Citizens Bancshares Corporation","EVP & Director of Sale & Business Development","Farrand Logan","N/A","N/A","2021","EVP & Director of Sale & Business Development","n/a"
```
