```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First McMinnville Corporation","Murfreesboro,"TN"","2016","Mark A Pirtle","n/a","88659","9.27%","1086449"
"First McMinnville Corporation","New York,"NY"","2016","Cede & Co.","n/a","56099","5.86%","1086449"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First McMinnville Corporation","Director","John G Brock","Director","Brock Construction","2016","Contruction","1086449"
"First McMinnville Corporation","Director","John G Brock","Director","Bouldin Corp","2016","Contruction","1086449"
"First McMinnville Corporation","Director","John G Brock","Director","Boyd Properties","2016","Contruction","1086449"
"First McMinnville Corporation","Director","John G Brock","Director","Highway 55 Properties","2016","Contruction","1086449"
"First McMinnville Corporation","Director","John G Brock","Director","A+ Secure Pkg","2016","Contruction","1086449"
"First McMinnville Corporation","Director","John G Brock","Director","BRB Ptnr","2016","Contruction","1086449"
"First McMinnville Corporation","Director","John G Brock","Director","Diverse Medical","2016","Contruction","1086449"
"First McMinnville Corporation","Director","Rufus Gonder","Director","Rufus Gonder,"CPA"","2016","CPA","1086449"
"First McMinnville Corporation","Director","Rufus Gonder","Director","Harvest Farm Prop","2016","CPA","1086449"
"First McMinnville Corporation","Director","Rufus Gonder","Director","Oak Plaza Shopping Ctr","2016","CPA","1086449"
"First McMinnville Corporation","Director","Rufus Gonder","Director","CW of Tennessee,"LLC"","2016","CPA","1086449"
"First McMinnville Corporation","Director","Rufus Gonder","Director","Warren County Screw Machines","2016","CPA","1086449"
"First McMinnville Corporation","Director","George Boles Greene","Director","Womack Printing","2016","Printer","1086449"
"First McMinnville Corporation","Director","Robert W Jones","Director","n/a","2016","Retired","1086449"
"First McMinnville Corporation","Director","Calvin Levoy Knowles","Director","Associated Networks Partners,"Inc."","2016","Retired","1086449"
"First McMinnville Corporation","Director","Calvin Levoy Knowles","Director","Telecom Management Services","2016","Retired","1086449"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Director","Shane McFarland Construction","2016","Construction","1086449"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Director","PMST Prop","2016","Construction","1086449"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Director","Shane McFarland Personal","2016","Construction","1086449"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Director","Premier Land Title & Escrow","2016","Construction","1086449"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Director","D&M Properties","2016","Construction","1086449"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Director","MC2 Properties,"LLC"","2016","Construction","1086449"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Director","Middle TN Medical Management,"PLLC"","2016","Construction","1086449"
"First McMinnville Corporation","Director","Joe Douglas Milner","Director","Middle TN Dr. Pepper Bottling Co.,"Inc."","2016","Soft Drink Distributor","1086449"
"First McMinnville Corporation","Director","Mark A Pirtle","Director","Mark Pirtle Gateway,"LLC"","2016","Entrepeneur","1086449"
"First McMinnville Corporation","Director","Mark A Pirtle","Director","Harvest Farms,"LLC"","2016","Entrepeneur","1086449"
"First McMinnville Corporation","Director","Mark A Pirtle","Director","Stonegate Corporate Center,"LLC"","2016","Entrepeneur","1086449"
"First McMinnville Corporation","Director","Mark A Pirtle","Director","A+ Packaging","2016","Entrepeneur","1086449"
"First McMinnville Corporation","Director","Mark A Pirtle","Director","Alpha Integration,"Inc"","2016","Entrepeneur","1086449"
"First McMinnville Corporation","Director","William S Rogers","Director","n/a","2016","Public Utilities General Manager","1086449"
"First McMinnville Corporation","Director","Gentry B Underhill,"Jr."","Director","Totherow,"Haile","& Welch PLLC"","2016","CPA","1086449"
"First McMinnville Corporation","Director","Gentry B Underhill,"Jr."","Director","Kensington Square Inv","2016","CPA","1086449"
"First McMinnville Corporation","President & CEO","Pieter J van Vuuren","President & CEO","n/a","2016","Banking","1086449"
"First McMinnville Corporation","Director","Philip C Whisenhunt","Director","n/a","2016","Retired","1086449"
"First McMinnville Corporation","Senior Vice President","Mary Jane Bell","Senior Vice President,"Loans"","n/a","2016","Banking","1086449"
"First McMinnville Corporation","Senior Vice President","Larry Brent Foster","Senior Vice President,"Senior Lending Officer"","n/a","2016","Banking","1086449"
"First McMinnville Corporation","Senior Vice President","David W Marttala","Senior Vice President,"Legal Counsel"","n/a","2016","Banking","1086449"
"First McMinnville Corporation","Executive Vice President","Cindy J Swann","Executive Vice President,"Secretary & Branch Administratior"","n/a","2016","Banking","1086449"
"First McMinnville Corporation","Executive Vice President","Scott Uselton","Executive Vice President,"Senior Credit Officer"","n/a","2016","Banking","1086449"
"First McMinnville Corporation","Assistant Vice President,"Treasurer"","Davoua Vang","Assistant Vice President Controller","n/a","2016","Banking","1086449"
"First McMinnville Corporation","Executive Vice President","Michael Weeter","Executive Vice President,"Chief Operations Officer","Network"","n/a","2016","Banking","1086449"
"First McMinnville Corporation","Executive Vice President","Brian Wilcox","Executive Vice President,"Murfreesboro"","n/a","2016","Banking","1086449"
"First McMinnville Corporation","Senior Vice President","Kenneth Dwayne Woods","Senior Vice President,"Loans"","n/a","2016","Banking","1086449"
```
