Here are the requested tables in CSV format:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Atlantic Capital Bancshares,"Inc."","Baltimore,"Maryland"","2021","T. Rowe Price Associates,"Inc."","Common Stock","2668681","13.1%","n/a"
"Atlantic Capital Bancshares,"Inc."","New York,"New York"","2021","BlackRock Institutional Trust Company,"N.Α."","Common Stock","1316551","6.5%","n/a"
"Atlantic Capital Bancshares,"Inc."","Austin,"Texas"","2021","Dimensional Fund Advisors,"L.P."","Common Stock","1057732","5.2%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Atlantic Capital Bancshares,"Inc."","Director,"President & Chief Executive Officer"","Douglas L. Williams","n/a","n/a","2021","n/a","3555695"
"Atlantic Capital Bancshares,"Inc."","Chief Financial Officer","Patrick T. Oakes","n/a","n/a","2021","n/a","3555695"
"Atlantic Capital Bancshares,"Inc."","Executive Vice President - General Banking Division","Richard A. Oglesby,"Jr."","n/a","n/a","2021","n/a","3555695"
"Atlantic Capital Bancshares,"Inc."","Director & Chairman","Walter M. Deriso,"Jr."","n/a","n/a","2021","n/a","3555695"
"Atlantic Capital Bancshares,"Inc."","Director","Henchy R. Enden","Equity Analyst","MFP Investors","2021","Investment Management","3555695"
"Atlantic Capital Bancshares,"Inc."","Director","James H. Graves","Managing Director & Partner","Erwin,"Graves & Associates","LP"","2021","Management Consulting","3555695"
"Atlantic Capital Bancshares,"Inc."","Director","James H. Graves","Managing Director & Partner","Erwin,"Graves & Associates 1","LLC"","2021","Management Consulting","3555695"
"Atlantic Capital Bancshares,"Inc."","Director","James H. Graves","Managing Director & Partner","Erwin,"Graves & Jones","LP"","2021","Management Consulting","3555695"
"Atlantic Capital Bancshares,"Inc."","Director","James H. Graves","Managing Director & Partner","Graves Holdings,"LP"","2021","Management Consulting","3555695"
"Atlantic Capital Bancshares,"Inc."","Director","James H. Graves","Managing Director & Partner","Graves Holdings 1,"LLC"","2021","Management Consulting","3555695"
"Atlantic Capital Bancshares,"Inc."","Director","James H. Graves","Managing Director & Partner","J&J Prairie Oaks Ranch 1,"LP"","2021","Management Consulting","3555695"
"Atlantic Capital Bancshares,"Inc."","Director","James H. Graves","Managing Director & Partner","J&J Prairie Oaks Ranch,"LLC"","2021","Management Consulting","3555695"
"Atlantic Capital Bancshares,"Inc."","Director","Douglas J. Hertz","President & Chief Executive Officer","United Distributors,"Inc."","2021","Beverage Distribution","3555695"
"Atlantic Capital Bancshares,"Inc."","Director","Lizanne Thomas","Partner-in-Charge of the Southeastern Region","Jones Day","2021","Attorney","3555695"
"Atlantic Capital Bancshares,"Inc."","Director","Mariette Edmunds Zakas","Executive Vice President & Chief Financial Officer","Mueller Water Products,"Inc."","2021","Corporate Management","3555695"
"Atlantic Capital Bancshares,"Inc."","Director","Shantella E Cooper","Executive Director","Atlanta Committee for Progress","2021","Corporate Management","3555695"
"Atlantic Capital Bancshares,"Inc."","Director","Thomas M. Holder","Chief Executive Officer & Chairman","Holder Construction Company","2021","Construction Management","3555695"
"Atlantic Capital Bancshares,"Inc."","Director","David H. Eidson","President & Chief Executive Officer","Coxe Curry & Associates","2021","Corporate Management","3555695"
"Atlantic Capital Bancshares,"Inc."","Executive Vice President & Chief Credit Officer","Robert Bugbee","n/a","n/a","2021","n/a","3555695"
"Atlantic Capital Bancshares,"Inc."","Executive Vice President - Corporate Financial Services Division","Kurt Shreiner","n/a","n/a","2021","n/a","3555695"
"Atlantic Capital Bancshares,"Inc."","Executive Vice President & Chief Risk Officer","Gray Fleming","n/a","n/a","2021","n/a","3555695"
"Atlantic Capital Bancshares,"Inc."","Executive Vice President & Chief Human Resources Officer","Annette Rollins","n/a","n/a","2021","n/a","3555695"
"Atlantic Capital Bancshares,"Inc."","n/a","T. Rowe Price Associates,"Inc."","n/a","n/a","2021","n/a","3555695"
"Atlantic Capital Bancshares,"Inc."","n/a","RMB Capital Holdings,"LLC"","n/a","n/a","2021","n/a","3555695"
"Atlantic Capital Bancshares,"Inc."","n/a","BlackRock Institutional Trust Co,"N.A."","n/a","n/a","2021","n/a","3555695"
"Atlantic Capital Bancshares,"Inc."","n/a","The Vanguard Group","n/a","n/a","2021","n/a","3555695"
"Atlantic Capital Bancshares,"Inc."","n/a","Dimensional Fund Advisors,"L.P."","n/a","n/a","2021","n/a","3555695"
```
