```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Heritage NOLA Bancorp,"Inc."","Covington,"LA"","2019","Heritage Bank of St Tammany Employee Stock Ownership Plan","n/a","132250","8.6%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Heritage NOLA Bancorp,"Inc."","Chairman,"President and Chief Executive Officer"","W. David Crumhorn","n/a","n/a","2019","n/a","5110324"
"Heritage NOLA Bancorp,"Inc."","Director","Julian J. Rodrigue,"Jr."","Sole Proprietor","Rodrigue and Rodrigue","2019","Attorney","5110324"
"Heritage NOLA Bancorp,"Inc."","Director","Julian J. Rodrigue,"Jr."","Sole Proprietor","JJR Realty,"LLC"","2019","Attorney","5110324"
"Heritage NOLA Bancorp,"Inc."","Director","W. Thomas Ballantine","n/a","n/a","2019","Retired","5110324"
"Heritage NOLA Bancorp,"Inc."","Director","Elizabeth M. Eustis","Director of Commercial Real Estate","Keller Williiams Realty","2019","Commercial Realtor","5110324"
"Heritage NOLA Bancorp,"Inc."","Director","Elizabeth M. Eustis","n/a","Eustis Real Estate,"LLC"","2019","Commercial Realtor","5110324"
"Heritage NOLA Bancorp,"Inc."","Director","Elizabeth M. Eustis","n/a","216W9,"LLC"","2019","Commercial Realtor","5110324"
"Heritage NOLA Bancorp,"Inc."","Director","Salvatore A. Caruso,"Jr."","Director of Business Development","Slidell Memorial Hospital","2019","Hospital Marketing and Development","5110324"
"Heritage NOLA Bancorp,"Inc."","Director","Salvatore A. Caruso,"Jr."","Owner","Campaign Depot,"LLC"","2019","Hospital Marketing and Development","5110324"
"Heritage NOLA Bancorp,"Inc."","Director","Jason S. Hunt","n/a","2JKR,"LLC"","2019","Retired","5110324"
"Heritage NOLA Bancorp,"Inc."","Director","Jason S. Hunt","n/a","Hunt Land Holdings,"LLC"","2019","Retired","5110324"
"Heritage NOLA Bancorp,"Inc."","Director","Jason S. Hunt","n/a","Hunt Fiber Networks,"LLC"","2019","Retired","5110324"
"Heritage NOLA Bancorp,"Inc."","Director","Jason S. Hunt","n/a","Hunt Lake Retreat,"LLC"","2019","Retired","5110324"
"Heritage NOLA Bancorp,"Inc."","Executive Vice President and Chief Credit Officer","Dana Whitaker","n/a","n/a","2019","n/a","5110324"
"Heritage NOLA Bancorp,"Inc."","Senior Vice President and Chief Financial Officer","Lisa B. Hughes","n/a","n/a","2019","n/a","5110324"
```
