"Here are the requested CSV tables","clearly labeled and formatted according to your instructions."
```csv
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Georgia Banking Conpany,"Inc."","Radnor,"PA"","2021","Patriot Financial Partners III,"L.P."","Common","1387800","23.0%","n/a"
"Georgia Banking Conpany,"Inc."","McLean,"VA"","2021","Financial Opportunity Fund,"LLC"","Common","418653","7.0%","n/a"
"Georgia Banking Conpany,"Inc."","McLean,"VA"","2021","Financial Hybrid Opportunity SPV","Common","293751","4.9%","n/a"
"Georgia Banking Conpany,"Inc."","McLean,"VA"","2021","Financial Hybrid Opportunity SLLC","Common","182727","3.0%","n/a"
"Georgia Banking Conpany,"Inc."","Flowery Branch,"GA"","2021","Bartow Morgan,"Jr."","Common","462600","7.7%","n/a"
"Georgia Banking Conpany,"Inc."","Atlanta,"GA"","2021","ΤΡΑ Wingshooter Investors,"LLC"","Common","277560","4.6%","n/a"
"Georgia Banking Conpany,"Inc."","Flowery Branch,"GA"","2021","Morgan Family","Common","242585","4.0%","n/a"
"Georgia Banking Conpany,"Inc."","Roswell,"GA"","2021","R. Elliott Miller","n/a","n/a","n/a","n/a"
"Georgia Banking Conpany,"Inc."","Atlanta,"GA"","2021","H. Ross Arnold III","n/a","n/a","n/a","n/a"
```
```csv
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Georgia Banking Conpany,"Inc."","Director","R. Elliott Miller","Director","Safe Harbor LLC","2021","Retired","n/a"
"Georgia Banking Conpany,"Inc."","Director","James R. Lientz,"Jr."","n/a","Consulting","2021","Consulting","n/a"
"Georgia Banking Conpany,"Inc."","Director","H. Ross Arnold III","President","Quest Capital Corp.","2021","Investment Management Company","n/a"
"Georgia Banking Conpany,"Inc."","CEO & Director","Bartow Morgan,"Jr."","n/a","n/a","2021","n/a","n/a"
"Georgia Banking Conpany,"Inc."","Chief Risk Officer","David Black","n/a","n/a","2021","n/a","n/a"
"Georgia Banking Conpany,"Inc."","President","Richard Fairey","n/a","n/a","2021","n/a","n/a"
"Georgia Banking Conpany,"Inc."","CFO","Rob Cochran","n/a","n/a","2021","n/a","n/a"
"Georgia Banking Conpany,"Inc."","Chief Human Resources Officer","Craig Addison","n/a","n/a","2021","n/a","n/a"
"Georgia Banking Conpany,"Inc."","Director","Art Anton","n/a","n/a","2021","Retired","n/a"
"Georgia Banking Conpany,"Inc."","Director","James Deutsch","Partner","Patriot Financial Partners,"LP"","2021","Partner","n/a"
"Georgia Banking Conpany,"Inc."","Director","Mike Clarke","Senior Portfolio Advisor","FJ Capital","2021","Advisor","n/a"
"Georgia Banking Conpany,"Inc."","Director","Sarah Borders","Partner","King & Spalding","2021","Attorney","n/a"
"Georgia Banking Conpany,"Inc."","Director","David Fisher","Executive Managing Director","Cresset Capital","2021","Managing Director","n/a"
"Georgia Banking Conpany,"Inc."","Director","J. Littleton Glover,"Jr."","President & CEO","Batson-Cook Development Company","2021","President & CEO","n/a"
"Georgia Banking Conpany,"Inc."","Director","Ryan Glover","Co-Founder & Chairman","Greenwood","2021","Co-Founder & Chairman","n/a"
"Georgia Banking Conpany,"Inc."","Director","Sunny Park","Founder/CEO","General Building Maintenance","2021","Founder/CEO","n/a"
"Georgia Banking Conpany,"Inc."","Director","R. Lee Tucker,"Jr."","Partner","Mahaffey Pickens Tucker,"LLP"","2021","Attorney","n/a"
```
