```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Capital Bank Financial Corp.","New York,"NY"","2015","Crestview Partners II,"GP","L.P."","Common Stock","2908760","10.77%","4160939"
"Capital Bank Financial Corp.","Baltimore,"MD"","2015","T. Rowe Price","Common Stock","2480290","9.1%","4160939"
"Capital Bank Financial Corp.","Charlotte,"NC"","2015","R. Eugene Taylor","Common Stock","2018948","7.59%","4160939"
"Capital Bank Financial Corp.","Los Angeles,"CA"","2015","NMQ Investment Management Company,"LLC"","Common Stock","2460488","9.04%","4160939"
"Capital Bank Financial Corp.","Valley Forge,"PA"","2015","Vanguard Group Inc.","Common Stock","1860384","6.83%","4160939"
"Capital Bank Financial Corp.","Houston,"TX"","2015","Vaughan Nelson Investment Management,"L.P."","n/a","1500475","6.5%","4160939"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Capital Bank Financial Corp.","n/a","Crestview Partners II,"GP","L.P."","n/a","Cumulus Media Inc.","2015","Private Equity Firm","4160939"
"Capital Bank Financial Corp.","n/a","Crestview Partners II,"GP","L.P."","n/a","CWGS Enterprises,"LLC"","2015","Private Equity Firm","4160939"
"Capital Bank Financial Corp.","n/a","Crestview Partners II,"GP","L.P."","n/a","NEP Group,"Inc."","2015","Private Equity Firm","4160939"
"Capital Bank Financial Corp.","n/a","Crestview Partners II,"GP","L.P."","n/a","SES Holdings,"LLC"","2015","Private Equity Firm","4160939"
"Capital Bank Financial Corp.","n/a","Crestview Partners II,"GP","L.P."","n/a","Silver Creek Oil & Gas,"LLC"","2015","Private Equity Firm","4160939"
"Capital Bank Financial Corp.","n/a","Crestview Partners II,"GP","L.P."","n/a","Synergy Energy Holdings,"LLC"","2015","Private Equity Firm","4160939"
"Capital Bank Financial Corp.","n/a","Crestview Partners II,"GP","L.P."","n/a","Victory Capital Holdings,"Inc."","2015","Private Equity Firm","4160939"
"Capital Bank Financial Corp.","Chairman,"Chief Executive Officer","Director"","R. Eugene Taylor","Director","Sonic Automotive","2015","n/a","4160939"
"Capital Bank Financial Corp.","Executive Vice President,"Chief Financial Officer"","Christopher G. Marshall","n/a","n/a","2015","n/a","4160939"
"Capital Bank Financial Corp.","Executive Vice President,"Chief Credit Officer"","R. Bruce Singletary","n/a","n/a","2015","n/a","4160939"
"Capital Bank Financial Corp.","Executive Vice President,"Chief of Strategic Planning and Investment Relations"","Kenneth A. Posner","Managing Member","Table Rock Management LLC","2015","n/a","4160939"
"Capital Bank Financial Corp.","Executive Vice President,"Chief of Strategic Planning and Investment Relations"","Kenneth A. Posner","Managing Member","Shawangunk Adventures,"LLC"","2015","n/a","4160939"
"Capital Bank Financial Corp.","Executive Vice President,"General Counsel & Corporate Secretary"","Vincent M. Lichtenberger","n/a","n/a","2015","n/a","4160939"
"Capital Bank Financial Corp.","Sr. Vice President","Maria Justo","n/a","n/a","2015","n/a","4160939"
"Capital Bank Financial Corp.","Executive Vice President","Kenneth Kavanagh","n/a","n/a","2015","n/a","4160939"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Officer","Crestview Advisors,"LLC"","2015","Investment Advisor","4160939"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Officer","Crestview,"L.L.C."","2015","Investment Advisor","4160939"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Officer","Elm Rock Partners LLC","2015","Investment Advisor","4160939"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Member of","DeMartini Investors L.L.C.","2015","Investment Advisor","4160939"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Member of","DeMartini Investors,"L.P."","2015","Investment Advisor","4160939"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Member of","DeMartini Investors II,"L.P."","2015","Investment Advisor","4160939"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Member of","DeMartini Investors III,"L.P."","2015","Investment Advisor","4160939"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Partner","Elm Rock LLC","2015","Investment Advisor","4160939"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Trustee","Whitney Museum of American Art","2015","Investment Advisor","4160939"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Director","Arxis Capital","2015","Investment Advisor","4160939"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Director","Fidelis Insurance Limited","2015","Investment Advisor","4160939"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Director","Victory Capital Management","2015","Investment Advisor","4160939"
"Capital Bank Financial Corp.","Director","Peter N. Foss","Director","First Tee of Charlotte","2015","Leader of General Electric Co. / NFL Brain Research program","4160939"
"Capital Bank Financial Corp.","Director","Peter N. Foss","Director","World War II Museum","2015","Leader of General Electric Co. / NFL Brain Research program","4160939"
"Capital Bank Financial Corp.","Director","Peter N. Foss","Director","Healthcare Trust of America","2015","Leader of General Electric Co. / NFL Brain Research program","4160939"
"Capital Bank Financial Corp.","Director","William A. Hodges","Manager","LKW Properties LLC","2015","Residential Developer and Homebuilder","4160939"
"Capital Bank Financial Corp.","Director","William A. Hodges","Member","Laurel Oak Farm,"LLC"","2015","Residential Developer and Homebuilder","4160939"
"Capital Bank Financial Corp.","Director","William A. Hodges","Member","BSS Properties,"LLC"","2015","Residential Developer and Homebuilder","4160939"
"Capital Bank Financial Corp.","Director","Marc D. Oken","Managing Partner","Falfurrias Capital Partners,"LP"","2015","Private Equity Investor","4160939"
"Capital Bank Financial Corp.","Director","Marc D. Oken","Managing Partner","Falfurrias Capital Partners II","2015","Private Equity Investor","4160939"
"Capital Bank Financial Corp.","Director","Marc D. Oken","Managing Partner","Falfurrias Management Partners,"LLC"","2015","Private Equity Investor","4160939"
"Capital Bank Financial Corp.","Director","Marc D. Oken","Director","American Safety Council","2015","Private Equity Investor","4160939"
"Capital Bank Financial Corp.","Director","Marc D. Oken","Director","North American Transmission & Distribution Group","2015","Private Equity Investor","4160939"
"Capital Bank Financial Corp.","Director","Marc D. Oken","Director","GlynnDevins Inc.","2015","Private Equity Investor","4160939"
"Capital Bank Financial Corp.","Director","Marc D. Oken","Director","Marsh & McLennan Companies","2015","Private Equity Investor","4160939"
"Capital Bank Financial Corp.","Director","Marc D. Oken","Director","Sonoco Products Company","2015","Private Equity Investor","4160939"
"Capital Bank Financial Corp.","Director","Martha M. Bachman","Secretary / Treasurer","Wheels Real Estate,"LLC"","2015","Financial Consultant","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","CEO","Earthtec Of NC,"Inc."","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Chairman","Sanford Lee County Regional Airport Authority","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","VP","Lee County Economic Development Corp.","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member","Lee County ABC Board","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Amos Properties,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Apex Investors,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","B & L of NC,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Carolina Independent Properties,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Coventry House Inn,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Dogwood Development Partners,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Earthtec Investors,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","East Coast Health Investors,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Farrell Street Investors,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Gates Health Investors,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Granville Health Investors,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Happy Starfish,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","K & W,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","K & K Leasing,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","North lake Health Investors,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Oxford Independent Properties,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Postoak Sanford,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Siler City Health Investors,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","The Oaks Management,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Triangle Storage,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Tryon Road Investors,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Vinton Investors,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Wings Aviation of Sanford,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Zebulon Assisted Living,"LLC"","2015","CEO,"Earthtec of NC","Inc."","4160939"
"Capital Bank Financial Corp.","Director","William G. Ward,"Sr."","Administrative Committee","Incentive MicroAngel Fund-IMAF Triad","2015","Physician","4160939"
"Capital Bank Financial Corp.","Director","William G. Ward,"Sr."","President","Innovative Cognition LLC.","2015","Physician","4160939"
```
