"Here are the two tables extracted from the document","formatted as requested:"
```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Belle Glade Bank Corporation","Belle Glade,"Florida"","2017","Frances R. Hand or Homer J. Hand","n/a","2572","n/a","1138272"
"Belle Glade Bank Corporation","Belle Glade,"Florida"","2017","Frances R. Hand","n/a","100","n/a","1138272"
"Belle Glade Bank Corporation","Belle Glade,"Florida"","2017","Homer J. Hand","n/a","387","n/a","1138272"
"Belle Glade Bank Corporation","Belle Glade,"Florida"","2017","Marjorie Joanne Royal Revocable Trust","n/a","2614","16.3%","1138272"
"Belle Glade Bank Corporation","Belle Glade,"Florida"","2017","Wedgworth Family Limited Partnership","n/a","2718","n/a","1138272"
"Belle Glade Bank Corporation","Belle Glade,"Florida"","2017","Wedgworth Farms,"Inc."","n/a","586.5","n/a","1138272"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Bank of Belle Glade","Director/Chairperson","Frances R Hand","n/a","n/a","2017","Housewife","n/a"
"Bank of Belle Glade","Director","William R. Kennedy","President","William Kennedy Farm Ine","2017","Farmer","n/a"
"Bank of Belle Glade","Director","William R. Kennedy","President/CEO","A.N. Kennedy & Sons,"Inc."","2017","Farmer","n/a"
"Bank of Belle Glade","Director","William R. Kennedy","President","William & Robert Kennedy Farms Inc.","2017","Farmer","n/a"
"Bank of Belle Glade","Director","William R. Kennedy","President","Kennedy Farms Inc.","2017","Farmer","n/a"
"Bank of Belle Glade","Director","William R. Kennedy","President","Sugar Cane Services Inc.","2017","Farmer","n/a"
"Bank of Belle Glade","Director","William R. Kennedy","General Partner","Kennedy Enterprises","2017","Farmer","n/a"
"Bank of Belle Glade","Director","William R. Kennedy","Managing Member","Kennedy Family RE Holding,"LLC."","2017","Farmer","n/a"
"Bank of Belle Glade","Director","Dennis G. Wedgworth","Director/Treasurer","Sugar Cane Growers Coop of FL","2017","Farming","n/a"
"Bank of Belle Glade","Director","Dennis G. Wedgworth","President/Director","Wedgworth's Inc.","2017","Farming","n/a"
"Bank of Belle Glade","Director","Dennis G. Wedgworth","President/Chairman","Wedgworth Farms,"Inc."","2017","Farming","n/a"
"Bank of Belle Glade","President Director","Stephen M. Prielozny","Director","Glades ARC","2017","Banker","n/a"
"Bank of Belle Glade","President Director","Stephen M. Prielozny","Director/Treasurer","Black Gold Committee","2017","Banker","n/a"
"Bank of Belle Glade","President Director","Stephen M. Prielozny","Director","Farm Bureau - Western PBC","2017","Banker","n/a"
"Bank of Belle Glade","President Director","Stephen M. Prielozny","Director","Belle Glade Chamber of Commerce","2017","Banker","n/a"
"Bank of Belle Glade","President Director","Stephen M. Prielozny","Chair Staff Parrish","CUM Church","2017","Banker","n/a"
"Bank of Belle Glade","Director","Paul R. Orsenigo","Owner/President","Orsenigo Farm,"Inc."","2017","Farmer","n/a"
"Bank of Belle Glade","Director","Paul R. Orsenigo","VP/Co-Owner","Grower's Management","2017","Farmer","n/a"
"Bank of Belle Glade","Director","Paul R. Orsenigo","Owner","Red Sky Ranch","2017","Farmer","n/a"
"Bank of Belle Glade","Director","Paul R. Orsenigo","Director","Sugar Cane Growers Coop","2017","Farmer","n/a"
"Bank of Belle Glade","Director","James M. Herring,"Jr."","President","Herring Farms,"Inc."","2017","Comptroller","n/a"
"Bank of Belle Glade","Director","James M. Herring,"Jr."","Partner/Treasurer","CPH Properties,"LLC"","2017","Comptroller","n/a"
"Bank of Belle Glade","Director","James M. Herring,"Jr."","Manager","Herring and Thornton,"LLC"","2017","Comptroller","n/a"
"Bank of Belle Glade","Director","James M. Herring,"Jr."","Treasurer","Belle Glade Alliance Church","2017","Comptroller","n/a"
"Bank of Belle Glade","Director","James M. Herring,"Jr."","Secretary/Treasurer","Action Business Popeyes","2017","Comptroller","n/a"
"Bank of Belle Glade","Director","James M. Herring,"Jr."","Secretary/Treasurer","Royal's Inc.","2017","Comptroller","n/a"
"Bank of Belle Glade","Director","James M. Herring,"Jr."","Trustee","Royal's Trust","2017","Comptroller","n/a"
"Bank of Belle Glade","Director","James M. Herring,"Jr."","Secretary/Treasurer","Royal's OK Lunch,"Ine"","2017","Comptroller","n/a"
"Bank of Belle Glade","Director","James M. Herring,"Jr."","Secretary/Treasurer","Purah Spring Water,"Inc."","2017","Comptroller","n/a"
"Bank of Belle Glade","Secretary","Yusimy D. Silva","Member/Treasurer","Belle Glade Lions Club","2017","Banker","n/a"
"Bank of Belle Glade","Exec. VP","Yusimy D. Silva","Chairman","Glades Leadership","2017","Banker","n/a"
```
