Here are the requested CSV tables:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"HOGAN INVESTMENTS I,"INC."","Officer/Director","William G. McLees,"Jr."","Director,"Secretary","Treasurer"","Hogan Timberlands I,"Inc."","2023","Architect","n/a"
"HOGAN INVESTMENTS I,"INC."","Officer/Director","William G. McLees,"Jr."","Director,"Secretary","Treasurer"","Hogan Timberlands,"LP"","2023","Architect","n/a"
"HOGAN INVESTMENTS I,"INC."","President/Director","Beth Vaughn","President & Chairwoman","Hogan Timberlands I,"Inc."","2023","Chairwoman & Investment Officer (Bank of Dudley)","n/a"
"HOGAN INVESTMENTS I,"INC."","President/Director","Beth Vaughn","Limited Partner","Hogan Timberlands,"LP"","2023","Chairwoman & Investment Officer (Bank of Dudley)","n/a"
"HOGAN INVESTMENTS I,"INC."","President/Director","Beth Vaughn","Secretary","Vaughn Land & Cattle Co.","2023","Chairwoman & Investment Officer (Bank of Dudley)","n/a"
"HOGAN INVESTMENTS I,"INC."","President/Director","Beth Vaughn","CFO & Secretary","Country Oaks Farm & Pet Supply,"Inc."","2023","Chairwoman & Investment Officer (Bank of Dudley)","n/a"
"HOGAN INVESTMENTS I,"INC."","President/Director","Beth Vaughn","CFO & Secretary","Country Oaks Farm & Home Supply,"Inc."","2023","Chairwoman & Investment Officer (Bank of Dudley)","n/a"
"HOGAN INVESTMENTS I,"INC."","President/Director","Beth Vaughn","CFO & Secretary","41 Feed Mill,"Inc."","2023","Chairwoman & Investment Officer (Bank of Dudley)","n/a"
"HOGAN INVESTMENTS I,"INC."","President/Director","Beth Vaughn","CFO & Secretary","341 Feed Mill,"Inc."","2023","Chairwoman & Investment Officer (Bank of Dudley)","n/a"
"HOGAN INVESTMENTS I,"INC."","Director","Rubert H. McLees","Director","Hogan Timberlands I,"Inc."","2023","Principal,"Hogan Holdings and Services LLC"","n/a"
"HOGAN INVESTMENTS I,"INC."","Director","Rubert H. McLees","Limited Partner","Hogan Timberlands,"LP"","2023","Principal,"Hogan Holdings and Services LLC"","n/a"
"HOGAN INVESTMENTS I,"INC."","Director","Benjamin A. Vaughn","Owner","Vaughn Sundeen,"P.C."","2023","Attorney","n/a"
"HOGAN INVESTMENTS I,"INC."","Director","Benjamin A. Vaughn","Owner","Vaughn Brothers,"LLC"","2023","Attorney","n/a"
"HOGAN INVESTMENTS I,"INC."","Director","Benjamin A. Vaughn","Owner","Towaliga Investments,"LLC"","2023","Attorney","n/a"
"HOGAN INVESTMENTS I,"INC."","Director","Benjamin A. Vaughn","Vice President","Vaughn Land & Cattle Co. Inc. I","2023","Attorney","n/a"
"HOGAN INVESTMENTS,"LP"","General Partner","Hogan Investments I,"Inc."","n/a","n/a","2023","N/A","n/a"
"HOGAN INVESTMENTS,"LP"","Limited Partner","William G. McLees,"Jr."","Director,"Secretary","Treasurer"","Hogan Timberlands I,"Inc."","2023","Architect","n/a"
"HOGAN INVESTMENTS,"LP"","Limited Partner","William G. McLees,"Jr."","Limited Partner","Hogan Timberlands,"LP"","2023","Architect","n/a"
"HOGAN INVESTMENTS,"LP"","Limited Partner","William G. McLees,"Jr."","Officer,"Director"","Hogan Investments I,"Inc."","2023","Architect","n/a"
"HOGAN INVESTMENTS,"LP"","Limited Partner","Beth Vaughn","President & Chairwoman","Hogan Timberlands I,"Inc."","2023","Chairwoman & Investment Officer (Bank of Dudley)","n/a"
"HOGAN INVESTMENTS,"LP"","Limited Partner","Beth Vaughn","Limited Partner","Hogan Timberlands,"LP"","2023","Chairwoman & Investment Officer (Bank of Dudley)","n/a"
"HOGAN INVESTMENTS,"LP"","Limited Partner","Beth Vaughn","Secretary","Vaughn Land & Cattle Co.","2023","Chairwoman & Investment Officer (Bank of Dudley)","n/a"
"HOGAN INVESTMENTS,"LP"","Limited Partner","Beth Vaughn","CFO & Secretary","Country Oaks Farm & Pet Supply,"Inc."","2023","Chairwoman & Investment Officer (Bank of Dudley)","n/a"
