"Here are the two tables extracted from the document in CSV format","following all instructions:"
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Flint Community Bancshares,"Inc."","Albany,"GA"","2020","Jim Boyd","n/a","165750","12.93%","n/a"
"Flint Community Bancshares,"Inc."","Fayetteville,"GA"","2020","Wayne Damron","n/a","116500","9.09%","n/a"
"Flint Community Bancshares,"Inc."","Leesburg,"GA"","2020","Henry H. Griffin","n/a","283000","22.07%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Flint Community Bancshares,"Inc."","Director of Holding Co. and Subsidiary Bank","Jim Boyd","n/a","LORAC Properties","2020","Executive","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co. and Subsidiary Bank","Jim Boyd","n/a","Coach & Motor","2020","Executive","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co. and Subsidiary Bank","Jim Boyd","n/a","BGK Properties","2020","Executive","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co. and Subsidiary Bank","Wayne Damron","n/a","n/a","2020","Retired","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co. and Subsidiary Bank","Harry N. Dorsey","n/a","n/a","2020","Retired","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co.","Henry Dunn","n/a","n/a","2020","Retired","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co.","Henry H. Griffin","President","Wil-Mil Farms","2020","Executive","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co.","Henry H. Griffin","n/a","HHG Properties 250 Pondtoon Boats","2020","Executive","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co.","Henry H. Griffin","n/a","Dist. Inc.","2020","Executive","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co.","Henry H. Griffin","CEO","Lee County Equip.LLC","2020","Executive","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co.","Henry H. Griffin","Secretary","PeerSouth Inc.","2020","Executive","n/a"
"Flint Community Bancshares,"Inc."","Director and EVP of Holding Co. and Director and President of Subsidiary Bank","William F. Griffin","n/a","n/a","2020","n/a","n/a"
"Flint Community Bancshares,"Inc."","SVP of Holding Co. and Subsidiary Bank","Ross Harrison","n/a","n/a","2020","n/a","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co.","Ronnie T. Hinson","Member","RCK LLC","2020","Executive","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co.","Ronnie T. Hinson","Member","TD Properties LLC","2020","Executive","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co.","Ronnie T. Hinson","Owner","Rolling Thunder LLC","2020","Executive","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co.","Ronnie T. Hinson","Member","Demi Properties LLC","2020","Executive","n/a"
"Flint Community Bancshares,"Inc."","Chairman of Board of Holding Co. and Subsidiary Bank","Richard W. Little","n/a","n/a","2020","Retired","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co. and Subsidiary Bank","Dunn Stapleton","n/a","n/a","2020","Attorney","n/a"
"Flint Community Bancshares,"Inc."","EVP of Holding Co. and Director and EVP of Subsidiary Bank","Leonard W. Thomas","n/a","n/a","2020","n/a","n/a"
"Flint Community Bancshares,"Inc."","Director and CEO of Holding Co. and Subsidiary Bank","M. Scott Tomlinson","n/a","n/a","2020","n/a","n/a"
"Flint Community Bancshares,"Inc."","Director of Holding Co. and Subsidiary Bank","Darin G. Wood","President","Woodford Plywood,"Inc."","2020","Executive","n/a"
```
