Here are the two CSV tables extracted from the document.
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"
"Bankia Inversiones Financieras,"S.A.U."","Madrid","2014","Bankia,"S.A."","Common Stock","490178357","100%"
"Bankia Inversiones Financieras,"S.A.U."","Madrid","2014","None","n/a","n/a","n/a"
"CM Florida Holdings,"Inc."","Spain.","2014","Bankia Inversiones Financieras S.A.U.","Common Stock","n/a","100%"
"CM Florida Holdings,"Inc."","Spain.","2014","None","n/a","n/a","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"
"Bankia Inversiones Financieras,"S.A.U."","Joint Administrator","David Lara López","Director of Legal Advice","Bankia,"S.A."","2014"
"Bankia Inversiones Financieras,"S.A.U."","Joint Administrator","David Lara López","n/a","ABITARIA CONSULTORÍA Y GESTIÓN,"S.A."","2014"
"Bankia Inversiones Financieras,"S.A.U."","Joint Administrator","David Lara López","n/a","CORPORACIÓN INDUSTRIAL BANKIA,"S.A.U."","2014"
"Bankia Inversiones Financieras,"S.A.U."","Joint Administrator","David Lara López","n/a","INMOGESTIÓN Y PATRIMONIOS,"S.A."","2014"
"Bankia Inversiones Financieras,"S.A.U."","Joint Administrator","David Lara López","n/a","MEDIACIÓN Y DIAGNÓSTICOS,"S.A."","2014"
"Bankia Inversiones Financieras,"S.A.U."","n/a","Paulo Almadanim de Nápoles Santa Marta","n/a","n/a","2014"
"CM Florida Holdings,"Inc."","Director,"General Manager"","Jorge Gonzalez","President/CEO","City National Bank of Florida","2014"
"CM Florida Holdings,"Inc."","n/a","Jorge Gonzalez","n/a","n/a","2014"
"CM Florida Holdings,"Inc."","Director,"General Manager"","Manuel Nuñez Fernandez","n/a","The Borax Project LLC","2014"
"CM Florida Holdings,"Inc."","Director,"General Manager"","Manuel Nuñez Fernandez","n/a","Realidad Latam LLC","2014"
"CM Florida Holdings,"Inc."","n/a","Paulo Almadanim de Náopoles Santa Marta","Director of Participating Financial Companies","Bankia,"S.A."","2014"
"CM Florida Holdings,"Inc."","n/a","Paulo Almadanim de Náopoles Santa Marta","Director of Participating Financial Companies","Bankia,"S.A."","2014"
"CM Florida Holdings,"Inc."","n/a","S. Marshall Martin","Co-General Counsel","City National Bank of Florida","2014"
"CM Florida Holdings,"Inc."","Secretary","S. Marshall Martin","n/a","n/a","2014"
"CM Florida Holdings,"Inc."","n/a","S. Marshall Martin","Co-General Counsel","City National Bank of Florida","2014"
"Bankia Inversiones Financieras,"S.A.U."","n/a","n/a","n/a","n/a","2014"
"Bankia Inversiones Financieras,"S.A.U."","n/a","n/a","n/a","n/a","2014"
"Bankia Inversiones Financieras,"S.A.U."","Joint Administrator","n/a","n/a","Bankia Inversiones Financieras,"S.A.U."","2014"
"Bankia Inversiones Financieras,"S.A.U."","Joint Administrator","n/a","n/a","CM Invest 1702 Corporación Internacional ETVE,"S.L."","2014"
```
