Here are the requested CSV tables:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Sevier County Bancshares,"Inc."","Sevierville,"TN"","2014","S & K Partnership","Common Stock","1692","13.37%","n/a"
"Sevier County Bancshares,"Inc."","Sevierville,"TN"","2014","Summitt Family Investments LP (SFI)","Common Stock","3031","23.95%","n/a"
"Sevier County Bancshares,"Inc."","Sevierville,"TN"","2014","Ross B. Summitt","Common Stock","636","5.42%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Sevier County Bancshares,"Inc."","Corporate Secretary","Cindy Latham","n/a","n/a","2014","Executive Assistant","n/a"
"Sevier County Bancshares,"Inc."","President & CEO / Director","Matthew A. R. Converse","President","Northbanks,"LLC"","2014","Banker","n/a"
"Sevier County Bancshares,"Inc."","Director","Richard Isenberg","n/a","n/a","2014","Retired Banker","n/a"
"Sevier County Bancshares,"Inc."","Director","Lyle Overbay","n/a","Overbay Family Partnership","2014","Retired Insurance Agent","n/a"
"Sevier County Bancshares,"Inc."","Director","Lyle Overbay","n/a","Wade Children's Trust","2014","Retired Insurance Agent","n/a"
"Sevier County Bancshares,"Inc."","Director","A. Zachary Wade","n/a","Willow River LLC","2014","Hotelier","n/a"
"Sevier County Bancshares,"Inc."","Director","A. Zachary Wade","n/a","Kelco,"Ltd"","2014","Hotelier","n/a"
"Sevier County Bancshares,"Inc."","Director","Joe Jim Summitt","n/a","S & K Partnership","2014","Banker","n/a"
"Sevier County Bancshares,"Inc."","Director","Joe Jim Summitt","n/a","Summitt Family Investments","2014","Banker","n/a"
"Sevier County Bancshares,"Inc."","Director","Ross B. Summitt","n/a","Summitt Family Investments","2014","Retired Banker","n/a"
"Sevier County Bancshares,"Inc."","Director","R.B. Summitt II","n/a","Summitt Family Investments","2014","Retired Banker","n/a"
"Sevier County Bancshares,"Inc."","Director & Chair","James Temple Jr.","n/a","James A Temple Sr. FLP","2014","Engineer","n/a"
"Sevier County Bancshares,"Inc."","Director & Chair","James Temple Jr.","n/a","John E Temple Trust","2014","Engineer","n/a"
"Sevier County Bancshares,"Inc."","Principal Shareholder","S & K Partnership","n/a","n/a","2014","N/A","n/a"
"Sevier County Bancshares,"Inc."","Principal Shareholder","Summitt Family Investments LP","n/a","n/a","2014","N/A","n/a"
"Sevier County Bancshares,"Inc."","Director","Maria Mize Roditis","n/a","MMR Properties,"LLC"","2014","Investor","n/a"
"Sevier County Bancshares,"Inc."","Director","Conley T Murrell","n/a","Murrell Investments,"LLC"","2014","Real Estate Development","n/a"
"Sevier County Bancshares,"Inc."","Director","Conley T Murrell","n/a","Murrell Investments,"GP"","2014","Real Estate Development","n/a"
"Sevier County Bancshares,"Inc."","Director","Conley T Murrell","n/a","Murrell Properties,"GP"","2014","Real Estate Development","n/a"
"Sevier County Bancshares,"Inc."","Director","Conley T Murrell","n/a","Murrell Properties,"LLC"","2014","Real Estate Development","n/a"
"Sevier County Bancshares,"Inc."","Director","Carolyn Fairbank","n/a","Christmas Place,"Inc. & Christmas Place Properties","LLC"","2014","Hospitality & Retail Executive","n/a"
"Sevier County Bancshares,"Inc."","Director","Carolyn Fairbank","n/a","BBR,"LLC"","2014","Hospitality & Retail Executive","n/a"
"Sevier County Bancshares,"Inc."","Treasurer","Bobby R Stoffle","n/a","n/a","2014","CPA","n/a"
"Sevier County Bancshares,"Inc."","EVP","Charles H Atchley,"Jr."","n/a","n/a","2014","Banker","n/a"
"Sevier County Bancshares,"Inc."","None","D Clay Harris","n/a","n/a","2014","Banker","n/a"
"Sevier County Bancshares,"Inc."","None","Kevin R Mullins","n/a","n/a","2014","Banker","n/a"
```
