```csv
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Bank of Central Florida Holding Company","Lakeland,"FI"","2021","Wesley L. Beck","Common Stock","228742","8.35%","n/a"
"Bank of Central Florida Holding Company","Lakeland,"FI"","2021","Paul J. Noris","Common Stock","273355","9.46%","n/a"
```
```csv
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","President","Marcobay Construction,"Inc."","2021","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","President","Marcobay Properties,"Inc."","2021","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Member","Edgewood Partners,"LLC"","2021","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Tiger Contracting,"LLC"","2021","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Silver Tarpon,"LLC"","2021","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Tiger Holdings,"LLC"","2021","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Member","Baybarman,"LLC"","2021","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Bluesteel Development,"LLC"","2021","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Stockholder","OMS PEO,"Inc."","2021","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Member","OMS Staff Solutions LLC","2021","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Inventive Construction Solutions","2021","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","1-4 Logisitics LLC","2021","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Member","KLC Lakeland LLC","2021","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","BSD-CL LLC","2021","Builder","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","President","BecKryger Capital Partners","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","Beckryger Capital Partners LLLP","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","Lakeland Cold Storage LLLP","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","Beverage Resources LLC","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","ATEM Partnership LTD","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Shareholder","Aspyre Aviation LLC","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Shareholder","Qgiv LLC","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","Lob One LLC","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","n/a","Aspyre Properties of FL Inc","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Owner","Beck Property Holdings","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Limited Partner","Lakeland Qualified Opportunity Fund","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Owner","Beck Property Holdings II","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","ATEM Partnership II LLC","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","County Line Farms Holdings LLC","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","CLF One LLC","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","CL Development LLC","2021","Investor","n/a"
"Bank of Central Florida Holding Company","Director","Virginia C. Harris","President","Virginia C Harris,"P.A."","2021","Certified Public Accountant","n/a"
"Bank of Central Florida Holding Company","Director","M. Clayton Hollis,"Jr."","President","Hollis Family Partnership","2021","Retired Executive","n/a"
"Bank of Central Florida Holding Company","Director","M. Clayton Hollis,"Jr."","President","Hollis & Sons,"Inc"","2021","Retired Executive","n/a"
"Bank of Central Florida Holding Company","Director","M. Clayton Hollis,"Jr."","Retired Executive","Publix Super Markets","2021","Retired Executive","n/a"
"Bank of Central Florida Holding Company","Director","M. Clayton Hollis,"Jr."","General Manager","CCJ Longboat","2021","Retired Executive","n/a"
"Bank of Central Florida Holding Company","Director","M. Clayton Hollis,"Jr."","General Manager","CCJ Keowee","2021","Retired Executive","n/a"
"Bank of Central Florida Holding Company","Director","M. Clayton Hollis,"Jr."","Manager","HFP-MCHJR LLC","2021","Retired Executive","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","UBS Properties","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","Florida Properties and Development of Greater Lakeland","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","MMA Ventures,"LLP"","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","Member","Windsor Properties of Kissimmee","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","Member","Leisure Meadows OSV LLC","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","Member","Leisure Meadows Homes,"LLC"","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","S&D Holdings LLC","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","S&D Beach Properties LLC","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","Gamo,"Inc."","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","President","County Line Property of Polk County","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Steven T. Moore","n/a","S and J Assets","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Chairman,"President & CEO"","Paul J. Noris","n/a","n/a","2021","N/A","n/a"
"Bank of Central Florida Holding Company","Director","J. Greg Ruthven","Member","Ruthven Family Limited Partnership II","2021","Real Estate/ Warehousing","n/a"
"Bank of Central Florida Holding Company","Director","J. Greg Ruthven","Member","Ruthven Group Partnership","2021","Real Estate/ Warehousing","n/a"
"Bank of Central Florida Holding Company","Director","J. Greg Ruthven","Member","Ruthven Airpark,"LLC"","2021","Real Estate/ Warehousing","n/a"
"Bank of Central Florida Holding Company","Director","J. Greg Ruthven","Member","Ruthven Parkway Center","2021","Real Estate/ Warehousing","n/a"
"Bank of Central Florida Holding Company","Director","J. Greg Ruthven","Member","Ruthven Holdings","2021","Real Estate/ Warehousing","n/a"
"Bank of Central Florida Holding Company","Director","J. Greg Ruthven","Member","Anchuca Holdings","2021","Real Estate/ Warehousing","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","CEO","Six/Ten,"LLC"","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","Managing Member","Island Grove,"LLC"","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","Managing Member","H Block,"LLC"","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","Managing Member","Strang Groves,"LLC"","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","VP Director","Gapway Grove Corporation","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","Managing Member","Adams Estate,"LLC"","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","Managing Member","Protected Trust,"LLC"","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","Managing Member","IF&D Datasuites,"LLC"","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","Managing Member","ChemClad,"LLC"","2021","Real Estate","n/a"
"Bank of Central Florida Holding Company","Director","Carl Strang,"III"","Managing Member","324 Avenue B,"LLC"","2021","Real Estate","n/a"
