"Okay","I understand. Here are the two CSV tables extracted from the provided document","following all instructions and constraints."
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"RCB Financial Corporation","Rome,"GA"","2020","Magic Holdings II,"LLC"","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Michael W Mathis","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Sharon Mathis","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Will Mathis","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Mark Mathis","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Victoria Mathis","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","N Von Lambert","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Jarrett E. Shadday","Common Stock","143436","6.7%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Holly Dudley Shadday","Common Stock","143436","6.7%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Jimmie G Dudley Jr","Common Stock","143436","6.7%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Marsha S. Dudley","Common Stock","143436","6.7%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Jimmie Gadsen Dudley III","Common Stock","143436","6.7%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Allison S Dudley","Common Stock","143436","6.7%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Mark Edward Brewster","Common Stock","79950","3.7%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Stephen Holt Brewster","Common Stock","79950","3.7%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Edward W. Brewster","Common Stock","79950","3.7%","n/a"
"RCB Financial Corporation","Rome,"GA"","2020","Barbara Brewster","Common Stock","79950","3.7%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"RCB Financial Corporation","Director and Chairman","C. King Askew","Managing Partner","Brinson,"Askew","Berry","LLP"","2020","Attorney","n/a"
"RCB Financial Corporation","Director and Chairman","C. King Askew","Member","BAB Real Estate,"LLC"","2020","Attorney","n/a"
"RCB Financial Corporation","Director and Chairman","C. King Askew","Member","Rome BAMS,"LLC"","2020","Attorney","n/a"
"RCB Financial Corporation","Director","Paula D. Englis","CFO","Mind/Share,"Inc"","2020","Professor","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Pres/CEO","Ra-Lin and Assoc","2020","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Partner","Linco Properties & Realty","2020","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Partner","Fairview Family Partnership","2020","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Partner","Paramount Carrollton Managers","2020","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Partner","Paramount LaGrange Partners","2020","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Partner","NDB","2020","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Partner","Tech Investment Partners","2020","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Director","Kidspeace","2020","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Director","Carrollton City Schools Foundation","2020","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","President","Harbin Properties LLC","2020","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","President","Wilson Barritt Gilbert MD PC","2020","Urologist","n/a"
"RCB Financial Corporation","Director","Darrell G. Lowrey","Pres/Co-Owner","Enchanted Properties","2020","Retired Orthopedic Surgeon","n/a"
"RCB Financial Corporation","Director","Darrell G. Lowrey","Co-Owner,"VP"","Bar Nothing Ranch,"LLC"","2020","Retired Orthopedic Surgeon","n/a"
"RCB Financial Corporation","Director","Darrell G. Lowrey","Co-Owner,"VP"","Low Stutts,"LLC"","2020","Retired Orthopedic Surgeon","n/a"
"RCB Financial Corporation","Director","Michael W. Mathis","Director","Community Foundation for Greater Rome","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Michael W. Mathis","Director","Rome Home Builders Association","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Michael W. Mathis","President","Mathis Brothers Hardware & Supply","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Michael W. Mathis","Owner","Third Strike for Mathis Inc","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Michael W. Mathis","Owner","Capital Conservation Consultants LLC","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Michael W. Mathis","Owner","Magic Cattle Co","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Michael W. Mathis","Owner","Heritage Sleep Concepts LLC","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Jarrett E. Shadday","Member of","JSDN Co","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Jarrett E. Shadday","Member of","TPJS","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Jarrett E. Shadday","Member of","Woodstock Hospitality Group","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Jarrett E. Shadday","Member of","JJGMEE LLC","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Jarrett E. Shadday","Member of","CBSM LLC","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Jarrett E. Shadday","Member of","CBSM II LLC","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Jarrett E. Shadday","Member of","South 41 Cartersville LLC","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Jarrett E. Shadday","Member of","Rome Roswell Road LLC","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Jarrett E. Shadday","Member of","Pinebrook Investment LLC","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Jarrett E. Shadday","Member of","TPJS II LLC","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Jarrett E. Shadday","Member of","Cibolo Holdings","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Jarrett E. Shadday","Member of","Wash Me Fast Fairburn","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Jarrett E. Shadday","Member of","Shadmat","2020","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Scott M. Smith","Partner","McRae,"Smith","Peek","Harmon & Monroe","LLP"","2020","Attorney","n/a"
"RCB Financial Corporation","Director","Scott M. Smith","Partner","Freighthouse Millennium LLC","2020","Attorney","n/a"
"RCB Financial Corporation","Director","Scott M. Smith","Member","MSP Investments LLC","2020","Attorney","n/a"
"RCB Financial Corporation","Director","Scott M. Smith","Member","Southeastern Argive Investments LLC","2020","Attorney","n/a"
"RCB Financial Corporation","Director","Scott M. Smith","Member","Seven Springs LLC","2020","Attorney","n/a"
"RCB Financial Corporation","Director","Scott M. Smith","Member","Etowah Grove LLC","2020","Attorney","n/a"
"RCB Financial Corporation","Director","Scott M. Smith","Member","Browndale Plantation Preserve Investment","2020","Attorney","n/a"
"RCB Financial Corporation","CEO","Jamie C. Tallent","n/a","n/a","2020","n/a","n/a"
"RCB Financial Corporation","CFO","Connie J. Williams","n/a","n/a","2020","n/a","n/a"
"RCB Financial Corporation","Director","W. Keith Winslette","Owner","Winslette Pharmacy,"Inc."","2020","Pharmacist","n/a"
"RCB Financial Corporation","Director","W. Keith Winslette","Owner","Winslette Farms","2020","Pharmacist","n/a"
"RCB Financial Corporation","Director","Cecil B. Wright","Director","Berry College","2020","Retired Sr Managing Director Wells Fargo Advisors","n/a"
"RCB Financial Corporation","Director","Cecil B. Wright","Director","Boys & Girls Club of NW Ga","2020","Retired Sr Managing Director Wells Fargo Advisors","n/a"
"RCB Financial Corporation","Director","Cecil B. Wright","Director","The Community Foundation Rome","2020","Retired Sr Managing Director Wells Fargo Advisors","n/a"
"RCB Financial Corporation","Director","Cecil B. Wright","Director","Lavender Mtn Sr Living","2020","Retired Sr Managing Director Wells Fargo Advisors","n/a"
"RCB Financial Corporation","Director","Cecil B. Wright","Director","Golf Villas LTD Bermuda","2020","Retired Sr Managing Director Wells Fargo Advisors","n/a"
"RCB Financial Corporation","Director","Cecil B. Wright","Trustee","AW Ledbetter Foundation","2020","Retired Sr Managing Director Wells Fargo Advisors","n/a"
```
