```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"BankUnited,"Inc."","Boston,"MA"","2014","Wellington Management Group,"LLP"","n/a","9,"989","758"","9.8%","n/a"
"BankUnited,"Inc."","New York,"NY"","2014","BlackRock,"Inc."","n/a","5,"899","103"","5.8%","n/a"
"BankUnited,"Inc."","Malvern,"PA"","2014","The Vanguard Group","n/a","5,"755","960"","5.7%","n/a"
"BankUnited,"Inc."","New York,"NY"","2014","The Blackstone Group,"L.P."","n/a","5,"561","692"","5.5%","n/a"
"BankUnited,"Inc."","New York,"NY"","2014","The Carlyle Group,"L.P."","n/a","5,"561","692"","5.5%","n/a"
"BankUnited,"Inc."","USA & Cayman Islands","2014","WL Ross & Co.,"LLC"","n/a","5,"561.692"","5.5%","n/a"
"BankUnited,"Inc."","New York,"NY"","2014","Neuberger Berman Group LLC and its affiliates","n/a","5,"280","290"","5.2%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"BankUnited,"Inc."","President,"CEO and Director"","John A. Kanas","n/a","n/a","2014","n/a","n/a"
"BankUnited,"Inc."","Director,"President & CEO"","John A. Kanas","n/a","n/a","2014","n/a","n/a"
"BankUnited,"Inc."","Chief Financial Officer","Leslie N. Lunak","n/a","n/a","2014","n/a","n/a"
"BankUnited,"Inc."","Director and Treasurer","Leslie N. Lunak","n/a","Pinnacle Public Finance,"Inc."","2014","n/a","n/a"
"BankUnited,"Inc."","Director and Treasurer","Leslie N. Lunak","n/a","United Capital Business Lending,"Inc."","2014","n/a","n/a"
"BankUnited,"Inc."","Director and Treasurer","Leslie N. Lunak","n/a","Bridge Capital Leasing,"Inc."","2014","n/a","n/a"
"BankUnited,"Inc."","Director and Treasurer","Leslie N. Lunak","n/a","BU Delaware,"Inc."","2014","n/a","n/a"
"BankUnited,"Inc."","Chief Operating Officer and Director","Rajinder P. Singh","n/a","n/a","2014","n/a","n/a"
"BankUnited,"Inc."","Director","Rajinder P. Singh","n/a","BU Delaware,"Inc."","2014","n/a","n/a"
"BankUnited,"Inc."","Director","Tere Blanca","President and CEO","Blanca Commercial Real Estate","2014","Commercial Real Estate","n/a"
"BankUnited,"Inc."","Director","Amb. Sue M. Cobb (ret.)","Officer","Cobb Partners","2014","Ambassador of the United States,"ret"","n/a"
"BankUnited,"Inc."","Director","Eugene F. DeMark","Director","1-800-Flowers","2014","KPMG (retired partner)","n/a"
"BankUnited,"Inc."","Director","Michael Dowling","CEO,"President and Trustee"","North Shore - LIJ Health System","2014","Health Care Executive","n/a"
"BankUnited,"Inc."","Director","Douglas J. Pauls","Director","Essent Group","2014","Retired Chief Financial Officer","n/a"
"BankUnited,"Inc."","Director","Sanjiv Sobti,"Ph.D."","Director","Investee Companies of FIRE Capital Fund","2014","Former Investment Banker Independent Consultant","n/a"
"BankUnited,"Inc."","Director","A. Robert Towbin","Executive Vice President","Stephens,"Inc."","2014","Investment Banker","n/a"
"BankUnited,"Inc."","Director","A. Robert Towbin","Director","Intertrust Technologies","2014","Investment Banker","n/a"
```
