```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Bank of Central Florida Holding Company","Lakeland,"FI"","2020","Wesley L. Beck","Common Stock","225408","8.29%","n/a"
"Bank of Central Florida Holding Company","Lakeland,"FI"","2020","Paul J. Noris","Common Stock","282485","9.80%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","President","Marcobay Construction,"Inc."","2020","Builder","3588312"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","President","Marcobay Properties,"Inc."","2020","Builder","3588312"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Member","Edgewood Partners,"LLC"","2020","Builder","3588312"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Tiger Contracting,"LLC"","2020","Builder","3588312"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Silver Tarpon,"LLC"","2020","Builder","3588312"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Tiger Holdings,"LLC"","2020","Builder","3588312"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Member","Baybarman,"LLC"","2020","Builder","3588312"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Bluesteel Development,"LLC"","2020","Builder","3588312"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Stockholder","OMS PEO,"Inc."","2020","Builder","3588312"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Member","OMS Staff Solutions LLC","2020","Builder","3588312"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","Inventive Construction Solutions","2020","Builder","3588312"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","1-4 Logisitics LLC","2020","Builder","3588312"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Member","KLC Lakeland LLC","2020","Builder","3588312"
"Bank of Central Florida Holding Company","Director","Howard D. Bayless","Managing Member","BSD-CL LLC","2020","Builder","3588312"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","President","BecKryger Capital Partners","2020","Investor","3588312"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","Beckryger Capital Partners LLLP","2020","Investor","3588312"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","Lakeland Cold Storage LLLP","2020","Investor","3588312"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","Beverage Resources LLC","2020","Investor","3588312"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Partner","ATEM Partnership LTD","2020","Investor","3588312"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Shareholder","Aspyre Aviation LLC","2020","Investor","3588312"
"Bank of Central Florida Holding Company","Director","Wesley L. Beck","Shareholder","Qgiv LLC","2020","Investor","3588312"
