Here are the two tables from the document in the requested CSV format:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"RCB Financial Corporation","Rome,"GA"","2019","Michael W Mathis","Common Stock","238169","11.17%","n/a"
"RCB Financial Corporation","Rome,"GA"","2019","Michael W Mathis,"Sharon Mathis","Will Mathis","Mark Mathis","Victoria Mathis and N Von Lambert (a group)"","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2019","Mark Edward Brewster,"Stephen Holt Brewster","Edward W. Brewster","Barbara Brewster (a group)"","Common Stock","177600","8.3%","n/a"
"RCB Financial Corporation","Rome,"GA"","2019","Jarrett E. Shadday,"Holly Dudley Shadday","Jimmie G Dudley Jr","Marsha S. Dudley","Jimmie Gadsen Dudley III","Allison S Dudley (a group)"","Common Stock","143436","6.7%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"RCB Financial Corporation","Director","C. King Askew","Managing Partner","Brinson,"Askew","Berry","LLP"","2019","Attorney","n/a"
"RCB Financial Corporation","Director","C. King Askew","Member","BAB Real Estate,"LLC"","2019","Attorney","n/a"
"RCB Financial Corporation","Director","C. King Askew","President","C.King Askew,"P.C."","2019","Attorney","n/a"
"RCB Financial Corporation","Director","C. King Askew","Member","Rome BAMS,"LLC"","2019","Attorney","n/a"
"RCB Financial Corporation","Director","Paula D. Englis","CFO","Mind/Share,"Inc"","2019","Professor","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Pres/CEO","Ra-Lin and Assoc","2019","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Partner","Linco Properties & Realty","2019","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Partner","Fairview Family Partnership","2019","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Director","Paramount Square Managers,"NBD"","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Director","Kidspeace","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Manager","Knoxville Assoc LLC","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Manager","Paramount Lagrange LLC","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","President","Harbin Properties LLC","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","Village Inv Group","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","EPIC Family Foods","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","American Family Foods","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","Mill Creek South Inv Prtors","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","Shinbone Ridge","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","PYA","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","Dixie Chicken","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","Blue Dry Creek","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","Duck River Properties","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","Old Hickory Holdings","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","Fortress Blvd Holdings","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","Cub Creek Peserve Inv","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","Spring Creek Chicken","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","Bickford Farm Inv","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","Harpeth River Chicken","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","Anderson Holow Inv","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","Lizard Lope Inv","2019","Urologist","n/a"
"RCB Financial Corporation","Director","William Barritt Gilbert","Mernber","William Barritt Gilbert PC","2019","Urologist","n/a"
"RCB Financial Corporation","Director","Darrell G. Lowrey","n/a","n/a","2019","Retired Orthopedic Surgeon","n/a"
