Here are the requested CSV tables:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Citizens Bank","Florence,"USA"","2021","Barbara Harrison","Common Stock","4655","6.358%","n/a"
"First Citizens Bank","Florence,"USA"","2021","John D. Harrison","Common Stock","4566","6.237%","n/a"
"First Citizens Bank","Luverne,"USA"","2021","John M. Wise","Common Stock","6076","8.298%","n/a"
"First Citizens Bank","Luverne,"USA"","2021","John M. Wise,"Jr."","Common Stock","3830","5.230%","n/a"
"First Citizens Bank","Luverne,"USA"","2021","Virginia Jackson Jones","Common Stock","5990","8.182%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","John D. Harrison","n/a","n/a","2021","Retired Superintendent - Alabama State Banking Department","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","Barbara F. Harrison","n/a","n/a","2021","Retired Realtor","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","Patricia H. Stewart","n/a","n/a","2021","Substitute Teacher and Seamstress","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","Alice H. Battle","n/a","n/a","2021","Housewife","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","David R. King,"Jr."","n/a","n/a","2021","College Student","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","William King,"III"","n/a","n/a","2021","Attorney","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","Chairman","John M. Wise","n/a","First Citizens Bank","2021","Wholesale Distribution of Sporting Goods","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","Chairman","John M. Wise","n/a","Hicks,"Inc."","2021","Wholesale Distribution of Sporting Goods","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","Chairman","John M. Wise & Lilellen H. Wise","n/a","First Citizens Bank","2021","Wholesale Distribution of Sporting Goods","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","Chairman","John M. Wise & Lilellen H. Wise","n/a","Hicks,"Inc."","2021","Wholesale Distribution of Sporting Goods","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","Hicks & Wise Family Investments,"LLC"","n/a","n/a","2021","Wholesale Distribution of Sporting Goods","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","Lilellen H. Wise","n/a","n/a","2021","Bookkeeping","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","John M. Wise,"Jr"","n/a","Hicks,"Inc."","2021","Wholesale Distribution of Sporting Goods","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","Secretary/Treasurer","Michael E. Jones","n/a","First Citizens Bank","2021","Attorney","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","Secretary/Treasurer","Michael E. Jones","n/a","Jones & Coots,"LLC."","2021","Attorney","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","Secretary/Treasurer","Michael E. Jones or Stephanie W. Jones","n/a","First Citizens Bank","2021","Attorney","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","Secretary/Treasurer","Michael E. Jones or Stephanie W. Jones","n/a","Jones & Coots,"LLC."","2021","Attorney","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","Stephanie W. Jones","n/a","n/a","2021","Dance Teacher","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","Candice Jones","n/a","n/a","2021","Human Resources","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","Klein M. Jones","n/a","n/a","2021","Accountant","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","Sadie Jones","n/a","n/a","2021","College Student","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","Vice-Chairman","William W. Petrey","n/a","First Citizens Bank","2021","Banking","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","Vice-Chairman","William W. Petrey and Neva B. Petrey","n/a","First Citizens Bank","2021","Banking","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","Charles Newton","n/a","Newton Oil Co.","2021","Public Service","n/a"
"First Citizens-Crenshaw Bancshares,"Inc."","n/a","William Tate","n/a","n/a","2021","Public Service","n/a"
```
