"Here are the two CSV tables extracted from the document","following all instructions:"
```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Resource Bankshares,"Inc."","New Orleans,"LA"","2021","Zemurray Foundation","Common","100000","6.39%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Resource Bankshares,"Inc."","Director & Secretary","Michael B. Burris","Member/Manager/Director","Burris & Six CPAS,"LLC"","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director & Secretary","Michael B. Burris","Member/Manager/Director","Atlas Chevrolet,"LLC"","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director & Secretary","Michael B. Burris","Member/Manager/Director","Atlas Chevrolet Financial,"LLC"","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director & Secretary","Michael B. Burris","Member/Manager/Director","Burris Warner Partnership LLC","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director & Secretary","Michael B. Burris","Member/Manager/Director","NGT Resources,"LLC"","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director & Secretary","Michael B. Burris","Member/Manager/Director","True Light Road Investments,"LLC"","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director & Secretary","Michael B. Burris","Member/Manager/Director","Northgate Holdings,"LLC"","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director & Secretary","Michael B. Burris","Member/Manager/Director","East Willow Gate Tree Farm,"LLC"","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director & Secretary","Michael B. Burris","Member/Manager/Director","1100 N. Causeway,"LLC"","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director & Secretary","Michael B. Burris","Member/Manager/Director","TBGH Holdings,"LLC"","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director & Secretary","Michael B. Burris","President/Director","Moonshadow Reinsurance LTD","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director & Secretary","Michael B. Burris","Member/Manager/Director","Riverwood Investments,"LLC"","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director & Secretary","Michael B. Burris","Member/Manager/Director","Montecello Finance Company,"LLC"","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director & Secretary","Michael B. Burris","Member/Manager/Director","Northgate Workspace,"LLC"","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director & President","Chandler Craig","None","n/a","2021","Bank President","n/a"
"Resource Bankshares,"Inc."","Director","Dennis E. Crowe","None","n/a","2021","Consumer Finance","n/a"
"Resource Bankshares,"Inc."","Director","Maura W. Donahue","Partner","MJJ & B Development,"LLC"","2021","Business Executive","n/a"
"Resource Bankshares,"Inc."","Director","Maura W. Donahue","Partner","Indsutrial Development,"LLC"","2021","Business Executive","n/a"
"Resource Bankshares,"Inc."","Director","Maura W. Donahue","Partner","Ashland Oaks","2021","Business Executive","n/a"
"Resource Bankshares,"Inc."","Director","Maura W. Donahue","Owner","The GreyFern Company","2021","Business Executive","n/a"
"Resource Bankshares,"Inc."","Director","Maura W. Donahue","Owner","The Donahue Family,"LLC"","2021","Business Executive","n/a"
"Resource Bankshares,"Inc."","Director","Maura W. Donahue","Owner","The Donahue Family II,"LLC"","2021","Business Executive","n/a"
"Resource Bankshares,"Inc."","Director","Maura W. Donahue","Owner","The Donahue Family III,"LLC"","2021","Business Executive","n/a"
"Resource Bankshares,"Inc."","Director","Maura W. Donahue","Owner","The Donahue Family IV,"LLC"","2021","Business Executive","n/a"
"Resource Bankshares,"Inc."","Director","Maura W. Donahue","Owner","The Donahue Family V,"LLC"","2021","Business Executive","n/a"
"Resource Bankshares,"Inc."","CEO","G. Chris Keller","None","n/a","2021","n/a","n/a"
"Resource Bankshares,"Inc."","Director & Treasurer","David D. Lindsey","None","n/a","2021","Retired Banker","n/a"
"Resource Bankshares,"Inc."","Director","Katherine M. Gibert","Member","3G Investments LLC","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director","Katherine M. Gibert","Trustee","DVMCC Testamentary Trust","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director","Katherine M. Gibert","Member","Le Bateau Gris,"LLC"","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director","Katherine M. Gibert","Member","Third G Investments,"LLC"","2021","CPA","n/a"
"Resource Bankshares,"Inc."","Director","J. Storey Charbonnet","Managing Member","Covington Investment Management,"LLC"","2021","Financial Advisor","n/a"
"Resource Bankshares,"Inc."","Director","J. Storey Charbonnet","Managing Member","Green Turtle Capital Management,"LLC"","2021","Financial Advisor","n/a"
"Resource Bankshares,"Inc."","Director","J. Storey Charbonnet","Manager","ASJ Investments,"LLC"","2021","Financial Advisor","n/a"
"Resource Bankshares,"Inc."","Director","J. Storey Charbonnet","Manager","Chartex,"LLC"","2021","Financial Advisor","n/a"
"Resource Bankshares,"Inc."","Director","Trula H. Remson","Principal","RHH Architects,"APAC"","2021","Architect","n/a"
"Resource Bankshares,"Inc."","Director","Trula H. Remson","Member","Remson Company,"LLC"","2021","Architect","n/a"
```
