Here are the two requested tables in CSV format:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Ovation Holdings,"Inc."","Hunting Valley,"USA"","2017","Aaron Malachi Mixon Ill","common stock","420000","12.34%","n/a"
"Ovation Holdings,"Inc."","Las Vegas,"USA"","2017","Ray & Roseann Park","common stock","340000","9.99%","n/a"
"Ovation Holdings,"Inc."","Cleveland,"USA"","2017","Primus Capital","common stock","788800","23.18%","n/a"
"Ovation Holdings,"Inc."","Cleveland,"USA"","2017","Resilience Fund II Annex LP","common stock","299000","8.79%","n/a"
"Ovation Holdings,"Inc."","n/a","2017","n/a","n/a","n/a","n/a","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Encore Bank","Director","A Malachi Mixon III","Director","Elson's Container","2017","Retired","n/a"
"Encore Bank","Director","A Malachi Mixon III","Director","Park Ohio Holdings Corporation","2017","Retired","n/a"
"Encore Bank","Director","A Malachi Mixon III","Director","Arborwear LLC","2017","Retired","n/a"
"Encore Bank","Director","A Malachi Mixon III","Director","CAD Audio LLC","2017","Retired","n/a"
"Encore Bank","Director","A Malachi Mixon III","Director","Air Enterprises","2017","Retired","n/a"
"Encore Bank","Director","A Malachi Mixon III","Director","Fibercore LLC","2017","Retired","n/a"
"Encore Bank","Director","A Malachi Mixon III","Director","PEL Supply Company","2017","Retired","n/a"
"Encore Bank","Director","Jon Outcalt","President","Aberdeen Group Inc","2017","Chairman","n/a"
"Encore Bank","Director","William M Weber","Director","Air Enterprises","2017","Retired","n/a"
"Encore Bank","Director","Patrick V Auletta","Director","Great Lakes Integrated","2017","Retired","n/a"
"Encore Bank","Director","Patrick V Auletta","Director","Park Ohio Industries","2017","Retired","n/a"
"Encore Bank","Director","Patrick V Auletta","Director","Cleveland Clinic Foundation","2017","Retired","n/a"
"Encore Bank","Director","Patrick V Auletta","Director","Catholic Diocese of Cleveland","2017","Retired","n/a"
"Encore Bank","Director","Jon C Bruss","Director","GulfshoreBancshares Inc.","2017","CEO","n/a"
"Encore Bank","Director","Jon C Bruss","Director","Wisconsin Evangelical Lutheran Synod Investment Funds,"Inc."","2017","CEO","n/a"
"Encore Bank","Director","Jon C Bruss","Director","Advantage Leasing Corp","2017","CEO","n/a"
"Encore Bank","Director","Jon C Bruss","Director","Eberie Communications Group,"Inc."","2017","CEO","n/a"
"Encore Bank","Director","William Mulligan","Director","American Institute","2017","Managing Partner","n/a"
"Encore Bank","Director","William Mulligan","Director","Parts Source","2017","Managing Partner","n/a"
"Encore Bank","Director","William Mulligan","Director","Oswald Companies","2017","Managing Partner","n/a"
"Encore Bank","Director","William Mulligan","Director","Universal Electronics","2017","Managing Partner","n/a"
"Encore Bank","Director","Ronald E Weinberg","Co-CEO","Channel Products","2017","Principal","n/a"
"Encore Bank","Director","Ronald E Weinberg","Co-CEO","Carfs Patio Inc","2017","Principal","n/a"
"Encore Bank","Director","Ronald E Weinberg","Co-CEO","New Channel Direct","2017","Principal","n/a"
"Encore Bank","Director","Ronald E Weinberg","Co-CEO","Weinberg Capttal Corporation","2017","Principal","n/a"
"Encore Bank","Director","Ronald E Weinberg","Co-CEO","Aero 3 Corporation","2017","Principal","n/a"
"Encore Bank","Director","Ronald E Weinberg","Co-CEO","Davis Weinberg Company","2017","Principal","n/a"
"Encore Bank","Director","Roseann Park","Assistant General Manager","IX Center","2017","President","n/a"
"Encore Bank","Director","Roseann Park","Assistant General Manager","Cleveland Clinic","2017","President","n/a"
"Encore Bank","Director","Roseann Park","Assistant General Manager","MD Anderson Cancer Center","2017","President","n/a"
"Encore Bank","EVP/Director","Thomas N Ray","n/a","n/a","2017","n/a","n/a"
```
