```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"BANK OF ERATH HOLDING COMPANY","Director","James M. Segura III","Director","n/a","2022","N/A","n/a"
"BANK OF ERATH HOLDING COMPANY","Secretary","James M. Segura III","n/a","n/a","2022","N/A","n/a"
"BANK OF ERATH HOLDING COMPANY","Director","Dr. Howard Alleman","n/a","n/a","2022","Retired Physician","n/a"
"BANK OF ERATH HOLDING COMPANY","Director","Vernon L. Caldwell III","n/a","n/a","2022","Real Estate","n/a"
"BANK OF ERATH HOLDING COMPANY","Chairman of the Board","Paul G. Moresi,"III"","Director","n/a","2022","Attorney","n/a"
"BANK OF ERATH HOLDING COMPANY","Director","Paul G. Moresi,"III"","n/a","n/a","2022","Attorney","n/a"
"BANK OF ERATH HOLDING COMPANY","Director","Charley S. Steen,"III"","n/a","n/a","2022","Business Owner","n/a"
"BANK OF ERATH HOLDING COMPANY","Director","Robert B. Johnson","n/a","n/a","2022","N/A","n/a"
"BANK OF ERATH HOLDING COMPANY","Director","Michael P. Broussard","n/a","n/a","2022","CPA","n/a"
```
