```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Farmers and Merchants Corporation","n/a","2016","NONE","n/a","n/a","n/a","n/a"
"First Farmers and Merchants Corporation","n/a","2016","NONE","n/a","n/a","n/a","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Farmers and Merchants Corporation","Director","Thomas Napier Gordon","Managing Partner","Gordon Brothers Properties","2016","Attorney and Managing Partner","1083783"
"First Farmers and Merchants Corporation","Director","Thomas Napier Gordon","Managing Partner","Gordon Brothers","2016","Attorney and Managing Partner","1083783"
"First Farmers and Merchants Corporation","Chairman and CEO of First Farmers and Merchants Bank","T. Randy Stevens","General Partner","Kitrell Place,"L.P."","2016","n/a","1083783"
"First Farmers and Merchants Corporation","Chairman and CEO of First Farmers and Merchants Bank","T. Randy Stevens","Limited Partner","Thomas Randall Stevens Family Partnership,"L.P."","2016","n/a","1083783"
"First Farmers and Merchants Corporation","Director","Patrick J. Riley","Partner","Melrose Properties","2016","President/CEO","1083783"
"First Farmers and Merchants Corporation","Director","Patrick J. Riley","President","Patrick Riley & Co.","2016","President/CEO","1083783"
"First Farmers and Merchants Corporation","Vice- Chairman of First Farmers and Merchants Bank","Tim E. Pettus","President","Pettus-McLain Trucking Co.,"Inc."","2016","n/a","1083783"
"First Farmers and Merchants Corporation","Director","Matthew M. Scoggins","CEO","Tennessee Farmers Insurance Companies","2016","CEO","1083783"
"First Farmers and Merchants Corporation","Director","David S. Williams","n/a","n/a","2016","Retired,"Orthodontist"","1083783"
"First Farmers and Merchants Corporation","President of First Farmers and Merchants Corporation","Brian K. Williams","n/a","n/a","2016","n/a","1083783"
"First Farmers and Merchants Corporation","Director","M. Darlene Baxter","n/a","n/a","2016","Retired,"Vice President - Affiliate Services"","1083783"
"First Farmers and Merchants Corporation","Director","Dalton M. Mounger","Member","Mounger & Molder PLLC,"Attorneys"","2016","Attorney","1083783"
"First Farmers and Merchants Corporation","Director","Jonathan M. Edwards","President","Edwards Oil of Lawrenceburg,"Inc."","2016","President and CEO","1083783"
"First Farmers and Merchants Corporation","Director","Jonathan M. Edwards","President","South TN Oil Co.,"Inc."","2016","President and CEO","1083783"
"First Farmers and Merchants Corporation","Director","Jonathan M. Edwards","President","Edwards Oil Co.,"Inc."","2016","President and CEO","1083783"
"First Farmers and Merchants Corporation","Director","Jonathan M. Edwards","General Partner","Edwards Land Co.,"LP"","2016","President and CEO","1083783"
"First Farmers and Merchants Corporation","Director","Jonathan M. Edwards","Chief Manager","Edwards Real Estate,"LLC"","2016","President and CEO","1083783"
"First Farmers and Merchants Corporation","n/a","Barry B. White","Managing Member","BBW Properties LLC","2016","n/a","1083783"
"First Farmers and Merchants Corporation","CFO/Treasurer","Robert E. Krimmel","n/a","n/a","2016","n/a","1083783"
```
