Here are the requested CSV tables:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Hartford Bancshares","Hartford,"AL"","2023","Henry J. Hughes","Common Stock","641","15.65%","n/a"
"First Hartford Bancshares","Birmingham,"AL"","2023","Amy J. Hughes","Common Stock","516","12.55%","n/a"
"First Hartford Bancshares","Hartford,"AL"","2023","Bill C. Hughes","Common Stock","427","10.39%","n/a"
"First Hartford Bancshares","Fairhope,"AL"","2023","Ann Avery Pearson","Common Stock","237","5.77%","n/a"
"First Hartford Bancshares","Dothan,"AL"","2023","Jack Houston Avery","Common Stock","236","5.74%","n/a"
"First Hartford Bancshares","Santa Rosa Beach,"FL"","2023","Jody Paul Wesley","Common Stock","226","5.50%","n/a"
"First Hartford Bancshares","Santa Rosa Beach,"FL"","2023","Samuel John Wesley","Common Stock","226","5.50%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Hartford Bancshares","Chairman","Henry Jackson Hughes","Director","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Director","Henry Jackson Hughes","Vice Chairman","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Director","Amy J. Hughes","Director","n/a","2023","Homemaker","n/a"
"First Hartford Bancshares","Director","William A. Hughes","Director","n/a","2023","Administration","n/a"
"First Hartford Bancshares","Director","Dell Hughes Murdock","Director","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Director","Dell Hughes Murdock","VP,"Controller"","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Vice Chairman","John Jackson Hughes","President","AMSA Holdings,"LLC"","2023","Banking","n/a"
"First Hartford Bancshares","Vice Chairman","John Jackson Hughes","Chairman","Hughes & Associates,"LLC dba Ameriprise Financial"","2023","Banking","n/a"
"First Hartford Bancshares","Director","Susan K. Hughes","Director","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Director","Debbie Hamner","Director","n/a","2023","Accountant","n/a"
"First Hartford Bancshares","Director","Robert Guilford","Director","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Director","Robert Guilford","CEO","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Director","Robert Guilford","Investment Officer","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Director","Chandler Cox,"Jr."","Berkley Industrial","Berkley Industrial","2023","Insurance","n/a"
"First Hartford Bancshares","Secretary","Marcia A. Solomon","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","SVP-Operations","Marcia A. Solomon","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Human Resources Officer","Marcia A. Solomon","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Cashier","Marcia A. Solomon","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Secretary","Marcia A. Solomon","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","n/a","Ashley Wilks","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Compliance Officer","Ashley Wilks","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","BSA Officer","Ashley Wilks","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Internal Audit Manager","Ashley Wilks","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","n/a","Jeffrey A. Sorrells","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","VP,"Loan Officer"","Jeffrey A. Sorrells","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","n/a","Mike Kinman","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","VP,"Information Technology"","Mike Kinman","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Physical Security Officer","Mike Kinman","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","n/a","Rhoda Kirkland","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","AVP-Bookkeeping Division","Rhoda Kirkland","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","n/a","Eli Dixon","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","AVP,"Loan Officer"","Eli Dixon","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","n/a","Karen Davis","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","AVP,"Loan Processing Division"","Karen Davis","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","n/a","Ricky Tillman","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","Credit Analyst","Ricky Tillman","n/a","n/a","2023","Banking","n/a"
"First Hartford Bancshares","n/a","Bill C Hughes","n/a","n/a","2023","Retired","n/a"
```
