```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Hancock Whitney Corporation","New York,"NY"","2022","BlackRock,"Inc."","common stock","12154485","14.2%","n/a"
"Hancock Whitney Corporation","Malvern,"PA"","2022","The Vanguard Group","common stock","9152649","10.7%","n/a"
"Hancock Whitney Corporation","Austin,"TX"","2022","Dimensional Fund Advisors LP","common stock","4512368","5.3%","n/a"
"Hancock Whitney Corporation","Sydney,"New South Wales"","2022","Macquarie Group Limited","common stock","4268982","5.0%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","Director & President","Common Street Corp.","2022","n/a","n/a"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","Director & President","Hancock Whitney Bank Securities Corporation II","2022","n/a","n/a"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","Manager & Director","Gulf Coast Business Council","2022","n/a","n/a"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","Secretary","HBLA Properties,"LLC"","2022","n/a","n/a"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","President","HBRE Management,"LLC"","2022","n/a","n/a"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","Director,"CEO & President"","Lighthouse Services Corporation","2022","n/a","n/a"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","Director & CEO","Hancock Whitney Bank","2022","n/a","n/a"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","Director & Member","Cat Island Properties,"LLC"","2022","n/a","n/a"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","Director & Member","Cat Island Properties - Lot 3,"LLC"","2022","n/a","n/a"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","Director & Member","Cat Island Properties - Lot 4,"LLC"","2022","n/a","n/a"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","Manager","Perro Nautico Del Sur,"Ltd."","2022","n/a","n/a"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","Manager","TPC Holdings,"LLC"","2022","n/a","n/a"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","Owner","Nauti Dawg Holdings,"LLC"","2022","n/a","n/a"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","Owner","Nauti Dawg South Holdings,"LLC"","2022","n/a","n/a"
"Hancock Whitney Corporation","Director,"President & CEO"","John M. Hairston","Trustee","The National World War II Museum","2022","n/a","n/a"
"Hancock Whitney Corporation","Director","Randall W. Hanna","Dean & CEO","Florida State University Panama City","2022","n/a","n/a"
"Hancock Whitney Corporation","Director","Randall W. Hanna","Board Member","Alignment Bay County,"Inc."","2022","n/a","n/a"
"Hancock Whitney Corporation","Director","Randall W. Hanna","Director","Bay County Chamber of Commerce,"Inc."","2022","n/a","n/a"
"Hancock Whitney Corporation","Director","Randall W. Hanna","Director","Economic Development Alliance of Bay County,"Inc."","2022","n/a","n/a"
"Hancock Whitney Corporation","Director","Randall W. Hanna","Director","Florida's Great Northwest","2022","n/a","n/a"
"Hancock Whitney Corporation","Director","Randall W. Hanna","","ISCTE Business School","2022","n/a","n/a"
"Hancock Whitney Corporation","Director","James H. Horne","Co-Owner and President","Handy Lock Management,"LLC"","2022","Real Estate Developer","n/a"
"Hancock Whitney Corporation","Director","James H. Horne","Manager","AFD Co.,"LLC"","2022","Real Estate Developer","n/a"
"Hancock Whitney Corporation","Director","James H. Horne","Director & President","Handy Lock Holding,"Inc."","2022","Real Estate Developer","n/a"
"Hancock Whitney Corporation","Director","James H. Horne","Member & Manager","Dantzler Development,"LLC"","2022","Real Estate Developer","n/a"
"Hancock Whitney Corporation","Director","Suzette K. Kent","Owner","Kent Advisory Services,"LLC"","2022","n/a","n/a"
"Hancock Whitney Corporation","Director","H. Merritt Lane,"III"","President & CEO","Canal Barge Company,"Inc."","2022","n/a","n/a"
"Hancock Whitney Corporation","Director","H. Merritt Lane,"III"","Director","Bricolage Academy","2022","n/a","n/a"
"Hancock Whitney Corporation","Director","H. Merritt Lane,"III"","Director","The Nature Conservancy of Louisiana","2022","n/a","n/a"
"Hancock Whitney Corporation","Director","H. Merritt Lane,"III"","","The Navy League of the United States New Orleans Council","2022","n/a","n/a"
"Hancock Whitney Corporation","Director","H. Merritt Lane,"III"","","The Pro Bono Publico Foundation","2022","n/a","n/a"
"Hancock Whitney Corporation","Chairman","Jerry L. Levens","CPA; Retired,"Partner"","Alexander,"Van Loon","Sloan","Levens & Favre","PLLC"","2022","CPA","n/a"
"Hancock Whitney Corporation","Director","Constantine S. Liollio","President","Plains Midstream Canada ULC","2022","n/a","n/a"
"Hancock Whitney Corporation","Director","Sonya C. Little","Chief Administrative Officer","Strategic Property Partners","2022","n/a","n/a"
"Hancock Whitney Corporation","Director","Thomas H. Olinde","Director and Manager","B. Olinde & Sons Company,"LLC"","2022","n/a","n/a"
