```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First State Bank of the Florida Keys Holding Company","Key West,"FL"","2023","Dr. Frank V. Bervaldi","n/a","n/a","n/a","3897519"
"First State Bank of the Florida Keys Holding Company","Key West,"FL"","2023","William O. Kemp,"Trustee"","n/a","n/a","n/a","3897519"
"First State Bank of the Florida Keys Holding Company","Key West,"FL"","2023","Susan J. Kemp,"Trustee"","n/a","n/a","n/a","3897519"
"First State Bank of the Florida Keys Holding Company","Coral Gables,"FL"","2023","Carl R. Zwerner,"Trustee (deceased)"","n/a","n/a","n/a","3897519"
"First State Bank of the Florida Keys Holding Company","Boca Raton,"FL"","2023","Paola M. Luptak 2020 Irrevocable Income Trust dated September 30,"2020*"","n/a","n/a","n/a","3897519"
"First State Bank of the Florida Keys Holding Company","Key West,"FL"","2023","Luis Cobo and Ana Cobo,"tenants by the entireties"","n/a","n/a","n/a","3897519"
"First State Bank of the Florida Keys Holding Company","Key West,"FL"","2023","T. Mark Jones and April Jones,"tenants by the entireties"","n/a","n/a","n/a","3897519"
"First State Bank of the Florida Keys Holding Company","Key West,"FL"","2023","JMS Dynasty Trust","n/a","n/a","n/a","3897519"
"First State Bank of the Florida Keys Holding Company","Key West,"FL"","2023","RAS Dynasty Trust","n/a","n/a","n/a","3897519"
"First State Bank of the Florida Keys Holding Company","Key West,"FL"","2023","WBS Dynasty Trust","n/a","n/a","n/a","3897519"
"First State Bank of the Florida Keys Holding Company","Key West,"FL"","2023","Jack and Terri Family Dynasty Trust","n/a","n/a","n/a","3897519"
"First State Bank of the Florida Keys Holding Company","Houston,"TX"","2023","Lande A. Spottswood","n/a","n/a","n/a","3897519"
"First State Bank of the Florida Keys Holding Company","Key West,"FL"","2023","William B. Spottswood,"Jr."","n/a","n/a","n/a","3897519"
"First State Bank of the Florida Keys Holding Company","Key West,"FL"","2023","Charles C. Spottswood","n/a","n/a","n/a","3897519"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
