```text
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Regions Financial Corporation","New York,"NY"","2014","BlackRock,"Inc. (and subsidiaries)"","voting securities","101466008","7.4%","3242830"
"Regions Financial Corporation","Malvern,"PA"","2014","The Vanguard Group,"Inc. (and subsidiaries)"","voting securities","103906457","7.54%","3242830"
"Regions Financial Corporation","Boston,"MA"","2014","State Street Corporation (and subsidiaries)","voting securities","68402880","4.9%","3242830"
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Regions Financial Corporation","Chairman,"President & Chief Executive Officer"","O. B. Grayson Hall,"Jr."","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Director","George W. Bryan","CEO","Old Waverly Properties,"LLC"","2014","CEO of Old Waverly Properties,"LLC"","3242830"
"Regions Financial Corporation","Director","Carolyn H. Byrd","Chairman and CEO","GlobalTech Financial,"LLC"","2014","Chairman and CEO,"GlobalTech Financial","LLC"","3242830"
"Regions Financial Corporation","Director","Carolyn H. Byrd","Chairman and CEO","Popeyes Louisiana Kitchen,"Inc."","2014","Chairman and CEO,"GlobalTech Financial","LLC"","3242830"
"Regions Financial Corporation","Director","Carolyn H. Byrd","Chairman and CEO","Federal Home Loan Mortgage Corporation","2014","Chairman and CEO,"GlobalTech Financial","LLC"","3242830"
"Regions Financial Corporation","Director","David J. Cooper,"Sr."","Vice Chairman","Cooper/T. Smith Corporation","2014","Vice Chairman of Cooper/T. Smith Corporation","3242830"
"Regions Financial Corporation","Director","David J. Cooper,"Sr."","Director","Alabama Power Company","2014","Vice Chairman of Cooper/T. Smith Corporation","3242830"
"Regions Financial Corporation","Director","Don DeFosset","Director","Terex Corporation","2014","Retired","3242830"
"Regions Financial Corporation","Director","Don DeFosset","Director","National Retail Properties","2014","Retired","3242830"
"Regions Financial Corporation","Director","Don DeFosset","Director","ITT Corporation","2014","Retired","3242830"
"Regions Financial Corporation","Director","Eric C. Fast","Director","Automatic Data Processing,"Inc."","2014","Retired","3242830"
"Regions Financial Corporation","Director","Eric C. Fast","Director","National Integrity Life Insurance Company","2014","Retired","3242830"
"Regions Financial Corporation","Director","Eric C. Fast","Director","Lord Abbett Family of Funds","2014","Retired","3242830"
"Regions Financial Corporation","Director","John D. Johns","Chairman,"President and CEO"","Protective Life Corporation","2014","Chairman,"President and CEO","Protective Life Corporation"","3242830"
"Regions Financial Corporation","Director","John D. Johns","Director","Alabama Power Company","2014","Chairman,"President and CEO","Protective Life Corporation"","3242830"
"Regions Financial Corporation","Director","John D. Johns","Director","The Southern Company","2014","Chairman,"President and CEO","Protective Life Corporation"","3242830"
"Regions Financial Corporation","Director","John D. Johns","Director","Genuine Parts Company","2014","Chairman,"President and CEO","Protective Life Corporation"","3242830"
"Regions Financial Corporation","Director","Charles D. McCrary","Director","Protective Life Corporation","2014","Retired","3242830"
"Regions Financial Corporation","Director","James R. Malone","Founding and Managing Partner","Qorval,"LLC"","2014","Founding and Managing Partner of Qorval,"LLC and Boyne Capital Partners","LLC"","3242830"
"Regions Financial Corporation","Director","James R. Malone","Founding and Managing Partner","Boyne Capital Partners,"LLC"","2014","Founding and Managing Partner of Qorval,"LLC and Boyne Capital Partners","LLC"","3242830"
"Regions Financial Corporation","Director","James R. Malone","Director","Ametek,"Inc."","2014","Founding and Managing Partner of Qorval,"LLC and Boyne Capital Partners","LLC"","3242830"
"Regions Financial Corporation","Director","James R. Malone","Chairman","Nautic Global Group","2014","Founding and Managing Partner of Qorval,"LLC and Boyne Capital Partners","LLC"","3242830"
"Regions Financial Corporation","Director","Ruth Ann Marshall","Director","ConAgra Foods,"Inc."","2014","Retired","3242830"
"Regions Financial Corporation","Director","Ruth Ann Marshall","Director","Global Payments,"Inc."","2014","Retired","3242830"
"Regions Financial Corporation","Director","Ruth Ann Marshall","Director","Pella Corporation","2014","Retired","3242830"
"Regions Financial Corporation","Director","Susan W. Matlock","Director","Blue Cross/Blue Shield of Alabama","2014","Retired","3242830"
"Regions Financial Corporation","Director","John E. Maupin,"Jr."","Director","LifePoint Hospitals,"Inc."","2014","Retired","3242830"
"Regions Financial Corporation","Director","John E. Maupin,"Jr."","n/a","VALIC Company I & II","2014","Retired","3242830"
"Regions Financial Corporation","Director","John E. Maupin,"Jr."","n/a","Health South Corp.","2014","Retired","3242830"
"Regions Financial Corporation","Director","Lee J. Styslinger III","Chairman and CEO","Altec,"Inc."","2014","Chairman and CEO of Altec,"Inc."","3242830"
"Regions Financial Corporation","Director","Lee J. Styslinger III","Director","Vulcan Materials Company","2014","Chairman and CEO of Altec,"Inc."","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"Chief Financial Officer"","David J. Turner,"Jr."","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"General Counsel and Corporate Secretary"","Fournier J. Gale,"III"","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"Chief Risk Officer"","C. Matthew Lusco","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"Head of Regional Banking Group"","John B. Owen","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"East Region President"","Brett D. Couch","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"Chief Credit Officer"","Barb Godin","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"Head of Strategic Planning and Execution"","C. Keith Herron","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"South Region President"","William E. Horton","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"Chief Financial Officer for Business Operations and Support"","Ellen S. Jones","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"Director of Human Resources"","David R. Keenan","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"Head of Consumer Services Group"","Scott M. Peters","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"Head of Wealth Management Group"","William D. Ritter","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"Head of Operations and Technology Group"","Cynthia M. Rogers","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"Mid-America Region President"","Ronald G. Smith","n/a","n/a","2014","n/a","3242830"
"Regions Financial Corporation","Senior Executive Vice President,"Head of Corporate Banking Group"","John M. Turner,"Jr."","n/a","n/a","2014","n/a","3242830"
```
