```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Commerce Bancorp,"Inc."","Director & Chairman","William B. Marsh","Chairman & Executive Officer","First Commerce Bank","2023","n/a","n/a"
"First Commerce Bancorp,"Inc."","Director & Board Secretary","Robert E. Wiles Jr.","Director,"Board Secretary","Executive Officer"","First Commerce Bank","2023","n/a","n/a"
"First Commerce Bancorp,"Inc."","Director","David Kennedy","Director","Southern Carton Co Inc","2023","Manufacturing-Southern Carton Co Inc","n/a"
"First Commerce Bancorp,"Inc."","Director","James L. Russell,"Jr."","Agent","Russell Realty","2023","Business Owner/Real Estate Agent","n/a"
"First Commerce Bancorp,"Inc."","Director","Jason Jent","Owner","David Jent Realty & Auction","2023","Business Owner/Real Estate Agent","n/a"
"First Commerce Bancorp,"Inc."","Director","Jason Jent","Owner","Jent & Huey","2023","Business Owner/Real Estate Agent","n/a"
"First Commerce Bancorp,"Inc."","Director","Jason Jent","Owner","Jent Huey Richardson Tietgens Partnership","2023","Business Owner/Real Estate Agent","n/a"
"First Commerce Bancorp,"Inc."","Director","Jason Jent","Owner","Jent Properties","2023","Business Owner/Real Estate Agent","n/a"
"First Commerce Bancorp,"Inc."","Director","Jason Jent","Owner","Jent,"Jent & Richardson"","2023","Business Owner/Real Estate Agent","n/a"
"First Commerce Bancorp,"Inc."","Director","Jason Jent","Owner","Jent & Richardson","2023","Business Owner/Real Estate Agent","n/a"
"First Commerce Bancorp,"Inc."","Director","Jason Jent","Owner","Jent,"Moore","Huey"","2023","Business Owner/Real Estate Agent","n/a"
"First Commerce Bancorp,"Inc."","Director","Jason Jent","Owner","Jason Jent & Mark Lane","2023","Business Owner/Real Estate Agent","n/a"
"First Commerce Bancorp,"Inc."","Director","Jason Jent","Owner","Jordan Jent & Jason Jent","2023","Business Owner/Real Estate Agent","n/a"
"First Commerce Bancorp,"Inc."","Director","Phyllis L. Brown","CEO","Marshall Medical Center","2023","Business Administrator","n/a"
"First Commerce Bancorp,"Inc."","Director","Luke T. Buckley","President/CEO","First Commerce Bank","2023","n/a","n/a"
"First Commerce Bancorp,"Inc."","Director","Catherine Lee Bussart","Judge","Marshall County General Sessions Judge","2023","Judge","n/a"
"First Commerce Bancorp,"Inc."","Director","John C Marsh","Investor","First Commerce Bank","2023","Retired/Real Estate Investor","n/a"
"First Commerce Bancorp,"Inc."","Director","Thomas H Hawkins IV","CEO","Lewisburg Printing","2023","Business Owner/Administrator","n/a"
"First Commerce Bancorp,"Inc."","Director","Thomas H Hawkins IV","CEO","Hawk Converting LLC","2023","Business Owner/Administrator","n/a"
"First Commerce Bancorp,"Inc."","Chief Financial Officer-Executive Officer","Tiffany Allen","Chief Financial Officer-Executive Officer","First Commerce Bank","2023","n/a","n/a"
"First Commerce Bancorp,"Inc."","Executive Vice President-Executive Officer","David D Delk","Executive Vice President-Executive Officer","First Commerce Bank","2023","n/a","n/a"
"First Commerce Bancorp,"Inc."","Executive Vice President-Executive Officer","Kristen Gold","Executive Vice President-Executive Officer","First Commerce Bank","2023","n/a","n/a"
```
