```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Regent Bancorp,"Inc."","New York,"NY"","2015","Basswood Related Interests","Common","441826","10%","2891006"
"Regent Bancorp,"Inc."","Boston,"MA"","2015","Ithan Creek Investors USB,"LLC"","Common","441826","10%","2891006"
"Regent Bancorp,"Inc."","New York,"NY"","2015","Consector Partners Master Fund,"LP"","Common","381818","9%","2891006"
"Regent Bancorp,"Inc."","Fulton,"MD"","2015","Bridge Equities III,"LLC"","Common","363634","8%","2891006"
"Regent Bancorp,"Inc."","Berwyn,"PA"","2015","Joel S. Lawson IV","Common","363636","8%","2891006"
"Regent Bancorp,"Inc."","Franklin Lakes,"NJ"","2015","Richard Jacinto II,"Roth IRA FCC As Custodian"","Common","145460","9%","2891006"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Regent Bancorp,"Inc."","Chairman and Chief Executive Officer","Cyril S. Spiro","Chairman and Chief Executive Officer","Regent Bank","2015","n/a","2891006"
"Regent Bancorp,"Inc."","Director","Thomasina Caporella","Owner","University Centre","2015","Owner - University Centre","2891006"
"Regent Bancorp,"Inc."","Director","Thomasina Caporella","President and Director","Thomasina Caporella Racing Stables","2015","Owner - University Centre","2891006"
"Regent Bancorp,"Inc."","Director","Thomasina Caporella","President,"Secretary and Treasurer"","Falcon Estates","2015","Owner - University Centre","2891006"
"Regent Bancorp,"Inc."","Director","G. Jean Cerra","Retired Dean","n/a","2015","(Retired) Dean -- School of Human Performance and Leisure Sciences -- Barry University","2891006"
"Regent Bancorp,"Inc."","Director","John C. Csapo","Chief Development Officer","The Kolter Group,"LLC"","2015","Chief Development Officer --- The Kolter Group,"LLC"","2891006"
"Regent Bancorp,"Inc."","Director","Eric Goldberg","Senior Analyst","Basswood Capital Management,"LLC"","2015","Senior Analyst - Basswood Capital Management,"LLC"","2891006"
"Regent Bancorp,"Inc."","Director","Alfred D. Griffin,"Jr."","President,"Secretary and Director"","Grifs Western,"Inc."","2015","President - Grifs Western,"Inc."","2891006"
"Regent Bancorp,"Inc."","Director","Alfred D. Griffin,"Jr."","Manager","Rodeo Square,"LLC"","2015","President - Grifs Western,"Inc."","2891006"
"Regent Bancorp,"Inc."","Director","Olin M. Hill,"III"","Vice President","JB Construction & Design,"Inc."","2015","Vice President - JB Construction & Design,"Inc."","2891006"
"Regent Bancorp,"Inc."","Director","Olin M. Hill,"III"","Vice President","JB Interior Group,"Inc."","2015","Vice President - JB Construction & Design,"Inc."","2891006"
"Regent Bancorp,"Inc."","Director","Andrew Jose","Co-Founder & Managing Partner","FJ Capital Management,"LLC"","2015","Co-Founder & Managing Partner - FJ Capital Management,"LLC"","2891006"
"Regent Bancorp,"Inc."","Director","Joel S. Lawson IV","Managing Member","Cloister Capital LLC","2015","Managing Member - Cloister Capital LLC","2891006"
"Regent Bancorp,"Inc."","Director","Irving Rosenbaum","Executive Dean","n/a","2015","Executive Dean for Administration -- Nova Southeastern University","2891006"
"Regent Bancorp,"Inc."","Director","George D. Town","Advanced Insurance","n/a","2015","Advanced Insurance Underwriters","2891006"
"Regent Bancorp,"Inc."","Director","Barry S. Webber","Attorney","n/a","2015","Attorney - Hinden,"McLean & Arbeiter P.A."","2891006"
"Regent Bancorp,"Inc."","President and Chief Operating Officer","Neill LeCorgne","n/a","n/a","2015","n/a","2891006"
"Regent Bancorp,"Inc."","Executive Vice President and Chief Financial Officer","Pamela Joy Owens","n/a","n/a","2015","n/a","2891006"
"Regent Bancorp,"Inc."","Executive Vice President","James D. Afflerback","n/a","n/a","2015","n/a","2891006"
"Regent Bancorp,"Inc."","Executive Vice President","Dawn H. Calder","n/a","n/a","2015","n/a","2891006"
```
