"Okay","I will extract the requested information and format it into two CSV tables as you've specified."
```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Business First Bancshares,"Inc."","Baton Rouge,"LA"","2016","n/a","n/a","n/a","n/a","3488850"
```
```text
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Business First Bank","Director","Lloyd Alford","Owner","Benny's Car Wash","2016","Car Wash Owner","3488850"
"Business First Bank","Director","John Graves","President","Evans-Graves Engineers,"Inc."","2016","Engineer","3488850"
"Business First Bank","Director","Robert Greer","n/a","n/a","2016","Retired","3488850"
"Business First Bank","Director","David L. Laxton,"III"","n/a","n/a","2016","Retired","3488850"
"Business First Bank","Director","Rolfe H. McCollister,"Jr"","Publisher / Chairman & Founder","Louisiana Business,"Inc."","2016","Publisher","3488850"
"Business First Bank","Director","Andrew D. McLindon","President","Mainspring Companies,"LLC"","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","MBD Construction,"LLC"","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","MBD Maintenance,"LLC"","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","MBD Automation,"LLC"","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","McLindon Development Group","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","Four Real Estate Services,"LLC"","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","Genlease,"LLC"","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","HBP 6,"LLC"","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","HBP 8,"LLC"","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","ORH 3,"LLC"","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","ORH 5,"LLC"","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","Bromley Townhomes,"LLC"","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","RHP 2,"LLC"","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","McLindon Commerce,"LLC"","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","Stromberg Townhomes,"LLC"","2016","General Contractor","3488850"
"Business First Bank","Director","Andrew D. McLindon","Manager","Office @ River Highland","2016","General Contractor","3488850"
"Business First Bank","President,"CEO and Director"","David Melville,"III"","n/a","n/a","2016","n/a","3488850"
"Business First Bank","Director","Patrick E. Mockler","President","Mockler Beverage Co.","2016","President of Beverage Distributor","3488850"
"Business First Bank","Director","David Montgomery","Partner","Brothers Ventures,"LLC"","2016","Insurance","3488850"
"Business First Bank","Director","David Montgomery","VP / Partner","Montgomery Agency,"Inc."","2016","Insurance","3488850"
"Business First Bank","Director","Arthur Price","President / Owner / Manager","KIT Exploration,"Inc."","2016","CFO of Oil Company","3488850"
"Business First Bank","Director","Arthur Price","Manager / Managing Member","PEMP Investments,"LLC"","2016","CFO of Oil Company","3488850"
"Business First Bank","VP,"Corporate Affairs"","Heather Roemer","n/a","n/a","2016","n/a","3488850"
"Business First Bank","Director","Fayez K. Shamieh,"MD"","President","Fayez K. Shemieh Medical Corporation","2016","Neurologist","3488850"
"Business First Bank","Director","Stewart Slack","Partner","JSW Group","2016","Real Estate Developer","3488850"
"Business First Bank","Director","Stewart Slack","Partner","Slack Alost Development","2016","Real Estate Developer","3488850"
"Business First Bank","Director","Stewart Slack","Partner / Manager","Bel Sole Rental Company","2016","Real Estate Developer","3488850"
"Business First Bank","Director","Kenneth Smith","President / CEO / Owner","T. Baker Smith,"LLC"","2016","Engineer","3488850"
"Business First Bank","Director","Kenneth Smith","Member","Four C's of Houma,"LLC"","2016","Engineer","3488850"
"Business First Bank","Director","Kenneth Smith","Manager","TBS Holdings,"LLC"","2016","Engineer","3488850"
"Business First Bank","Director","Kenneth Smith","Manager","Mega Beast,"LLC"","2016","Engineer","3488850"
"Business First Bank","Director","Thomas Everett Stewart","n/a","n/a","2016","Retired","3488850"
"Business First Bank","Director","Steve White","Business Manager","William A. Robinson Trust","2016","Business Manager","3488850"
"Business First Bank","Director","Steve White","Managing Partner","ROBCO Fossil Fuels","2016","Business Manager","3488850"
"Business First Bank","Director","Steve White","Managing Partner","ROISO Energy,"LLC"","2016","Business Manager","3488850"
"Business First Bank","Director","Steve White","Partner","Steven's Energy,"LLC"","2016","Business Manager","3488850"
"Business First Bank","Director","Steve White","Partner","MLB Realty,"LLC"","2016","Business Manager","3488850"
"Business First Bank","Director","Steve White","Partner","SRW Holdings,"LLC"","2016","Business Manager","3488850"
"Business First Bank","Director","Steve White","Partner","GRB White,"LLC"","2016","Business Manager","3488850"
"Business First Bank","Director","Steve White","Partner","F&S Realty,"LLC"","2016","Business Manager","3488850"
"Business First Bank","Director","Robert Yarborough","CEO","Manda Packing Co.,"LLC"","2016","Packaging Company Owner","3488850"
"Business First Bank","Director","Robert Yarborough","Partner","3M Management Co.,"LLC"","2016","Packaging Company Owner","3488850"
```
