"Okay","I understand. Here are the two CSV tables extracted from the provided FR Y-6 document","following all of your instructions:"
```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"
"Alamerica BancCorp,"Inc."","Birmingham","2017","Donald V. Watkins","Common Stock","473089","47.31%"
"Alamerica BancCorp,"Inc."","Birmingham","2017","Clarissa B. Harms","Common Stock","115735","11.57%"
"Alamerica BancCorp,"Inc."","Birmingham","2017","Daryl E Harms Irrevocable Trust for Hannah K. Harms*","Common Stock","33079","3.31%"
"Alamerica BancCorp,"Inc."","Birmingham","2017","Daryl E Harms Irrevocable Trust for Emma F. Harms*","Common Stock","33079","3.31%"
"Alamerica BancCorp,"Inc."","Birmingham","2017","Lawrence R. Tate","Common Stock","179078","17.91%"
"Alamerica BancCorp,"Inc."","Montgomery","2017","Kenneth L. Thomas","Common Stock","120596","12.06%"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Donald V. Watkins,"PC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","First Highland Group","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Second Highland Group","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Nabirm Global,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","W.S. Aviation,"LLC (inactive)"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","The Snell Group,"LLC (inactive/dissolved)"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Watkins Aviation,"LLC (inactive)"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Gibraltar Entertainment International,"LLC (inactive)"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada Resource Group and Affiliates,"including but not limited to: *"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Controlled Environmental Systems Corp.","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada OxyNol,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada OxyNol US-1,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Pencor-Masada OxyNol,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Pencor Orange Corp.","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Watkins Pencor,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","OxyNol,"US-1"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","W2E Resources,"S.A."","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","OxyNol Solutions,"Ltd."","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada Clean Earth Solutions-Asia,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada Clean Earth Solutions-Saudi Arabia,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada-Ecuador International Energy,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","GDA Energy International,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada Clean Earth Solutions-South Korea,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Coberal Energy International,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada Energy International-SL,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada-South Africa Energy International,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada Oxynol-South Africa Energy International II,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada-Haiti International Energy,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada-Clean Earth Solutions-Zimbabwe,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada Clean Earth Solutions-Turkey,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada-WS International Energy,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director","Donald V. Watkins","None","Masada-TCJC International Energy,"LLC"","2017"
"Alamerica BancCorp,"Inc."","Director & President/CEO","Lawrence R. Tate","Director","Alamerica Bank","2017"
"Alamerica BancCorp,"Inc."","Shareholder","Clarissa B. Harms","None","n/a","2017"
"Alamerica BancCorp,"Inc."","Director","Kenneth L. Thomas","Director","Alamerica Bank","2017"
"Alamerica BancCorp,"Inc."","Director","Mike C. Weaver","President","Alamerica Bank","2017"
"Alamerica BancCorp,"Inc."","Director","Matt Rockett","Director","Alamerica Bank","2017"
"Alamerica BancCorp,"Inc."","Director","Matt Rockett","Executive Vice President/CLO","n/a","2017"
"Alamerica BancCorp,"Inc."","Secretary/Treasurer","Tom Healan","Senior VP/CFO","Alamerica Bank","2017"
```
