"Okay","I will extract the requested data and format it as CSV files."
```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Citizens National Banc Corp.","Meridian,"MS"","2022","Archie R. McDonnell,"Jr."","n/a","5658","4.37%","n/a"
"Citizens National Banc Corp.","Meridian,"MS"","2022","William A. Moak","n/a","5634","4.35%","n/a"
"Citizens National Banc Corp.","Meridian,"MS"","2022","John H. Carmichael,"Jr."","n/a","4243","3.27%","n/a"
"Citizens National Banc Corp.","Meridian,"MS"","2022","Sam W. Jones,"Jr."","n/a","3780","2.92%","n/a"
"Citizens National Banc Corp.","Meridian,"MS"","2022","Stephen C. Johnson","n/a","3373","2.60%","n/a"
"Citizens National Banc Corp.","Meridian,"MS"","2022","John Robert Thomas","n/a","3259","2.52%","n/a"
"Citizens National Banc Corp.","Meridian,"MS"","2022","Gregory K. Stewart","n/a","3018","2.33%","n/a"
"Citizens National Banc Corp.","Meridian,"MS"","2022","James W. Crigler,"Jr."","n/a","2987","2.31%","n/a"
"Citizens National Banc Corp.","Meridian,"MS"","2022","William C. Taylor,"III"","n/a","2862","2.21%","n/a"
"Citizens National Banc Corp.","Meridian,"MS"","2022","John C. Henegan","n/a","2784","2.15%","n/a"
"Citizens National Banc Corp.","Meridian,"MS"","2022","Michael L. Herrington","n/a","2737","2.12%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Citizens National Banc Corp.","President","Archie R. McDonnell,"Jr."","n/a","n/a","2022","n/a","n/a"
"Citizens National Banc Corp.","Director","William A. Moak","n/a","n/a","2022","Certified Public Accountant","n/a"
"Citizens National Banc Corp.","Director","John H. Carmichael,"Jr."","n/a","n/a","2022","n/a","n/a"
"Citizens National Banc Corp.","Director","Sam W. Jones,"Jr."","n/a","n/a","2022","n/a","n/a"
"Citizens National Banc Corp.","Director","Stephen C. Johnson","n/a","n/a","2022","Certified Public Accountant","n/a"
"Citizens National Banc Corp.","Director","John Robert Thomas","n/a","n/a","2022","Certified Public Accountant","n/a"
"Citizens National Banc Corp.","Director","Gregory K. Stewart","n/a","n/a","2022","n/a","n/a"
"Citizens National Banc Corp.","Director","James W. Crigler,"Jr."","n/a","n/a","2022","Attorney","n/a"
"Citizens National Banc Corp.","Director","William C. Taylor,"III"","n/a","n/a","2022","Executive Vice President","n/a"
"Citizens National Banc Corp.","Director","John C. Henegan","n/a","n/a","2022","Attorney","n/a"
"Citizens National Banc Corp.","Director","Michael L. Herrington","n/a","n/a","2022","Physician","n/a"
```
