```csv
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"USCB Financial Holdings Inc","Philadelphia,"PA"","2022","Patriot Financial Partners II,"LP and Patriot Financial Partners Parallel II","LP"","Common A Voting Stock","4485909","22.43%","n/a"
"USCB Financial Holdings Inc","New York,"NY"","2022","Priam Capital Fund II,"LP"","Common A Voting Stock","4485909","22.43%","n/a"
```
```csv
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"USCB Financial Holdings Inc","Chairman & Director","Aida Levitan","Chairman & Director","The Levitan Group","2022","n/a","n/a"
"USCB Financial Holdings Inc","Director","Kirk Wycoff","Managing Partner","Patriot Financial Partners,"LP"","2022","Managing Partner","n/a"
"USCB Financial Holdings Inc","Director","Howard Feinglass","Managing Partner","Priam Capital","2022","Managing Partner","n/a"
"USCB Financial Holdings Inc","Director","Howard Feinglass","Managing Partner","Priam Capital Fund 1","2022","Managing Partner","n/a"
"USCB Financial Holdings Inc","Director","Howard Feinglass","Managing Partner","Priam Capital Fund II","2022","Managing Partner","n/a"
"USCB Financial Holdings Inc","Director","Ramon Abadin","Partner","Ramon A Abadin,"P.A."","2022","Partner","n/a"
"USCB Financial Holdings Inc","Director","Ramon Abadin","Partner","Abadin Cook Properties,"LLC"","2022","Partner","n/a"
"USCB Financial Holdings Inc","Director","Bernardo Fernandez","Chief Executive Officer","Baptist Health Medical Group","2022","Chief Executive Officer Baptist Health Medical Group","n/a"
"USCB Financial Holdings Inc","Director","Ramon Rodriguez","Chief Executive Officer","Cable Insurance Company","2022","Chief Executive Officer Cable Insurance Company","n/a"
"USCB Financial Holdings Inc","Director","Ramon Rodriguez","Chief Executive Officer","Withmy Doc,"Inc"","2022","Chief Executive Officer Cable Insurance Company","n/a"
"USCB Financial Holdings Inc","Director","Ramon Rodriguez","Chief Executive Officer","Crombet LLLP","2022","Chief Executive Officer Cable Insurance Company","n/a"
"USCB Financial Holdings Inc","Director","Robert Kafafian","Chief Executive Officer","The Kafafian Group,"Inc"","2022","Chief Executive Officer The Kafafian Group,"Inc"","n/a"
"USCB Financial Holdings Inc","Director","Robert Kafafian","Chief Executive Officer","The Kafafian Group","2022","Chief Executive Officer The Kafafian Group,"Inc"","n/a"
"USCB Financial Holdings Inc","Director","Maria Alonso","Chief Executive Officer","Northeast University","2022","Chief Executive Officer Northeast University","n/a"
"USCB Financial Holdings Inc","President,"Chief Executive Officer and Director"","Luis de la Aguilera","n/a","n/a","2022","n/a","n/a"
"USCB Financial Holdings Inc","Chief Financial Officer","Robert Anderson","n/a","n/a","2022","n/a","n/a"
"USCB Financial Holdings Inc","Chief Credit Officer","Benigno Pazos","n/a","n/a","2022","n/a","n/a"
"USCB Financial Holdings Inc","Chief Lending Officer","Nicholas Bustle","n/a","Hips I,"LLC"","2022","n/a","n/a"
"USCB Financial Holdings Inc","Chief Lending Officer","Nicholas Bustle","n/a","Hips II,"LLC"","2022","n/a","n/a"
"USCB Financial Holdings Inc","Chief Lending Officer","Nicholas Bustle","n/a","Big Investment Group Inc","2022","n/a","n/a"
"USCB Financial Holdings Inc","Director of Sales & Marketing","Martha Guerra-Kattou","n/a","Decroly Learning Center","2022","n/a","n/a"
"USCB Financial Holdings Inc","Director of Operations & Information Technology","Andres Collazo","n/a","n/a","2022","n/a","n/a"
"USCB Financial Holdings Inc","Head of Global Banking Division","Oscar Gomez","n/a","n/a","2022","n/a","n/a"
"USCB Financial Holdings Inc","General Counsel","Jalal ""Jay"" Shehadeh","n/a","n/a","2022","n/a","n/a"
```
