```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"TGR FINANCIAL,"INC."","Andover,"MA"","2018","John Rodgers,"LP"","n/a","1355737","7.84%","n/a"
"TGR FINANCIAL,"INC."","Andover,"MA"","2018","Endicott Group","n/a","1355737","7.84%","n/a"
"TGR FINANCIAL,"INC."","Atlanta,"GA"","2018","GMT Capital Group","n/a","2673503","15.45%","n/a"
"TGR FINANCIAL,"INC."","New York,"NY"","2018","Lightyear Group","n/a","1552783","8.98%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"TGR FINANCIAL,"INC."","Director","Adam D. Compton","Partner","Horizon Partners,"Ltd"","2018","Investment Specialist Morgan Stanley","n/a"
"TGR FINANCIAL,"INC."","Director","Dulce V. Dudley","Partner","Lighthouse Pediatrics of Naples","2018","Partner Lighthouse Pediatrics of Naples","n/a"
"TGR FINANCIAL,"INC."","Chairman & CEO","Robert M. Feerick","Chairman","Xymox Technologies,"Inc."","2018","Director Horizon Partners,"Ltd"","n/a"
"TGR FINANCIAL,"INC."","Vice President","J. Michael Gibbons","Member","W.R. Endicott III","2018","Vice President Endicott Management Company","n/a"
"TGR FINANCIAL,"INC."","Vice President","J. Michael Gibbons","Member","W.R. Endicott IV","2018","Vice President Endicott Management Company","n/a"
"TGR FINANCIAL,"INC."","Vice President","J. Michael Gibbons","Investor","W.R.E. SPV I LLC","2018","Vice President Endicott Management Company","n/a"
"TGR FINANCIAL,"INC."","Managing Partner","John J. Guinee","n/a","n/a","2018","Managing Partner Constitution Capital Partners,"LLC"","n/a"
"TGR FINANCIAL,"INC."","Director","Michael J. Kerschner","Partner","Free I LLC","2018","Commissioner Seneca County,"Ohio"","n/a"
"TGR FINANCIAL,"INC."","Director","Bradford B. Kopp","Director","Radius Bank","2018","Retired","n/a"
"TGR FINANCIAL,"INC."","Director","James S. Lindsay","Partner","Dor-J's LLP","2018","The Lindsay Company","n/a"
"TGR FINANCIAL,"INC."","Director","James S. Lindsay","Partner","720 Commons LLC","2018","The Lindsay Company","n/a"
"TGR FINANCIAL,"INC."","Director","Edward J. Mace","Chief Operating Officer","Ribek Corporation","2018","CPA","n/a"
"TGR FINANCIAL,"INC."","Director","Donald W. Major","n/a","n/a","2018","Retired","n/a"
"TGR FINANCIAL,"INC."","SEVP & Chief Admin. Officer","Robert T. Reichert","n/a","n/a","2018","Realtor","n/a"
"TGR FINANCIAL,"INC."","Director & President","Garrett S. Richter","n/a","n/a","2018","n/a","n/a"
"TGR FINANCIAL,"INC."","Chairman & Chief Executive Officer","Gary L. Tice","n/a","n/a","2018","Chairman","n/a"
"TGR FINANCIAL,"INC."","Director","Robert T. Zellers","n/a","n/a","2018","President Tamiami Ford & Tamiami Hyundai","n/a"
```
