"Okay","here are the two tables in CSV format","following your instructions."
```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"CAMILLA BANCSHARES,"INC."","Camilla,"GA"","2014","William H. Butler Marital Trust B","n/a","1068","8.7","n/a"
"CAMILLA BANCSHARES,"INC."","Camilla,"GA"","2014","Willene O'Neal Muggridge Asset Management Trust","n/a","8484","69.3","n/a"
"CAMILLA BANCSHARES,"INC."","Camilla,"GA"","2014","Ray T. Muggridge III and Melanie M. Kemp,"Trustees"","n/a","8484","69.3","n/a"
"CAMILLA BANCSHARES,"INC."","Camilla,"GA"","2014","Janet Butler Stallings","n/a","800","6.5","n/a"
"CAMILLA BANCSHARES,"INC."","Thomaston,"GA"","2014","David E. Wright","n/a","760","6.2","n/a"
```
```text
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Bank of Camilla","Chairman","Ray T. Muggridge,"III"","CEO","Camilla Builders Supply Inc","2014","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","CEO","RTM Associates Inc","2014","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","CEO","RMBC Inc","2014","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Partner","RMBC Enterprises LLC","2014","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Partner","Muggridge & Wimberly Limited LLC","2014","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Secretary","Pelham Oil & Fertilizer Inc","2014","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Partner","Muggridge & Kemp","2014","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Co-Trustee","Willene O'Neal Muggridge Asset Management Trust","2014","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","CEO","619 Mountain Drive,"LLC"","2014","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Manager","R.M.B.C. Real Estate Management,"LLC"","2014","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Co-Trustee","R.M.B.C. Real Estate Trust","2014","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Co-Trustee","Willene O'Neal Muggridge Life Insurance Trust","2014","Banking/Finance","124830"
"Bank of Camilla","Director","E. Butler McDonald","n/a","n/a","2014","Retired Banking/Finance","124830"
"Bank of Camilla","Director","Donald E. Shirah","CEO","Red Hill Farm Enterprise Inc","2014","Farming","124830"
"Bank of Camilla","Director","Ray E. Dixon","CEO","Dixon Hardware & Furniture Co Inc","2014","Retail","124830"
"Bank of Camilla","Director","Ray E. Dixon","CEO","R.D. Properties & Investments Inc","2014","Retail","124830"
"Bank of Camilla","Director","Ray E. Dixon","CEO","Dixon Enterprises Inc","2014","Retail","124830"
"Bank of Camilla","Director","Ray E. Dixon","Secretary","Dixon Properties Group Inc","2014","Retail","124830"
"Bank of Camilla","Director","Ray E. Dixon","Secretary","Dixon Rental Inc","2014","Retail","124830"
"Bank of Camilla","Director","Melanie M. Kemp","Secretary","Camilla Builders Supply Inc","2014","Director","124830"
"Bank of Camilla","Director","Melanie M. Kemp","Secretary","RTM Associates Inc","2014","Director","124830"
"Bank of Camilla","Director","Melanie M. Kemp","Secretary","RMBC Inc","2014","Director","124830"
"Bank of Camilla","Director","Melanie M. Kemp","Partner","RMBC Enterprises LLC","2014","Director","124830"
"Bank of Camilla","Director","Melanie M. Kemp","Partner","Pelham Oil & Fertilizer Inc","2014","Director","124830"
"Bank of Camilla","Director","Janet B. Stallings","CEO","Delta Petroleum Products Inc","2014","Lease and Holding Company","124830"
"Bank of Camilla","Vice Chairman","David E. Wright","Secretary","E. L. Butler Farms Inc","2014","Banking/Finance","124830"
```
