```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Capital Bank Financial Corp.","New York,"NY"","2014","Crestview Partners II,"GP","L.P."","Common Stock","2883760","9.55%","n/a"
"Capital Bank Financial Corp.","Baltimore,"MD"","2014","T. Rowe Price","Common Stock","2437460","8.1%","n/a"
"Capital Bank Financial Corp.","Charlotte,"NC"","2014","R. Eugene Taylor","Common Stock","2222165","7.37%","n/a"
"Capital Bank Financial Corp.","Los Angeles,"CA"","2014","NMQ Investment Management Company,"LLC"","Common Stock","1925636","6.42%","n/a"
"Capital Bank Financial Corp.","Houston,"TX"","2014","Vaughan Nelson Investment Management,"L.P."","Common Stock","1956006","6.5%","n/a"
"Capital Bank Financial Corp.","Valley Forge,"PA"","2014","Vanguard Group Inc.","Common Stock","1741520","5.36%","n/a"
"Capital Bank Financial Corp.","Boston,"MA"","2014","Wellington Management Co. LLP","n/a","n/a","7.80%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Capital Bank Financial Corp.","Chairman,"Chief Executive Officer","Director"","R. Eugene Taylor","Chairman,"President","Chief Executive Officer"","Capital Bank","2014","n/a","4160667"
"Capital Bank Financial Corp.","Executive Vice President,"Chief Financial Officer"","Christopher G. Marshall","Director,"Exec. Vice President","Chief Financial Officer"","Capital Bank","2014","n/a","4160667"
"Capital Bank Financial Corp.","Executive Vice President,"Chief Credit Officer"","R. Bruce Singletary","Director,"Executive Vice President","Chief Credit Officer"","Capital Bank","2014","n/a","4160667"
"Capital Bank Financial Corp.","Executive Vice President,"Chief of Strategic Planning and Investment Relations"","Kenneth A. Posner","Director,"Executive Vice President","Chief of Strategic Planning and Investment Relations"","Capital Bank","2014","n/a","4160667"
"Capital Bank Financial Corp.","Executive Vice President,"Chief of Strategic Planning and Investment Relations"","Kenneth A. Posner","Managing Member","Table Rock Management LLC","2014","n/a","4160667"
"Capital Bank Financial Corp.","Executive Vice President,"Chief of Strategic Planning and Investment Relations"","Kenneth A. Posner","Managing Member","Shawangunk Adventures,"LLC"","2014","n/a","4160667"
"Capital Bank Financial Corp.","Executive Vice President,"General Counsel & Corporate Secretary"","Vincent M. Lichtenberger","Executive Vice President,"General Counsel & Corporate Secretary"","n/a","2014","n/a","4160667"
"Capital Bank Financial Corp.","Sr. Vice President","Maria Justo","Enterprise Risk Executive","n/a","2014","n/a","4160667"
"Capital Bank Financial Corp.","Executive Vice President","Kenneth Kavanaugh","Consumer Banking and Private Wealth Management Executive","n/a","2014","n/a","4160667"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Officer","Crestview Advisors,"LLC"","2014","Investment Advisor","4160667"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Officer","Crestview,"L.L.C."","2014","Investment Advisor","4160667"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Officer","Elm Rock Partners LLC","2014","Investment Advisor","4160667"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Member","DeMartini Investors L.L.C.","2014","Investment Advisor","4160667"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Member","DeMartini Investors L.P.","2014","Investment Advisor","4160667"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Member","DeMartini Investors II,"L.P."","2014","Investment Advisor","4160667"
"Capital Bank Financial Corp.","Director","Richard M. DeMartini","Member","DeMartini Investors III,"L.P."","2014","Investment Advisor","4160667"
"Capital Bank Financial Corp.","Director","Peter N. Foss","Trustee","First Tee of Charlotte","2014","Leader of General Electric Co./ NFL Brain Research program","4160667"
"Capital Bank Financial Corp.","Director","Peter N. Foss","Trustee","World War II Museum","2014","Leader of General Electric Co./ NFL Brain Research program","4160667"
"Capital Bank Financial Corp.","Director","William A. Hodges","President and Owner","LKW Aviation,"LLC"","2014","Residential Developer and Homebuilder","4160667"
"Capital Bank Financial Corp.","Director","William A. Hodges","President and Owner","LKW Properties LLC","2014","Residential Developer and Homebuilder","4160667"
"Capital Bank Financial Corp.","Director","Marc D. Oken","Managing Partner","Falfurrias Capital Partners,"LP"","2014","Private Equity Investor","4160667"
"Capital Bank Financial Corp.","Director","Marc D. Oken","Managing Partner","Falfurrias Management Partners,"LLC"","2014","Private Equity Investor","4160667"
"Capital Bank Financial Corp.","Director","Marc D. Oken","General Partner","American Safety Council","2014","Private Equity Investor","4160667"
"Capital Bank Financial Corp.","Director","Martha M. Bachman","Trustee","Laughlin Health Care Foundation","2014","Financial Consultant","4160667"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","CEO","Earthtec Of NC,"Inc."","2014","CEO,"Earthtec of NC","Inc."","4160667"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Chairman","Sanford Lee County Regional Airport Authority","2014","CEO,"Earthtec of NC","Inc."","4160667"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","VP","Lee County Economic Development Corp.","2014","CEO,"Earthtec of NC","Inc."","4160667"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Amos Properties,"LLC"","2014","CEO,"Earthtec of NC","Inc."","4160667"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Apex Investors,"LLC"","2014","CEO,"Earthtec of NC","Inc."","4160667"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","B & L of NC,"LLC"","2014","CEO,"Earthtec of NC","Inc."","4160667"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Carolina Independent Properties,"LLC"","2014","CEO,"Earthtec of NC","Inc."","4160667"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Coventry House Inn,"LLC"","2014","CEO,"Earthtec of NC","Inc."","4160667"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Earthtec Investors,"LLC"","2014","CEO,"Earthtec of NC","Inc."","4160667"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Farrell Street Investors,"LLC"","2014","CEO,"Earthtec of NC","Inc."","4160667"
"Capital Bank Financial Corp.","Director","Oscar A. Keller,"III"","Member-Manager","Granville Health Investors,"LLC"","2014","CEO,"Earthtec of NC","Inc."","4160667"
"Capital Bank Financial Corp.","Director","William G. Ward,"Sr."","Administrative Committee","Incentive MicroAngel Fund-IMAF Triad","2014","Physician","4160667"
"Capital Bank Financial Corp.","Director","William G. Ward,"Sr."","President","Innovative Cognition LLC","2014","Physician","4160667"
"Capital Bank Financial Corp.","Director","William G. Ward,"Sr."","Chief","Musculoskeletal Service Line for Novant Health","2014","Physician","4160667"
```
