"Here are the two CSV tables extracted from the document","following all instructions:"
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Southern Bankshares,"Inc."","Statesboro,"GA"","2020","R.A. Dixon Estate","n/a","44122","65.37%","n/a"
"Southern Bankshares,"Inc."","Claxton,"GA"","2020","George W. Strickland Jr. Foundation,"Inc."","n/a","4700","6.96%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Southern Bankshares Inc","Director","C Wayne Collins","n/a","n/a","2020","Retired","n/a"
"The Claxton Bank","EVP & CEO","C Wayne Collins","n/a","n/a","2020","Retired","n/a"
"Southern Bankshares Inc","Director","Emmett O Daniel","n/a","n/a","2020","President","n/a"
"The Claxton Bank","Director","Emmett O Daniel","President","Daniel,"Inc."","2020","President","n/a"
"Southern Bankshares Inc","Director","Middleton A Parker","n/a","n/a","2020","Vice President","n/a"
"The Claxton Bank","Director","Middleton A Parker","Vice President","Claxton Bakery Inc","2020","Vice President","n/a"
"The Claxton Bank","Director","Middleton A Parker","Vice President","ADMP Enterprises Inc","2020","Vice President","n/a"
"Southern Bankshares Inc","Director","Paul E Parker","n/a","n/a","2020","Vice President","n/a"
"The Claxton Bank","Director","Paul E Parker","Vice President","Claxton Bakery,"Inc"","2020","Vice President","n/a"
"The Claxton Bank","Director","Paul E Parker","Vice President","ADMP Enterprises Inc","2020","Vice President","n/a"
"Southern Bankshares Inc","Director","William Dale Parker","n/a","n/a","2020","Vice President","n/a"
"The Claxton Bank","Director","William Dale Parker","Vice President","Claxton Bakery,"Inc"","2020","Vice President","n/a"
"The Claxton Bank","Director","William Dale Parker","Vice President","ADMP Enterprises,"Inc"","2020","Vice President","n/a"
"Southern Bankshares Inc","Director","Keith E Miller","n/a","n/a","2020","President","n/a"
"The Claxton Bank","Director","Keith E Miller","Pres","Canoochee Vet Assn","2020","President","n/a"
"The Claxton Bank","Director","Keith E Miller","Sec-Treas","MBM-DBA Claxton Hardware","2020","President","n/a"
"Southern Bankshares Inc","Director","Jerry Lane","n/a","n/a","2020","President","n/a"
"The Claxton Bank","Director","Jerry Lane","n/a","n/a","2020","President","n/a"
"Southern Bankshares Inc","Director","Tommy Strickland","Partner","Satilla Mining Inc","2020","Chairman of the Board","n/a"
"Southern Bankshares Inc","Director","Tommy Strickland","President","Evans Mngmt Holding Inc","2020","Chairman of the Board","n/a"
"Southern Bankshares Inc","Director","Tommy Strickland","VP","Evans T & T Investments","2020","Chairman of the Board","n/a"
"Southern Bankshares Inc","Director","Tommy Strickland","VP","Vidalia Sweet Rides","2020","Chairman of the Board","n/a"
"Southern Bankshares Inc","Director","Tommy Strickland","VP","Onion City Storage","2020","Chairman of the Board","n/a"
"Southern Bankshares Inc","Director","Russ Lanier","CPA","Lanier,"Deal & Proctor"","2020","CPA","n/a"
"Southern Bankshares Inc","Director","Russ Lanier","CPA","Ash Brick,"LLC"","2020","CPA","n/a"
"Southern Bankshares Inc","Director","Russ Lanier","CPA","The Dark Desert Highway Bank,"LLC"","2020","CPA","n/a"
"Southern Bankshares Inc","Director","Russ Lanier","CPA","The Dream Team Band,"LLC"","2020","CPA","n/a"
"Southern Bankshares Inc","Director","Russ Lanier","CPA","Beautiful Meadows Creations,"LLC"","2020","CPA","n/a"
"Southern Bankshares Inc","Director","Philip Williams","n/a","n/a","2020","President","n/a"
"The Claxton Bank","Director","Philip Williams","n/a","n/a","2020","President","n/a"
```
