```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"PriorityOne Bank","Ridgeland,"MS"","2017","Robert Eason Leake","n/a","106405","26.347%","n/a"
"PriorityOne Bank","Jackson,"MS"","2017","Mary Montague Yerger Dunbar,","n/a","36376","9.007%","n/a"
"PriorityOne Bank","Batesville,"MS"","2017","Eugene B. Polk,"Sr. Family Trust"","n/a","28000","6.933%","n/a"
"PriorityOne Bank","Jackson,"MS"","2017","Mary Montague Yerger (wife),"Wirt Yerger","Jr. (husband)"","n/a","28543","7.067%","n/a"
"PriorityOne Bank","Jackson,"MS"","2017","Frank Montague Yerger","n/a","31778","7.868%","n/a"
"PriorityOne Bank","Jackson,"MS"","2017","Wirt A. Yerger,"III (husband) and Linda Biggers Yerger (wife)"","n/a","30363","7.518%","n/a"
"PriorityOne Bank","Magee,"MS"","2017","PriorityOne Capital Corp. ESOP","n/a","37253","9.224%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"PriorityOne Bank","Director,"President/CEO","Vice President"","Robert Barnes","Director","n/a","2017","n/a","956938"
"PriorityOne Bank","Chairman,"President"","Odean Busby","n/a","n/a","2017","Vice Chairman","956938"
"PriorityOne Bank","EVP,"CFO","Secretary-Treasurer"","Martha Underwood","n/a","n/a","2017","Secretary","956938"
"PriorityOne Bank","Director,"Vice-Chairman"","R. Eason Leake","Chairman & CEO","Ross & Yerger,"Inc."","2017","Owner and Officer,"Insurance Company"","956938"
"PriorityOne Bank","Director","Robert L. Lyle","Executive Vice President","The Molpus Woodlands Group","2017","Officer,"Woodlands Management Company"","956938"
"PriorityOne Bank","Director","Charles R. Prince","Sole Proprietor","Charles R. Prince CPA","2017","Public Practice CPA","956938"
"PriorityOne Bank","Director","Gale Martin","Farmer","The Party Line Ltd.","2017","Farmer","956938"
"PriorityOne Bank","Director","E. Brinson Polk,"Jr."","Pharmacist","Polk's Pharmacy","2017","Pharmacist","956938"
"PriorityOne Bank","Director","E. Brinson Polk,"Jr."","Pharmacist","Sidekick Farms,"LLC"","2017","Pharmacist","956938"
"PriorityOne Bank","Director","E. Brinson Polk,"Jr."","Pharmacist","Polk Enterprises,"Inc."","2017","Pharmacist","956938"
"PriorityOne Bank","Director","W. AdamsYerger,"IV"","Manager","Magnolia Mountain Properties","2017","Entrepreneur","956938"
"PriorityOne Bank","Director","W. AdamsYerger,"IV"","Manager","Hiwire Aviation","2017","Entrepreneur","956938"
"PriorityOne Bank","Director","W. AdamsYerger,"IV"","Manager","Whitefish #3","2017","Entrepreneur","956938"
"PriorityOne Bank","Director","W. AdamsYerger,"IV"","Manager","WAY Three","2017","Entrepreneur","956938"
"PriorityOne Bank","Director","W. AdamsYerger,"IV"","Manager","Cavalier Wireless","2017","Entrepreneur","956938"
"PriorityOne Bank","Director","W. AdamsYerger,"IV"","Manager","Whitefish #1","2017","Entrepreneur","956938"
"PriorityOne Bank","Director","W. AdamsYerger,"IV"","Manager","Malbis Properties","2017","Entrepreneur","956938"
"PriorityOne Bank","Director","W. AdamsYerger,"IV"","Manager","Whitefish #4","2017","Entrepreneur","956938"
"PriorityOne Bank","Director","W. AdamsYerger,"IV"","Manager","Crown Communications","2017","Entrepreneur","956938"
"PriorityOne Bank","Director","W. AdamsYerger,"IV"","Manager","The Blake at Malbis","2017","Entrepreneur","956938"
