Here are the two tables in valid CSV format.
```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"SouthState Corporation","New York,"NY"","2023","BlackRock Inc.","common stock","9506426","12.51%","n/a"
"SouthState Corporation","Malvern,"PA"","2023","The Vanguard Group","common stock","8448323","11.12%","n/a"
"SouthState Corporation","Baltimore,"MD"","2023","T. Rowe Price Group Inc.","common stock","3986384","5.24%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"SouthState Corporation","Director & Chief Executive Officer","John C. Corbett","Director & Chief Executive Officer","SouthState Bank,"N.A."","2023","President","n/a"
"SouthState Corporation","Director","G. Ruffner Page,"Jr."","President and Chief Operating Officer","O'Neal Industries","2023","Retired Executive Officer","n/a"
"SouthState Corporation","Director","G. Ruffner Page,"Jr."","Vice Chairman","ProxsysRx","2023","Retired Executive Officer","n/a"
"SouthState Corporation","Director","William Know Pou,"Jr."","Director","SouthState Bank,"N.A."","2023","Consultant","n/a"
"SouthState Corporation","Director","David G. Salyers","President","SouthState Bank,"N.A."","2023","Consultant","n/a"
"SouthState Corporation","Director","Joshua S. Snively","Director","SouthState Bank. N.A.","2023","President,"ADM Global Citrus Platform"","n/a"
"SouthState Corporation","Director","Ronald M. Cofield,"Sr."","Director","SouthState Bank,"N.A."","2023","Retired Audit Partner","n/a"
"SouthState Corporation","Chief Executive Officer","Shantella E. Cooper","Founder and CEO","Journey Forward Strategies","2023","n/a","n/a"
"SouthState Corporation","Director & Executive Chair","Douglas J. Hertz","Director & Executive Chair","SouthState Bank,"N.A."","2023","n/a","n/a"
"SouthState Corporation","Senior Executive Vice President & Chief Financial Officer","William E. Matthews,"V"","Senior Executive Vice President & Chief Financial Officer","SouthState Bank,"N.A."","2023","Treasurer/Secretary,"SSB Insurance Corp."","n/a"
"SouthState Corporation","Senior Executive Vice President & Chief Strategy Officer","Stephen D. Young","Senior Executive Vice President & Chief Strategy Officer","SouthState Bank,"N.A."","2023","n/a","n/a"
"SouthState Corporation","Senior Executive Vice President & President","Richard Murray,"IV"","Senior Executive Vice President","SouthState Bank,"N.A."","2023","n/a","n/a"
"SouthState Corporation","Executive Vice President & Chief Credit Officer","Daniel E. Bockhorst","Executive Vice President & Chief Credit Officer","SouthState Bank,"N.A."","2023","n/a","n/a"
"SouthState Corporation","Executive Vice President","Beth S. DeSimone","Executive Vice President","SouthState Bank,"N.A."","2023","Corporate Secretary,"Chief Risk Officer & General Counsel"","n/a"
"SouthState Corporation","Executive Vice President","Jennifer L. Idell","Executive Vice President","SouthState Bank,"N.A."","2023","Chief Administrative Officer","n/a"
"SouthState Corporation","Executive Vice President","M. Davis Goodson,"Jr."","Executive Vice President","SouthState Bank,"N.A."","2023","Chief Credit Officer,"Southern Banking Group"","n/a"
"SouthState Corporation","Director of Corporate Stewardship","LeDon Jones","n/a","SouthState Bank,"N.A."","2023","n/a","n/a"
"SouthState Corporation","President","Mark W. Thompson","President","SouthState Bank,"N.A."","2023","Southern Banking Group","n/a"
"SouthState Corporation","President","Douglas L. Williams","President","SouthState Bank,"N.A."","2023","Atlanta Banking Group","n/a"
"SouthState Corporation","Executive Vice President & Director of Commercial Banking","Cutter Davis","Executive Vice President & Director of Commercial Banking","SouthState Bank,"N.A."","2023","n/a","n/a"
"SouthState Corporation","Executive Vice President & Director of Consumer and Small Business Banking","Chris Kamienski","Executive Vice President & Director of Consumer and Small Business Banking","SouthState Bank,"N.A."","2023","n/a","n/a"
"SouthState Corporation","Executive Vice President & Group President","Bill Medich","Executive Vice President & Group President","SouthState Bank,"N.A."","2023","South Carolina Coastal Division","n/a"
"SouthState Corporation","Executive Vice President & Group President","Evans Quinlivan","Executive Vice President & Group President","SouthState Bank,"N.A."","2023","Alabama Division","n/a"
"SouthState Corporation","Executive Vice President & Group President","Jay Reagan","Executive Vice President & Group President","SouthState Bank,"N.A."","2023","Charlotte Region","n/a"
```
