```csv
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FIDELITY SOUTHERN CORPORATION","Atlanta,"GA"","2014","James B. Miller,"Jr."","Common Stock","3239082","15%","1081118"
"FIDELITY SOUTHERN CORPORATION","Atlanta,"GA"","2014","James B. Miller,"Jr."","Options on Common Stock","33333","Less than 1%","1081118"
"FIDELITY SOUTHERN CORPORATION","Washington,"DC"","2014","U. S. Treasury","Warrants on Common Stock","2665946","12%","1081118"
"FIDELITY SOUTHERN CORPORATION","Boston,"MA"","2014","Wellington Management Co. LLP","Common Stock","1874129","9%","1081118"
"FIDELITY SOUTHERN CORPORATION","Chicago,"IL"","2014","The Banc Funds Co LLC","Common Stock","1433329","7%","1081118"
"FIDELITY SOUTHERN CORPORATION","New York,"NY"","2014","Basswood Capital Management LLC","Common Stock","2110196","10%","1081118"
```
```csv
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FIDELITY SOUTHERN CORPORATION","Director","David R. Bockel","Director","Military Officers Association of America","2014","(Ret) Military","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","David R. Bockel","Director","USO of Georgia","2014","(Ret) Military","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","David R. Bockel","Director","Greater Atlanta AUSA","2014","(Ret) Military","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","David R. Bockel","GA State Commissioner","Military Interstate Children's Compact Commission","2014","(Ret) Military","n/a"
"FIDELITY SOUTHERN CORPORATION","CFO","Stephen H. Brolly","Treasurer","Milton High School Orchestra Booster Club","2014","Banking","n/a"
"FIDELITY SOUTHERN CORPORATION","Vice President","David Buchanan","n/a","None","2014","Banking","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","President","Atlantis Construction","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","Newcastle Properties,"LLC"","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","Structured Properties,"LLC"","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","JM Investors,"LLC"","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","Hammer Property Management,"LLC"","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Limited Partner","MSC Ventures,"LLLP"","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","President","Choate Construction Co.","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","Choate Construction Services,"LLC"","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","Choate Construction Group,"LLC"","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","MSC Holdings,"LLC"","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","Northridge Plaza LLC","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","SEK Investments,"LLC"","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","Mulberry Apartments,"LLC"","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","Huntsville Alabama Apartments,"LLC"","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","Raleigh Apartments,"LLC"","2014","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","Woodstock Multiuse,"LLC"","2014","Construction","n/a"
